ranking,first_name,last_name,country,birthday,prize_money
23,Albert,Ramos-Vinolas,ESP,1988-01-17,5425723
25,Gilles,Muller,LUX,1983-05-09,5403128
63,Denis,Istomin,UZB,1986-09-07,5336016
140,Bernard,Tomic,AUS,1992-10-21,5293195
42,Robin,Haase,NED,1987-04-06,5269193
41,Benoit,Paire,FRA,1989-05-08,5179002
113,Thomaz,Bellucci,BRA,1987-12-30,5157757
71,Yen-Hsun,Lu,TPE,1983-08-14,4796896
52,Leonardo,Mayer,ARG,1987-05-15,4784952
122,Sergiy,Stakhovsky,UKR,1986-01-06,4783571
28,Adrian,Mannarino,FRA,1988-06-29,4758169
108,Vasek,Pospisil,CAN,1990-06-23,4748682
171,Simone,Bolelli,ITA,1985-10-08,4726425
18,Lucas,Pouille,FRA,1994-02-23,4514157
519,Benjamin,Becker,GER,1981-06-16,4399584
1694,Pablo,Andujar,ESP,1986-01-23,4301653
57,Joao,Sousa,POR,1989-03-30,4296925
227,Santiago,Giraldo,COL,1987-11-27,4278893
141,Martin,Klizan,SVK,1989-07-11,4274759
44,Steve,Johnson,USA,1989-12-24,4231510
61,Donald,Young,USA,1989-07-23,4216868
33,Mischa,Zverev,GER,1987-08-22,4115572
203,Lukas,Rosol,CZE,1985-07-24,4096004
22,Rajeev,Ram,USA,1984-03-18,4092933
1606,Younes,El Aynaoui,MAR,1971-09-12,4044667
43,Paolo,Lorenzi,ITA,1981-12-15,4039685
81,Pierre-Hugues,Herbert,FRA,1991-03-18,4021201
112,Carlos,Berlocq,ARG,1983-02-03,4018067
237,Teymuraz,Gabashvili,RUS,1985-05-23,3998721
123,Jerzy,Janowicz,POL,1990-11-13,3753236
74,Mikhail,Kukushkin,KAZ,1987-12-26,3663017
47,Ryan,Harrison,USA,1992-05-07,3624828
66,Horacio,Zeballos,ARG,1985-04-27,3602816
67,Dudi,Sela,ISR,1985-04-04,3574712
366,Daniel,Gimeno-Traver,ESP,1985-08-07,3159310
397,Alejandro,Falla,COL,1983-11-14,3101331
26,Diego,Schwartzman,ARG,1992-08-16,3013699
77,Steve,Darcis,BEL,1984-03-13,2989098
62,Jiri,Vesely,CZE,1993-07-10,2917835
68,Federico,Delbonis,ARG,1990-10-05,2788347
92,Lukas,Lacko,SVK,1987-11-03,2780502
107,Andrey,Kuznetsov,RUS,1991-02-22,2712720
588,Andrey,Golubev,KAZ,1987-07-22,2663623
125,Dustin,Brown,GER,1984-12-08,2633386
48,Borna,Coric,CRO,1996-11-14,2605378
98,Malek,Jaziri,TUN,1984-01-20,2394064
53,Jan-Lennard,Struff,GER,1990-04-25,2377544
430,Ruben,Ramirez Hidalgo,ESP,1978-01-06,2346155
75,Dusan,Lajovic,SRB,1990-06-30,2307855
49,Aljaz,Bedene,GBR,1989-07-18,2289561
218,Stephane,Robert,FRA,1980-05-17,2216454
233,Tobias,Kamke,GER,1986-05-21,2201296
30,Damir,Dzumhur,BIH,1992-05-20,2180869
1606,Jan,Hernych,CZE,1979-07-07,2178092
136,Ricardas,Berankis,LTU,1990-06-21,2164087
522,Igor,Sijsling,NED,1987-08-18,2150767
50,Kyle,Edmund,GBR,1995-01-08,2117993
320,Daniel,Brands,GER,1987-07-17,2037887
377,Marinko,Matosevic,AUS,1985-08-08,2029540
418,Marco,Chiudinelli,SUI,1981-09-10,2023620
76,Matthew,Ebden,AUS,1987-11-26,1970540
83,Victor,Estrella Burgos,DOM,1980-08-02,1958311
196,Illya,Marchenko,UKR,1987-09-08,1944899
72,Evgeny,Donskoy,RUS,1990-05-09,1935575
248,Sam,Groth,AUS,1987-10-19,1906262
64,Guido,Pella,ARG,1990-05-17,1892801
392,Maximo,Gonzalez,ARG,1983-07-20,1862417
45,Karen,Khachanov,RUS,1996-05-21,1848679
363,Frank,Dancevic,CAN,1984-09-26,1844432
150,Go,Soeda,JPN,1984-09-05,1766781
452,Andreas,Haider-Maurer,AUT,1987-03-22,1755614
97,Blaz,Kavcic,SLO,1987-03-05,1719516
372,Thiemo,de Bakker,NED,1988-09-19,1719418
39,Andrey,Rublev,RUS,1997-10-20,1697899
58,Hyeon,Chung,KOR,1996-05-19,1687063
130,Tim,Smyczek,USA,1987-12-30,1677406
173,Denis,Kudla,USA,1992-08-17,1666932
40,Yuichi,Sugita,JPN,1988-09-18,1613571
90,Rogerio,Dutra Silva,BRA,1984-02-05,1504125
159,Kenny,De Schepper,FRA,1987-05-29,1499015
54,Jared,Donaldson,USA,1996-10-09,1457145
254,Fred,Gil,POR,1985-03-24,1441779
59,Nikoloz,Basilashvili,GEO,1992-02-23,1409671
118,Ruben,Bemelmans,BEL,1988-01-14,1402730
128,John,Millman,AUS,1989-06-14,1377211
654,Pere,Riba,ESP,1988-04-07,1362843
34,Filip,Krajinovic,SRB,1992-02-27,1346124
324,Marsel,Ilhan,TUR,1987-06-11,1344611
133,Daniel,Evans,GBR,1990-05-23,1339693
488,Michal,Przysiezny,POL,1984-02-16,1335820
153,Tatsuma,Ito,JPN,1988-05-18,1306945
246,Joao,Souza,BRA,1988-05-27,1306528
87,Radu,Albot,MDA,1989-11-11,1268479
180,Matthias,Bachinger,GER,1987-04-02,1243582
572,Grega,Zemlja,SLO,1986-09-29,1242858
843,James,Ward,GBR,1987-02-09,1222984
43,Brian,Baker,USA,1985-04-30,1184653
60,Peter,Gojowczyk,GER,1989-07-15,1169213
93,Marius,Copil,ROU,1990-10-17,1153837
844,Jimmy,Wang,TPE,1985-02-08,1143626
162,Facundo,Bagnis,ARG,1990-02-27,1120190
17,Mate,Pavic,CRO,1993-07-04,1094004
290,Daniel,Munoz de la Nava,ESP,1982-01-29,1080506
990,James,Duckworth,AUS,1992-01-21,1076096
373,Alejandro,Gonzalez,COL,1989-02-07,1058605
271,Inigo,Cervantes,ESP,1989-11-30,1047395
274,Konstantin,Kravchuk,RUS,1985-02-23,1031708
115,Gastao,Elias,POR,1990-11-24,1022961
73,Thomas,Fabbiano,ITA,1989-05-26,1021151
94,Jordan,Thompson,AUS,1994-04-20,981787
137,Peter,Polansky,CAN,1988-06-15,970763
104,Taylor,Fritz,USA,1997-10-28,968678
506,Adrian,Ungur,ROU,1985-01-22,961008
1606,Jesse,Huta Galung,NED,1985-10-06,946839
65,Daniil,Medvedev,RUS,1996-02-11,939364
209,Thanasi,Kokkinakis,AUS,1996-04-10,938439
127,Adrian,Menendez-Maceiras,ESP,1985-10-28,938132
99,Taro,Daniel,JPN,1993-01-27,933082
246,Frederik,Nielsen,DEN,1983-08-27,930326
630,Alexander,Kudryavtsev,RUS,1985-10-26,909894
188,Vincent,Millot,FRA,1986-01-30,896582
219,John-Patrick,Smith,AUS,1989-01-24,863147
79,Frances,Tiafoe,USA,1998-01-20,849255
263,Austin,Krajicek,USA,1990-06-16,837998
95,Mikhail,Elgin,RUS,1981-10-14,837359
51,Denis,Shapovalov,CAN,1999-04-15,828926
260,Aleksandr,Nedovyesov,KAZ,1987-02-15,825422
110,Bjorn,Fratangelo,USA,1993-07-19,813485
144,Renzo,Olivo,ARG,1992-03-15,798066
82,Cedrik-Marcel,Stebe,GER,1990-10-09,794974
163,Jurgen,Zopp,EST,1988-03-29,792916
192,Ze,Zhang,CHN,1990-07-04,792767
166,Yoshihito,Nishioka,JPN,1995-09-27,776988
287,David,Guez,FRA,1982-12-08,770586
109,Marco,Cecchinato,ITA,1992-09-30,738457
83,Andre,Begemann,GER,1984-07-12,733577
957,Takao,Suzuki,JPN,1976-09-20,729199
1606,Razvan,Sabau,ROU,1977-06-18,714904
160,Andrej,Martin,SVK,1989-09-20,709910
192,Di,Wu,CHN,1991-09-14,708207
100,Gerald,Melzer,AUT,1990-07-13,699660
124,Thiago,Monteiro,BRA,1994-05-31,672207
85,Marton,Fucsovics,HUN,1992-02-08,660347
134,Brydan,Klein,GBR,1989-12-31,655295
214,Bradley,Klahn,USA,1990-08-20,652760
121,Henri,Laaksonen,SUI,1992-03-31,644116
234,Andrea,Arnaboldi,ITA,1987-12-27,643682
206,Blaz,Rola,SLO,1990-10-05,643124
154,Alessandro,Giannessi,ITA,1990-05-30,634692
294,Franko,Skugor,CRO,1987-09-20,626578
36,Matwe,Middelkoop,NED,1983-09-03,626318
32,Nikola,Mektic,CRO,1988-12-24,615313
132,Norbert,Gombos,SVK,1990-08-13,610745
475,Jan,Mertl,CZE,1982-01-03,597668
349,Hiroki,Moriya,JPN,1990-10-16,588755
808,Giovanni,Lapentti,ECU,1983-01-25,588402
236,Luca,Vanni,ITA,1985-06-04,587599
284,Matteo,Viola,ITA,1987-07-07,575596
120,Ernesto,Escobedo,USA,1996-07-04,564214
129,Quentin,Halys,FRA,1996-10-26,562400
95,Nicolas,Kicker,ARG,1992-08-16,560301
116,Yuki,Bhambri,IND,1992-07-04,547183
220,Marco,Trungelliti,ARG,1990-01-31,543117
142,Elias,Ymer,SWE,1996-04-10,540645
145,Uladzimir,Ignatik,BLR,1990-07-14,538264
574,Andre,Ghem,BRA,1982-05-29,534466
684,Jaroslav,Pospisil,CZE,1981-02-09,530993
231,Dennis,Novikov,USA,1993-11-06,523832
82,Jonathan,Eysseric,FRA,1990-05-27,518514
106,Roberto,Carballes Baena,ESP,1993-03-23,516996
160,Guido,Andreozzi,ARG,1991-08-05,516439
189,Ti,Chen,TPE,1983-10-03,506170
1694,Alexandre,Sidorenko,FRA,1988-02-18,492431
217,Facundo,Arguello,ARG,1992-08-04,492344
205,Guilherme,Clezar,BRA,1992-12-31,490989
48,Andres,Molteni,ARG,1988-03-15,485902
96,Tennys,Sandgren,USA,1991-07-22,478785
521,Luke,Saville,AUS,1994-01-02,478558
138,Mirza,Basic,BIH,1991-07-12,473398
202,Adam,Pavlasek,CZE,1994-10-08,470739
165,Jozef,Kovalik,SVK,1992-11-04,466999
123,Denys,Molchanov,UKR,1987-05-16,466302
588,Rhyne,Williams,USA,1991-03-22,460657
1128,Amir,Weintraub,ISR,1986-09-16,447978
307,Yannick,Mertens,BEL,1987-06-25,447579
590,Lamine,Ouahab,MAR,1984-12-22,441743
226,Andrew,Whittington,AUS,1993-08-11,436723
58,Hans,Podlipnik-Castillo,CHI,1988-01-09,425294
250,Albano,Olivetti,FRA,1991-11-24,404276
264,Tsung-Hua,Yang,TPE,1991-03-29,403862
1132,Jesse,Witten,USA,1982-10-15,399938
491,Niels,Desein,BEL,1987-06-09,398234
161,Mathias,Bourgue,FRA,1994-01-18,388080
167,Stefan,Kozlov,USA,1998-02-01,387296
367,James,McGee,IRL,1987-06-10,380510
298,Ante,Pavic,CRO,1989-03-07,372897
86,Alex,Bolt,AUS,1993-01-05,372622
179,Aldin,Setkic,BIH,1987-12-21,371153
124,Yasutaka,Uchiyama,JPN,1992-08-05,370855
258,Javier,Marti,ESP,1992-01-11,365999
837,Ricardo,Hocevar,BRA,1985-05-09,363656
270,Zhe,Li,CHN,1986-09-20,358267
170,Liam,Broady,GBR,1994-01-04,357585
306,Steven,Diez,CAN,1991-03-17,353862
152,Tommy,Paul,USA,1997-05-17,352690
64,Guillermo,Duran,ARG,1988-06-06,352475
91,Stefanos,Tsitsipas,GRE,1998-08-12,351082
599,Maxime,Authom,BEL,1987-03-29,345984
340,Axel,Michon,FRA,1990-12-16,341918
183,Tristan,Lamasine,FRA,1993-03-05,341736
173,Darian,King,BAR,1992-04-26,339069
759,Carlos,Salamanca,COL,1983-01-15,338323
1095,Greg,Jones,AUS,1989-01-31,338004
229,Reilly,Opelka,USA,1997-08-28,326701
126,Pedro,Sousa,POR,1988-05-27,326574
201,Noah,Rubin,USA,1996-02-21,323334
267,Kimmer,Coppejans,BEL,1994-02-07,319837
191,Mitchell,Krueger,USA,1994-01-12,318151
224,Riccardo,Ghedin,ITA,1985-12-05,317614
352,Jan,Satral,CZE,1990-07-24,317315
90,Maximilian,Marterer,GER,1995-06-15,315881
148,Ramkumar,Ramanathan,IND,1994-11-08,314105
210,Mohamed,Safwat,EGY,1990-09-19,312072
134,Stefano,Travaglia,ITA,1991-12-18,309125
269,Enrique,Lopez Perez,ESP,1991-06-03,307623
88,Laslo,Djere,SRB,1995-06-02,307616
178,Arthur,De Greef,BEL,1992-03-27,301628
349,Gerard,Granollers,ESP,1989-01-30,300867
111,Nicolas,Jarry,CHI,1995-10-11,298534
734,Benjamin,Mitchell,AUS,1992-11-30,296202
494,Jordi,Samper-Montana,ESP,1990-04-05,293140
242,Caio,Zampieri,BRA,1986-05-27,292766
117,Alexander,Bublik,KAZ,1997-06-17,290640
190,Marcelo,Arevalo,ESA,1990-10-17,285614
175,Michael,Mmoh,USA,1998-01-10,284605
164,Tim,Puetz,GER,1987-11-19,283065
254,Federico,Gaio,ITA,1992-03-05,282561
244,Laurynas,Grigelis,LTU,1991-08-14,278388
484,Philip,Bester,CAN,1988-10-06,272057
252,Rubin,Statham,NZL,1987-04-25,271603
456,Agustin,Velotti,ARG,1992-05-24,271594
114,Cameron,Norrie,GBR,1995-08-23,271547
238,Matteo,Donati,ITA,1995-02-28,271398
544,Matthew,Barton,AUS,1991-12-18,265394
194,Mateusz,Kowalczyk,POL,1987-05-03,264881
211,Stefano,Napolitano,ITA,1995-04-11,264849
386,Denis,Matsukevich,RUS,1986-03-28,263067
147,Aliaksandr,Bury,BLR,1987-09-14,262212
1606,Ivan,Sergeyev,UKR,1988-01-20,261683
477,Saketh,Myneni,IND,1987-10-19,261171
139,Casper,Ruud,NOR,1998-12-22,261018
449,Guillermo,Olaso,ESP,1988-03-25,258697
142,Toshihide,Matsui,JPN,1978-04-19,258467
289,Alexander,Ward,GBR,1990-04-30,254272
176,Mackenzie,McDonald,USA,1995-04-16,253134
303,Christian,Lindell,SWE,1991-11-20,252542
278,Boy,Westerhof,NED,1985-10-24,251900
259,Lorenzo,Giustino,ITA,1991-09-10,251726
621,Aslan,Karatsev,RUS,1993-09-04,251702
70,Marc,Polmans,AUS,1997-05-02,245250
431,Yan,Bai,CHN,1989-05-21,242961
922,Romain,Jouan,FRA,1985-07-16,242863
149,Egor,Gerasimov,BLR,1992-11-11,236941
342,Marcel,Felder,URU,1984-07-09,234872
143,Sebastian,Ofner,AUT,1996-05-12,234549
208,Alex,de Minaur,AUS,1999-02-17,233447
239,Jason,Jung,TPE,1989-06-15,230591
200,Attila,Balazs,HUN,1988-12-27,229891
655,Eduardo,Struvay,COL,1990-12-17,227983
276,Omar,Jasika,AUS,1997-05-18,227419
363,Marc,Fornell-Mestres,ESP,1982-01-26,224673
225,Dennis,Novak,AUT,1993-08-28,223764
195,Duckhee,Lee,KOR,1998-05-29,223544
325,Miljan,Zekic,SRB,1988-07-12,218910
204,Salvatore,Caruso,ITA,1992-12-15,217605
447,Sekou,Bangoura,USA,1991-11-18,216126
598,Marcus,Willis,GBR,1990-10-09,215521
358,Edward,Corrie,GBR,1988-02-21,215289
833,Germain,Gigounon,BEL,1989-04-20,214908
146,Akira,Santillan,AUS,1997-05-22,211746
457,Nils,Langer,GER,1990-01-25,208894
157,Calvin,Hemery ,FRA,1995-01-28,206937
500,Laurent,Lokoli,FRA,1994-10-18,205988
311,Christian,Garin,CHI,1996-05-30,205798
1321,Michael,Quintero,COL,1980-07-11,205626
354,Sergey,Betov,BLR,1987-10-15,205350
256,Alexander,Sarkissian,USA,1990-04-03,204632
247,Christian,Harrison,USA,1994-05-29,203582
188,Fernando,Romboli,BRA,1989-01-04,202477
216,Pedja,Krstin,SRB,1994-09-03,202196
809,Antal,Van Der Duim,NED,1987-09-16,199933
213,Evan,King,USA,1992-03-25,197233
186,Grzegorz,Panfil,POL,1988-01-01,197167
437,Peter,Torebko,GER,1988-02-10,196130
383,Gregoire,Barrere,FRA,1994-02-16,193214
384,Artem,Smirnov,UKR,1988-02-02,192778
278,Joris,De Loore,BEL,1993-04-21,192682
376,Dzmitry,Zhyrmont,BLR,1989-03-01,191190
1162,Marek,Semjan,SVK,1987-11-07,187614
116,Vishnu,Vardhan,IND,1987-07-27,187524
129,Kevin,Krawietz,GER,1992-01-24,187319
156,Gleb,Sakharov,FRA,1988-06-10,187238
218,Juan Ignacio,Londero,ARG,1993-08-15,186668
183,Filip,Peliwo,CAN,1994-01-30,185178
119,Yannick,Hanfmann,GER,1991-11-13,185039
432,Mate,Delic,CRO,1993-04-29,184816
230,Ilya,Ivashka,BLR,1994-02-24,183911
245,Andrea,Collarini,ARG,1992-01-31,182827
508,Emilio,Gomez,ECU,1991-11-28,182334
689,Laurent,Rochette,FRA,1988-02-05,181969
338,Daniel,Nguyen,USA,1990-10-16,179790
343,Riccardo,Bellotti,ITA,1991-08-05,177849
158,Nikola,Milojevic,SRB,1995-06-19,177235
91,Hugo,Nys,FRA,1991-02-16,175875
248,Walter,Trusendi,ITA,1985-01-03,173973
286,Jose,Hernandez-Fernandez,DOM,1990-03-13,173398
136,Fabiano,De Paula,BRA,1988-11-28,171547
240,Tomislav,Brkic,BIH,1990-03-09,170915
443,Yannik,Reuter,BEL,1991-03-06,169683
334,Daniel,Dutra da Silva,BRA,1988-07-05,169301
891,Andre,Miele,BRA,1987-04-12,168722
722,Reda,El Amrani,MAR,1988-05-19,167278
79,Antonio,Sancic,CRO,1988-11-23,167051
335,Gianluigi,Quinzi,ITA,1996-02-01,165853
224,Dmitry,Popko,KAZ,1996-10-24,165054
187,Benjamin,Bonzi,FRA,1996-06-09,163292
346,Maxime,Hamou,FRA,1995-06-08,162905
295,Marcos,Giron,USA,1993-07-24,162477
661,Yann,Marti,SUI,1988-06-07,162128
316,Constant,Lestienne,FRA,1992-05-23,160936
660,Kristijan,Mesaros,CRO,1988-07-02,160507
228,Vaclav,Safranek,CZE,1994-05-20,160161
437,Michal,Konecny,CZE,1989-10-13,160021
318,Michael,Linzer,AUT,1989-11-02,159549
538,Adrien,Bossel,SUI,1986-12-28,159336
245,Roberto,Ortega-Olmedo,ESP,1991-04-30,159116
396,Sergio,Gutierrez-Ferrol,ESP,1989-03-05,158961
341,Jason,Kubler,AUS,1993-05-19,157448
172,Alexey,Vatutin,RUS,1992-10-27,157306
133,N.Sriram,Balaji,IND,1990-03-18,157224
735,Marcin,Gawron,POL,1988-05-25,155762
403,Gonzalo,Lama,CHI,1993-04-27,155450
257,Cem,Ilkel,TUR,1995-08-21,154549
749,Adam,Chadaj,POL,1984-05-01,152141
387,Oriol,Roca Batalla,ESP,1993-04-30,151896
554,Gianni,Mina,FRA,1992-02-09,150509
288,Ivan,Nedelko,RUS,1986-05-12,148820
875,Liang-Chi,Huang,TPE,1992-03-08,146846
347,Christopher,Eubanks,USA,1996-05-05,146281
557,Petru-Alexandru,Luncanu,ROU,1989-05-07,146026
243,Dane,Propoggia,AUS,1990-04-24,144678
348,Daniel,Masur,GER,1994-11-06,143804
419,Kento,Takeuchi,JPN,1987-12-19,143326
215,Kevin,King,USA,1991-02-28,141710
280,Blake,Mott,AUS,1996-04-21,141625
638,Roberto,Marcora,ITA,1989-08-30,141316
776,Adam,El Mihdawy,USA,1989-08-09,139634
302,Federico,Coria,ARG,1992-03-09,138656
463,Jose,Pereira,BRA,1991-01-26,136998
712,Cristobal,Saavedra-Corvalan,CHI,1990-08-01,136667
277,Maximilian,Neuchrist,AUT,1991-07-22,136429
308,Markus,Eriksson,SWE,1989-11-29,135421
923,Sanam,Singh,IND,1988-01-11,135103
1192,Teodor-Dacian,Craciun,ROU,1980-06-06,134451
203,Roberto,Quiroz,ECU,1992-02-23,133857
98,Bradley,Mousley,AUS,1996-01-03,132531
131,Oscar,Otte,GER,1993-07-16,131727
368,Shuichi,Sekiguchi,JPN,1991-07-15,131437
122,Christopher,Rungkat,INA,1990-01-14,130147
370,Marc,Giner,ESP,1991-06-18,130059
293,Takuto,Niki,JPN,1987-10-12,129277
144,Ruan,Roelofse,RSA,1989-11-18,129158
253,Danilo,Petrovic,SRB,1992-01-24,128992
345,Alessandro,Bega,ITA,1991-01-11,127957
272,Dayne,Kelly,AUS,1990-07-23,127657
355,Frederico,Ferreira Silva,POR,1995-03-18,127539
184,Jaume,Munar,ESP,1997-05-05,126489
282,David,Perez Sanz,ESP,1994-05-15,126324
385,Maxime,Janvier,FRA,1996-10-18,125660
147,Yannick,Maden,GER,1989-10-28,125225
1465,Matteo,Trevisan,ITA,1989-08-13,124230
518,Enzo,Couacaud,FRA,1995-03-01,123954
994,Yong-Kyu,Lim,KOR,1991-06-18,123837
300,Maverick,Banes,AUS,1992-04-10,122783
607,Eric,Quigley,USA,1989-01-30,122680
665,Harri,Heliovaara,FIN,1989-06-04,122662
581,Ivan,Endara,ECU,1988-03-04,122584
387,Erik,Crepaldi,ITA,1990-05-04,122325
290,Yannick,Jankovits,FRA,1987-01-06,122264
265,Pedro,Cachin,ARG,1995-04-12,120254
105,Romain,Arneodo,MON,1992-08-04,119618
217,Brayden,Schnur,CAN,1995-07-04,118818
417,Mikael,Ymer,SWE,1998-09-09,118628
127,Fabricio,Neis,BRA,1990-06-15,118326
464,Sam,Barry,IRL,1992-01-27,118007
247,Nikola,Cacic,SRB,1990-12-07,117406
169,Joao,Domingues,POR,1993-10-05,115936
435,Marko,Tepavac,SRB,1994-04-05,115767
166,Goncalo,Oliveira,POR,1995-02-17,115503
219,Tomas,Lipovsek Puches,ARG,1993-04-17,115401
393,Christopher,O'Connell,AUS,1994-06-03,114482
634,Victor,Baluda,RUS,1992-09-30,114392
198,Ricardo,Ojeda Lara,ESP,1993-01-26,113664
256,Yaraslav,Shyla,BLR,1993-03-05,112732
405,Marc,Sieber,GER,1988-02-28,111993
1337,Adrian,Sikora,SVK,1988-07-05,111886
652,Andriej,Kapas,POL,1989-08-11,111387
478,Chuhan,Wang,CHN,1992-02-24,111225
197,Kamil,Majchrzak,POL,1996-01-13,110657
301,Geoffrey,Blancaneaux,FRA,1998-08-08,110636
241,Hugo,Dellien,BOL,1993-06-16,109424
135,Matteo,Berrettini,ITA,1996-04-12,109402
559,Yuichi,Ito,JPN,1986-08-06,108963
329,Jeremy,Jahn,GER,1990-04-05,108450
671,Sherif,Sabry,EGY,1986-08-29,108314
328,Facundo,Mena,ARG,1992-09-22,108049
460,Maxime,Chazal,FRA,1993-04-24,107267
412,Gavin,Van Peperzeel,AUS,1992-03-29,106753
397,Thales,Turini,BRA,1989-07-18,105812
1102,Alexander,Lobkov,RUS,1990-10-07,105668
168,Soonwoo,Kwon,KOR,1997-12-02,105050
649,Mauricio,Echazu,PER,1989-01-21,105032
1606,Guillermo,Rivera-Aranguiz,CHI,1989-02-02,104804
430,Manuel,Sanchez,MEX,1991-01-05,103983
342,Zhizhen,Zhang,CHN,1996-10-16,103785
487,Christopher,Diaz-Figueroa,GUA,1990-03-14,103615
182,Viktor,Galovic,CRO,1990-09-19,103568
115,Cheng-Peng,Hsieh,TPE,1991-09-22,103349
222,Zdenek,Kolar,CZE,1996-10-09,101404
874,Bastian,Trinker,AUT,1990-05-11,100957
310,Martin,Cuevas,URU,1992-01-14,100786
471,Juan Carlos,Saez,CHI,1991-08-05,100225
895,Maximiliano,Estevez,ARG,1989-05-18,99980
695,Oliver,Golding,GBR,1993-09-29,99692
139,Luke,Bambridge,GBR,1995-01-21,99325
470,Takanyi,Garanganga,ZIM,1990-09-06,99120
212,Lorenzo,Sonego,ITA,1995-05-11,98949
235,Karim-Mohamed,Maamoun ,EGY,1991-04-09,98772
1151,Patrik,Rosenholm,SWE,1988-03-05,98688
364,Joao Pedro,Sorgi,BRA,1993-10-18,98598
321,Filip,Horansky,SVK,1993-01-07,98476
263,Gonzalo,Escobar,ECU,1989-01-20,98346
436,Robin,Kern,GER,1993-10-03,97902
1290,Kittipong,Wachiramanowong,THA,1990-06-25,97695
357,Carlos,Gomez-Herrera,ESP,1990-04-30,97394
384,Dimitar,Kuzmanov,BUL,1993-07-28,96172
358,Alexandar,Lazov,BUL,1990-07-09,95857
968,Karan,Rastogi,HKG,1986-10-08,95828
440,Gianluca,Mager,ITA,1994-12-01,95792
391,Patricio,Heras,ARG,1989-01-21,95452
231,N Vijay Sundar,Prashanth,IND,1986-10-27,95212
249,Luis David,Martinez,VEN,1989-05-12,94184
305,Marco,Bortolotti,ITA,1991-01-21,93676
393,Yuya,Kibi,JPN,1986-07-23,92961
243,Prajnesh,Gunneswaran,IND,1989-11-12,92310
632,Vladimir,Ivanov,EST,1987-04-10,92177
232,Tallon,Griekspoor,NED,1996-07-02,91330
357,Alexandre,Muller,FRA,1997-02-01,91027
1606,Julien,Obry,FRA,1991-09-04,90889
466,Bruno,Santanna,BRA,1993-07-12,90372
191,Vladyslav,Manafov,UKR,1993-04-22,90052
965,Tigre,Hank,MEX,1991-09-30,89610
439,Ryan,Shane,USA,1994-04-15,89402
155,Corentin,Moutet,FRA,1999-04-19,89397
1492,Oh-Hee,Kwon,KOR,1978-06-18,89268
520,Thai-Son,Kwiatkowski,USA,1995-02-13,89250
154,Luca,Margaroli,SUI,1992-02-15,88922
