ranking,first_name,last_name,country,birthday,prize_money
192,Vincent,Millot,FRA,1986-01-30,896582
216,John-Patrick,Smith,AUS,1989-01-24,861047
78,Frances,Tiafoe,USA,1998-01-20,849255
89,Mikhail,Elgin,RUS,1981-10-14,834079
270,Austin,Krajicek,USA,1990-06-16,831028
51,Denis,Shapovalov,CAN,1999-04-15,828926
245,Aleksandr,Nedovyesov,KAZ,1987-02-15,821422
117,Bjorn,Fratangelo,USA,1993-07-19,807125
145,Renzo,Olivo,ARG,1992-03-15,798066
81,Cedrik-Marcel,Stebe,GER,1990-10-09,794974
194,Ze,Zhang,CHN,1990-07-04,792767
164,Jurgen,Zopp,EST,1988-03-29,792064
126,Yoshihito,Nishioka,JPN,1995-09-27,776988
259,David,Guez,FRA,1982-12-08,770586
111,Marco,Cecchinato,ITA,1992-09-30,738457
83,Andre,Begemann,GER,1984-07-12,733577
947,Takao,Suzuki,JPN,1976-09-20,729199
1623,Razvan,Sabau,ROU,1977-06-18,714904
158,Andrej,Martin,SVK,1989-09-20,709910
191,Di,Wu,CHN,1991-09-14,708207
99,Gerald,Melzer,AUT,1990-07-13,699660
129,Thiago,Monteiro,BRA,1994-05-31,667187
84,Marton,Fucsovics,HUN,1992-02-08,659822
139,Brydan,Klein,GBR,1989-12-31,651755
206,Bradley,Klahn,USA,1990-08-20,651470
100,Henri,Laaksonen,SUI,1992-03-31,642826
227,Andrea,Arnaboldi,ITA,1987-12-27,642626
208,Blaz,Rola,SLO,1990-10-05,642604
153,Alessandro,Giannessi,ITA,1990-05-30,634692
34,Matwe,Middelkoop,NED,1983-09-03,626318
307,Franko,Skugor,CRO,1987-09-20,625092
32,Nikola,Mektic,CRO,1988-12-24,615313
133,Norbert,Gombos,SVK,1990-08-13,610745
464,Jan,Mertl,CZE,1982-01-03,597668
807,Giovanni,Lapentti,ECU,1983-01-25,588402
140,Luca,Vanni,ITA,1985-06-04,587161
341,Hiroki,Moriya,JPN,1990-10-16,586495
267,Matteo,Viola,ITA,1987-07-07,573962
120,Ernesto,Escobedo,USA,1996-07-04,564214
128,Quentin,Halys,FRA,1996-10-26,562400
93,Nicolas,Kicker,ARG,1992-08-16,560301
219,Marco,Trungelliti,ARG,1990-01-31,543117
146,Elias,Ymer,SWE,1996-04-10,538285
137,Yuki,Bhambri,IND,1992-07-04,534963
587,Andre,Ghem,BRA,1982-05-29,533766
683,Jaroslav,Pospisil,CZE,1981-02-09,530993
175,Uladzimir,Ignatik,BLR,1990-07-14,529494
230,Dennis,Novikov,USA,1993-11-06,523832
82,Jonathan,Eysseric,FRA,1990-05-27,518514
161,Guido,Andreozzi,ARG,1991-08-05,516439
108,Roberto,Carballes Baena,ESP,1993-03-23,514956
173,Ti,Chen,TPE,1983-10-03,503668
1726,Alexandre,Sidorenko,FRA,1988-02-18,492431
280,Facundo,Arguello,ARG,1992-08-04,489094
222,Guilherme,Clezar,BRA,1992-12-31,488149
46,Andres,Molteni,ARG,1988-03-15,485362
411,Luke,Saville,AUS,1994-01-02,478558
85,Tennys,Sandgren,USA,1991-07-22,476595
204,Adam,Pavlasek,CZE,1994-10-08,470739
162,Mirza,Basic,BIH,1991-07-12,467968
163,Jozef,Kovalik,SVK,1992-11-04,466999
121,Denys,Molchanov,UKR,1987-05-16,466302
584,Rhyne,Williams,USA,1991-03-22,460657
1056,Amir,Weintraub,ISR,1986-09-16,447978
297,Yannick,Mertens,BEL,1987-06-25,445419
470,Lamine,Ouahab,MAR,1984-12-22,440120
59,Hans,Podlipnik-Castillo,CHI,1988-01-09,425294
309,Andrew,Whittington,AUS,1993-08-11,420453
249,Albano,Olivetti,FRA,1991-11-24,402685
1128,Jesse,Witten,USA,1982-10-15,399938
488,Niels,Desein,BEL,1987-06-09,398234
296,Tsung-Hua,Yang,TPE,1991-03-29,398142
160,Mathias,Bourgue,FRA,1994-01-18,388080
135,Stefan,Kozlov,USA,1998-02-01,387296
363,James,McGee,IRL,1987-06-10,380510
173,Aldin,Setkic,BIH,1987-12-21,370110
94,Alex,Bolt,AUS,1993-01-05,368602
128,Yasutaka,Uchiyama,JPN,1992-08-05,367355
313,Ante,Pavic,CRO,1989-03-07,366487
254,Javier,Marti,ESP,1992-01-11,364779
842,Ricardo,Hocevar,BRA,1985-05-09,363656
168,Liam,Broady,GBR,1994-01-04,357585
281,Zhe,Li,CHN,1986-09-20,357087
298,Steven,Diez,CAN,1991-03-17,353424
64,Guillermo,Duran,ARG,1988-06-06,352475
87,Stefanos,Tsitsipas,GRE,1998-08-12,351082
157,Tommy,Paul,USA,1997-05-17,350500
609,Maxime,Authom,BEL,1987-03-29,345492
338,Axel,Michon,FRA,1990-12-16,341918
185,Tristan,Lamasine,FRA,1993-03-05,341736
176,Darian,King,BAR,1992-04-26,339069
660,Carlos,Salamanca,COL,1983-01-15,338323
1090,Greg,Jones,AUS,1989-01-31,338004
220,Reilly,Opelka,USA,1997-08-28,326701
125,Pedro,Sousa,POR,1988-05-27,326574
203,Noah,Rubin,USA,1996-02-21,322554
264,Kimmer,Coppejans,BEL,1994-02-07,319837
205,Riccardo,Ghedin,ITA,1985-12-05,317432
185,Mitchell,Krueger,USA,1994-01-12,317101
361,Jan,Satral,CZE,1990-07-24,316043
91,Maximilian,Marterer,GER,1995-06-15,315881
217,Mohamed,Safwat,EGY,1990-09-19,310042
88,Laslo,Djere,SRB,1995-06-02,307616
150,Ramkumar,Ramanathan,IND,1994-11-08,307505
136,Stefano,Travaglia,ITA,1991-12-18,306258
174,Arthur,De Greef,BEL,1992-03-27,301628
313,Enrique,Lopez-Perez,ESP,1991-06-03,301035
348,Gerard,Granollers,ESP,1989-01-30,300867
738,Benjamin,Mitchell,AUS,1992-11-30,296202
240,Caio,Zampieri,BRA,1986-05-27,292766
457,Jordi,Samper-Montana,ESP,1990-04-05,291949
114,Alexander,Bublik,KAZ,1997-06-17,290640
118,Nicolas,Jarry,CHI,1995-10-11,289914
170,Michael,Mmoh,USA,1998-01-10,283825
164,Tim,Puetz,GER,1987-11-19,283065
251,Federico,Gaio,ITA,1992-03-05,282561
207,Marcelo,Arevalo,ESA,1990-10-17,279434
473,Philip,Bester,CAN,1988-10-06,272057
254,Laurynas,Grigelis,LTU,1991-08-14,270935
1446,Jan,Minar,CZE,1981-04-09,270701
232,Matteo,Donati,ITA,1995-02-28,270342
480,Agustin,Velotti,ARG,1992-05-24,269776
115,Cameron,Norrie,GBR,1995-08-23,267782
262,Rubin,Statham,NZL,1987-04-25,266791
1307,Daniel,Cox,GBR,1990-09-28,265733
553,Matthew,Barton,AUS,1991-12-18,265394
212,Stefano,Napolitano,ITA,1995-04-11,264849
184,Mateusz,Kowalczyk,POL,1987-05-03,264299
359,Denis,Matsukevich,RUS,1986-03-28,261825
1623,Ivan,Sergeyev,UKR,1988-01-20,261683
149,Aliaksandr,Bury,BLR,1987-09-14,261184
139,Casper,Ruud,NOR,1998-12-22,261018
441,Guillermo,Olaso,ESP,1988-03-25,258697
146,Toshihide,Matsui,JPN,1978-04-19,257387
598,Saketh,Myneni,IND,1987-10-19,257081
255,Lorenzo,Giustino,ITA,1991-09-10,251570
295,Boy,Westerhof,NED,1985-10-24,251370
182,Mackenzie,McDonald,USA,1995-04-16,250134
754,Aslan,Karatsev,RUS,1993-09-04,249116
342,Christian,Lindell,SWE,1991-11-20,247785
376,Alexander,Ward,GBR,1990-04-30,245562
926,Romain,Jouan,FRA,1985-07-16,242863
71,Marc,Polmans,AUS,1997-05-02,242050
453,Yan,Bai,CHN,1989-05-21,241362
131,Egor,Gerasimov,BLR,1992-11-11,236941
299,Marcel,Felder,URU,1984-07-09,234872
132,Sebastian,Ofner,AUT,1996-05-12,234549
226,Alex,de Minaur,AUS,1999-02-17,231978
236,Jason,Jung,TPE,1989-06-15,229891
167,Attila,Balazs,HUN,1988-12-27,229371
646,Eduardo,Struvay,COL,1990-12-17,227983
274,Omar,Jasika,AUS,1997-05-18,225019
223,Dennis,Novak,AUT,1993-08-28,223506
416,Marc,Fornell-Mestres,ESP,1982-01-26,223170
184,Salvatore,Caruso,ITA,1992-12-15,217605
224,Duckhee,Lee,KOR,1998-05-29,217049
354,Miljan,Zekic,SRB,1988-07-12,215901
512,Marcus,Willis,GBR,1990-10-09,215311
446,Sekou,Bangoura,USA,1991-11-18,214596
835,Germain,Gigounon,BEL,1989-04-20,214554
358,Edward,Corrie,GBR,1988-02-21,212799
458,Nils,Langer,GER,1990-01-25,208894
144,Akira,Santillan,AUS,1997-05-22,208626
499,Laurent,Lokoli,FRA,1994-10-18,205988
265,Christian,Garin,CHI,1996-05-30,205798
1331,Michael,Quintero,COL,1980-07-11,205626
358,Sergey,Betov,BLR,1987-10-15,205350
257,Alexander,Sarkissian,USA,1990-04-03,203122
169,Calvin,Hemery ,FRA,1995-01-28,202697
242,Christian,Harrison,USA,1994-05-29,201862
192,Fernando,Romboli,BRA,1989-01-04,200809
221,Pedja,Krstin,SRB,1994-09-03,200116
812,Antal,Van Der Duim,NED,1987-09-16,199933
179,Grzegorz,Panfil,POL,1988-01-01,196915
197,Evan,King,USA,1992-03-25,195013
467,Peter,Torebko,GER,1988-02-10,194141
384,Gregoire,Barrere,FRA,1994-02-16,192902
386,Artem,Smirnov,UKR,1988-02-02,192778
279,Joris,De Loore,BEL,1993-04-21,192682
364,Dzmitry,Zhyrmont,BLR,1989-03-01,191190
131,Kevin,Krawietz,GER,1992-01-24,187319
155,Gleb,Sakharov,FRA,1988-06-10,187238
1163,Marek,Semjan,SVK,1987-11-07,187104
119,Yannick,Hanfmann,GER,1991-11-13,185039
116,Vishnu,Vardhan,IND,1987-07-27,184704
215,Juan Ignacio,Londero,ARG,1993-08-15,184588
229,Ilya,Ivashka,BLR,1994-02-24,183911
450,Mate,Delic,CRO,1993-04-29,183475
195,Filip,Peliwo,CAN,1994-01-30,182988
336,Daniel,Nguyen,USA,1990-10-16,179790
260,Andrea,Collarini,ARG,1992-01-31,179734
924,Laurent,Rochette,FRA,1988-02-05,179599
626,Emilio,Gomez,ECU,1991-11-28,178851
324,Riccardo,Bellotti,ITA,1991-08-05,177849
92,Hugo,Nys,FRA,1991-02-16,175875
247,Walter,Trusendi,ITA,1985-01-03,173790
161,Nikola,Milojevic,SRB,1995-06-19,172055
137,Fabiano,De Paula,BRA,1988-11-28,170827
438,Yannik,Reuter,BEL,1991-03-06,169683
897,Andre,Miele,BRA,1987-04-12,167606
733,Reda,El Amrani,MAR,1988-05-19,167278
78,Antonio,Sancic,CRO,1988-11-23,167051
357,Jose,Hernandez-Fernandez,DOM,1990-03-13,166573
327,Gianluigi,Quinzi,ITA,1996-02-01,165853
187,Dmitry,Popko,KAZ,1996-10-24,165054
248,Tomislav,Brkic,BIH,1990-03-09,164409
390,Daniel,Dutra da Silva,BRA,1988-07-05,163781
191,Benjamin,Bonzi,FRA,1996-06-09,163292
584,Yann,Marti,SUI,1988-06-07,162128
272,Marcos,Giron,USA,1993-07-24,161697
349,Maxime,Hamou,FRA,1995-06-08,161690
656,Kristijan,Mesaros,CRO,1988-07-02,160507
201,Vaclav,Safranek,CZE,1994-05-20,160161
529,Adrien,Bossel,SUI,1986-12-28,158728
402,Sergio,Gutierrez-Ferrol,ESP,1989-03-05,158427
278,Michael,Linzer,AUT,1989-11-02,158329
422,Michal,Konecny,CZE,1989-10-13,158149
339,Jason,Kubler,AUS,1993-05-19,157448
344,Constant,Lestienne,FRA,1992-05-23,157397
743,Marcin,Gawron,POL,1988-05-25,155606
236,Roberto,Ortega-Olmedo,ESP,1991-04-30,155141
138,N.Sriram,Balaji,IND,1990-03-18,154064
452,Gonzalo,Lama,CHI,1993-04-27,153162
741,Adam,Chadaj,POL,1984-05-01,151667
385,Gianni,Mina,FRA,1992-02-09,150509
273,Cem,Ilkel,TUR,1995-08-21,149872
186,Alexey,Vatutin,RUS,1992-10-27,149530
881,Liang-Chi,Huang,TPE,1992-03-08,146846
459,Oriol,Roca Batalla,ESP,1993-04-30,146199
451,Petru-Alexandru,Luncanu,ROU,1989-05-07,146026
876,Jarmere,Jenkins,USA,1990-11-25,145669
295,Christopher,Eubanks,USA,1996-05-05,144691
242,Dane,Propoggia,AUS,1990-04-24,144678
299,Ivan,Nedelko,RUS,1986-05-12,144394
284,Daniel,Masur,GER,1994-11-06,143804
202,Kevin,King,USA,1991-02-28,141710
277,Blake,Mott,AUS,1996-04-21,141625
630,Roberto,Marcora,ITA,1989-08-30,141316
404,Kento,Takeuchi,JPN,1987-12-19,140806
727,Adam,El Mihdawy,USA,1989-08-09,138572
623,Cristobal,Saavedra-Corvalan,CHI,1990-08-01,136667
261,Federico,Coria,ARG,1992-03-09,135915
792,Sanam,Singh,IND,1988-01-11,135103
1207,Teodor-Dacian,Craciun,ROU,1980-06-06,134451
454,Jose,Pereira,BRA,1991-01-26,133758
315,Markus,Eriksson,SWE,1989-11-29,132910
366,Shuichi,Sekiguchi,JPN,1991-07-15,131437
229,Maximilian,Neuchrist,AUT,1991-07-22,131251
130,Oscar,Otte,GER,1993-07-16,131202
202,Roberto,Quiroz,ECU,1992-02-23,131121
311,Takuto,Niki,JPN,1987-10-12,128957
99,Bradley,Mousley,AUS,1996-01-03,128171
122,Christopher,Rungkat,INA,1990-01-14,128042
355,Marc,Giner,ESP,1991-06-18,128025
148,Ruan,Roelofse,RSA,1989-11-18,127808
316,Frederico,Ferreira Silva,POR,1995-03-18,127539
320,Alessandro,Bega,ITA,1991-01-11,126537
250,Danilo,Petrovic,SRB,1992-01-24,126472
384,Maxime,Janvier,FRA,1996-10-18,125660
266,Dayne,Kelly,AUS,1990-07-23,125557
148,Yannick,Maden,GER,1989-10-28,125225
278,David,Perez Sanz,ESP,1994-05-15,124353
1471,Matteo,Trevisan,ITA,1989-08-13,124230
680,Yong-Kyu,Lim,KOR,1991-06-18,123837
533,Eric,Quigley,USA,1989-01-30,122680
382,Erik,Crepaldi,ITA,1990-05-04,122325
711,Harri,Heliovaara,FIN,1989-06-04,121747
476,Ivan,Endara,ECU,1988-03-04,121420
215,Jaume,Munar,ESP,1997-05-05,121409
428,Enzo,Couacaud,FRA,1995-03-01,121041
275,Maverick,Banes,AUS,1992-04-10,119663
196,Brayden,Schnur,CAN,1995-07-04,118818
258,Yannick,Jankovits,FRA,1987-01-06,118349
374,Sam,Barry,IRL,1992-01-27,118007
442,Mikael,Ymer,SWE,1998-09-09,117338
300,Pedro,Cachin,ARG,1995-04-12,116524
166,Joao,Domingues,POR,1993-10-05,115936
430,Marko,Tepavac,SRB,1994-04-05,115767
1185,Tiago,Lopes,BRA,1986-11-27,115701
345,Christopher,O'Connell,AUS,1994-06-03,114482
507,Victor,Baluda,RUS,1992-09-30,114392
181,Ricardo,Ojeda Lara,ESP,1993-01-26,113664
398,Marc,Sieber,GER,1988-02-28,111993
1331,Adrian,Sikora,SVK,1988-07-05,111886
233,Tomas,Lipovsek Puches,ARG,1993-04-17,111747
610,Andriej,Kapas,POL,1989-08-11,111387
323,Nikola,Cacic,SRB,1990-12-07,111106
478,Chuhan,Wang,CHN,1992-02-24,111015
199,Kamil,Majchrzak,POL,1996-01-13,110657
237,Yaraslav,Shyla,BLR,1993-03-05,110383
233,Hugo,Dellien,BOL,1993-06-16,109424
123,Matteo,Berrettini,ITA,1996-04-12,109402
290,Geoffrey,Blancaneaux,FRA,1998-08-08,108536
286,Jeremy,Jahn,GER,1990-04-05,108450
326,Facundo,Mena,ARG,1992-09-22,108049
655,Sherif,Sabry,EGY,1986-08-29,107528
166,Goncalo,Oliveira,POR,1995-02-17,107330
635,Yuichi,Ito,JPN,1986-08-06,107285
432,Maxime,Chazal,FRA,1993-04-24,107057
357,Gavin,Van Peperzeel,AUS,1992-03-29,106753
1100,Alexander,Lobkov,RUS,1990-10-07,105668
1258,Guillermo,Rivera-Aranguiz,CHI,1989-02-02,104804
517,Thales,Turini,BRA,1989-07-18,104027
340,Zhizhen,Zhang,CHN,1996-10-16,103785
113,Cheng-Peng,Hsieh,TPE,1991-09-22,103349
515,Mauricio,Echazu,PER,1989-01-21,103202
508,Christopher,Diaz-Figueroa,GUA,1990-03-14,101770
460,Manuel,Sanchez,MEX,1991-01-05,101214
853,Bastian,Trinker,AUT,1990-05-11,100957
902,Maximiliano,Estevez,ARG,1989-05-18,99926
700,Oliver,Golding,GBR,1993-09-29,99692
218,Zdenek,Kolar,CZE,1996-10-09,99594
213,Viktor,Galovic,CRO,1990-09-19,99382
172,Soon Woo,Kwon,KOR,1997-12-02,98850
1136,Patrik,Rosenholm,SWE,1988-03-05,98688
314,Filip,Horansky,SVK,1993-01-07,97621
1162,Kittipong,Wachiramanowong,THA,1990-06-25,97449
235,Karim-Mohamed,Maamoun ,EGY,1991-04-09,96881
434,Takanyi,Garanganga,ZIM,1990-09-06,96789
437,Robin,Kern,GER,1993-10-03,96551
331,Joao Pedro,Sorgi,BRA,1993-10-18,96315
978,Karan,Rastogi,HKG,1986-10-08,95828
475,Juan Carlos,Saez,CHI,1991-08-05,95826
214,Lorenzo,Sonego,ITA,1995-05-11,95807
414,Gianluca,Mager,ITA,1994-12-01,95792
129,Luke,Bambridge,GBR,1995-01-21,95745
393,Dimitar,Kuzmanov,BUL,1993-07-28,95332
306,Gonzalo,Escobar,ECU,1989-01-20,94164
336,Alexandar,Lazov,BUL,1990-07-09,93640
394,Martin,Cuevas,URU,1992-01-14,93360
371,Carlos,Gomez-Herrera,ESP,1990-04-30,93059
286,Luis David,Martinez,VEN,1989-05-12,92929
362,Yuya,Kibi,JPN,1986-07-23,92441
436,Patricio,Heras,ARG,1989-01-21,92186
527,Vladimir,Ivanov,EST,1987-04-10,91275
1623,Julien,Obry,FRA,1991-09-04,90889
252,N Vijay Sundar,Prashanth,IND,1986-10-27,90742
350,Marco,Bortolotti,ITA,1991-01-21,90550
311,Alexandre,Muller,FRA,1997-02-01,89866
154,Corentin,Moutet,FRA,1999-04-19,89397
1505,Oh-Hee,Kwon,KOR,1978-06-18,89268
241,Tallon,Griekspoor,NED,1996-07-02,89170
544,Thai-Son,Kwiatkowski,USA,1995-02-13,88227
1361,Tigre,Hank,MEX,1991-09-30,87903
375,Bruno,Santanna,BRA,1993-07-12,87711
217,Xin,Gao,CHN,1994-05-12,87101
159,Felix,Auger-Aliassime,CAN,2000-08-08,86995
