ranking,first_name,last_name,country,birthday,prize_money
245,Christian,Harrison,USA,1994-05-29,166632
256,Andrea,Collarini,ARG,1992-01-31,166474
295,Yannik,Reuter,BEL,1991-03-06,165938
198,Joris,De Loore,BEL,1993-04-21,165682
149,Fabiano,De Paula,BRA,1988-11-28,165627
282,Filip,Peliwo,CAN,1994-01-30,165188
171,Akira,Santillan,AUS,1997-05-22,164191
451,Yann,Marti,SUI,1988-06-07,161803
305,Jose,Hernandez-Fernandez,DOM,1990-03-13,160533
375,Kristijan,Mesaros,CRO,1988-07-02,160507
373,Maxime,Hamou,FRA,1995-06-08,160230
254,Riccardo,Bellotti,ITA,1991-08-05,159192
453,Daniel,Dutra da Silva,BRA,1988-07-05,158717
61,Andrei,Vasilevski,BLR,1991-05-28,157582
134,Yannick,Hanfmann,GER,1991-11-13,156175
381,Michal,Konecny,CZE,1989-10-13,155767
160,Nikola,Milojevic,SRB,1995-06-19,155656
555,Adrien,Bossel,SUI,1986-12-28,154324
276,Michael,Linzer,AUT,1989-11-02,152289
520,Sergio,Gutierrez-Ferrol,ESP,1989-03-05,151138
189,Gleb,Sakharov,FRA,1988-06-10,150965
749,Marcin,Gawron,POL,1988-05-25,150822
132,N.Sriram,Balaji,IND,1990-03-18,150689
317,Tomislav,Brkic,BIH,1990-03-09,150526
802,Adam,Chadaj,POL,1984-05-01,150477
241,Roberto,Ortega-Olmedo,ESP,1991-04-30,149858
194,Dmitry,Popko,KAZ,1996-10-24,149561
546,Gonzalo,Lama,CHI,1993-04-27,149388
335,Constant,Lestienne,FRA,1992-05-23,147216
916,Liang-Chi,Huang,TPE,1992-03-08,146846
334,Gianni,Mina,FRA,1992-02-09,146323
434,Jarmere,Jenkins,USA,1990-11-25,145669
223,Oriol,Roca Batalla,ESP,1993-04-30,144750
349,Petru-Alexandru,Luncanu,ROU,1989-05-07,144222
225,Cameron,Norrie,GBR,1995-08-23,143152
252,Marcos,Giron,USA,1993-07-24,141142
191,Benjamin,Bonzi,FRA,1996-06-09,140986
304,Dane,Propoggia,AUS,1990-04-24,140743
674,Roberto,Marcora,ITA,1989-08-30,139898
945,Jason,Kubler,AUS,1993-05-19,139238
414,Kento,Takeuchi,JPN,1987-12-19,137960
521,Adam,El Mihdawy,USA,1989-08-09,136932
447,Cristobal,Saavedra-Corvalan,CHI,1990-08-01,136667
626,Sanam,Singh,IND,1988-01-11,135103
1315,Teodor-Dacian,Craciun,ROU,1980-06-06,133683
234,Blake,Mott,AUS,1996-04-21,133625
689,Jose,Pereira,BRA,1991-01-26,130246
379,Ivan,Nedelko,RUS,1986-05-12,129831
237,Cem,Ilkel,TUR,1995-08-21,127865
337,Shuichi,Sekiguchi,JPN,1991-07-15,127017
207,Maximilian,Neuchrist,AUT,1991-07-22,126614
308,Evan,King,USA,1992-03-25,125263
355,Markus,Eriksson,SWE,1989-11-29,125002
349,Frederico,Ferreira Silva,POR,1995-03-18,124920
354,Takuto,Niki,JPN,1987-10-12,124317
844,Matteo,Trevisan,ITA,1989-08-13,123972
569,Yong-Kyu,Lim,KOR,1991-06-18,123837
122,Christopher,Rungkat,INA,1990-01-14,123812
182,Alexey,Vatutin,RUS,1992-10-27,123562
294,Eric,Quigley,USA,1989-01-30,122680
140,Oscar,Otte,GER,1993-07-16,122304
386,Marc,Giner,ESP,1991-06-18,121056
364,Enzo,Couacaud,FRA,1995-03-01,121041
143,Ruan,Roelofse,RSA,1989-11-18,121029
233,Federico,Coria,ARG,1992-03-09,120655
340,Alessandro,Bega,ITA,1991-01-11,120342
350,Kevin,King,USA,1991-02-28,119460
383,Ivan,Endara,ECU,1988-03-04,118528
259,Daniel,Masur,GER,1994-11-06,117829
509,Erik,Crepaldi,ITA,1990-05-04,117783
1780,Harri,Heliovaara,FIN,1989-06-04,116998
279,David,Perez Sanz,ESP,1994-05-15,116844
292,Gianluigi,Quinzi,ITA,1996-02-01,115853
368,Marko,Tepavac,SRB,1994-04-05,115767
1214,Tiago,Lopes,BRA,1986-11-27,115701
208,Jaume,Munar,ESP,1997-05-05,114297
199,Roberto,Quiroz,ECU,1992-02-23,114041
287,Dayne,Kelly,AUS,1990-07-23,113682
561,Victor,Baluda,RUS,1992-09-30,112443
1240,Adrian,Sikora,SVK,1988-07-05,111886
377,Sam,Barry,IRL,1992-01-27,111841
120,Bradley,Mousley,AUS,1996-01-03,111041
261,Maxime,Janvier,FRA,1996-10-18,110998
291,Yannick,Jankovits,FRA,1987-01-06,110868
151,Fabricio,Neis,BRA,1990-06-15,110286
278,Danilo,Petrovic,SRB,1992-01-24,109978
529,Andriej,Kapas,POL,1989-08-11,109526
431,Nikola,Cacic,SRB,1990-12-07,109077
180,Ricardo,Ojeda Lara,ESP,1993-01-26,107210
297,Pedro,Cachin,ARG,1995-04-12,106528
579,Yuichi,Ito,JPN,1986-08-06,106283
243,Tomas,Lipovsek Puches,ARG,1993-04-17,106056
380,Marc,Sieber,GER,1988-02-28,105981
306,Christopher,O'Connell,AUS,1994-06-03,105976
782,Sherif,Sabry,EGY,1986-08-29,105848
808,Alexander,Lobkov,RUS,1990-10-07,105668
298,Yaraslav,Shyla,BLR,1993-03-05,105424
420,Maxime,Chazal,FRA,1993-04-24,105195
387,Maverick,Banes,AUS,1992-04-10,104978
1013,Guillermo,Rivera-Aranguiz,CHI,1989-02-02,104804
485,Chuhan,Wang,CHN,1992-02-24,102120
748,Thales,Turini,BRA,1989-07-18,101993
192,Brayden,Schnur,CAN,1995-07-04,101858
100,Cheng-Peng,Hsieh,TPE,1991-09-22,101469
356,Gavin,Van Peperzeel,AUS,1992-03-29,100643
331,Facundo,Mena,ARG,1992-09-22,100159
401,Mauricio,Echazu,PER,1989-01-21,100002
647,Christopher,Diaz-Figueroa,GUA,1990-03-14,100000
319,Hugo,Dellien,BOL,1993-06-16,99280
210,Vaclav,Safranek,CZE,1994-05-20,98891
1172,Bastian,Trinker,AUT,1990-05-11,98857
614,Patrik,Rosenholm,SWE,1988-03-05,98688
555,Manuel,Sanchez,MEX,1991-01-05,98574
862,Maximiliano,Estevez,ARG,1989-05-18,98567
1175,Ivan,Bjelica,SRB,1984-02-15,97844
184,Joao,Domingues,POR,1993-10-05,97608
313,Mikael,Ymer,SWE,1998-09-09,97118
486,Kittipong,Wachiramanowong,THA,1990-06-25,96783
935,Karan,Rastogi,HKG,1986-10-08,95828
321,Gianluca,Mager,ITA,1994-12-01,95362
216,Jeremy,Jahn,GER,1990-04-05,94767
440,Takanyi,Garanganga,ZIM,1990-09-06,94250
449,Juan Carlos,Saez,CHI,1991-08-05,93702
246,Luis David,Martinez,VEN,1989-05-12,91619
1678,Julien,Obry,FRA,1991-09-04,90889
197,Gonzalo,Escobar,ECU,1989-01-20,90392
484,Dimitar,Kuzmanov,BUL,1993-07-28,90347
264,Joao Pedro,Sorgi,BRA,1993-10-18,90065
351,Filip,Horansky,SVK,1993-01-07,89862
366,Alexandar,Lazov,BUL,1990-07-09,89291
1412,Oh-Hee,Kwon,KOR,1978-06-18,89268
247,Karim-Mohamed,Maamoun ,EGY,1991-04-09,88204
424,Vladimir,Ivanov,EST,1987-04-10,88005
486,Martin,Cuevas,URU,1992-01-14,87958
238,N Vijay Sundar,Prashanth,IND,1986-10-27,87814
424,Marco,Bortolotti,ITA,1991-01-21,87739
526,Robin,Kern,GER,1993-10-03,87737
251,Kamil,Majchrzak,POL,1996-01-13,87525
450,Yuya,Kibi,JPN,1986-07-23,87431
138,Zdenek,Kolar,CZE,1996-10-09,87327
185,Yannick,Maden,GER,1989-10-28,87148
389,Connor,Smith,USA,1990-12-19,86911
1376,Tigre,Hank,MEX,1991-09-30,86603
445,Carlos,Gomez-Herrera,ESP,1990-04-30,86421
146,Luke,Bambridge,GBR,1995-01-21,86010
904,David,Souto,VEN,1992-03-26,85541
361,Bruno,Santanna,BRA,1993-07-12,85181
318,Alexandre,Muller,FRA,1997-02-01,84965
187,Goncalo,Oliveira,POR,1995-02-17,84299
244,Viktor,Galovic,CRO,1990-09-19,84120
633,Michal,Schmid,CZE,1988-11-28,84029
437,Edoardo,Eremin,ITA,1993-10-05,83918
579,Julien,Dubail,BEL,1988-02-14,83353
403,Juan,Lizariturry,ESP,1991-04-20,82186
