ranking,first_name,last_name,country,birthday,prize_money
61,Yen-Hsun,Lu,TPE,1983-08-14,4373537
123,Benjamin,Becker,GER,1981-06-16,4343852
931,Victor,Hanescu,ROU,1981-07-21,4330340
535,Pablo,Andujar,ESP,1986-01-23,4301135
28,Gilles,Muller,LUX,1983-05-09,4220556
44,Benoit,Paire,FRA,1989-05-08,4194523
56,Robin,Haase,NED,1987-04-06,4176919
147,Leonardo,Mayer,ARG,1987-05-15,4081804
103,Santiago,Giraldo,COL,1987-11-27,4076061
36,Martin,Klizan,SVK,1989-07-11,3950639
270,Filippo,Volandri,ITA,1981-09-05,3949631
121,Lukas,Rosol,CZE,1985-07-24,3944622
161,Teymuraz,Gabashvili,RUS,1985-05-23,3872028
71,Philipp,Petzschner,GER,1984-03-24,3777534
30,Albert,Ramos-Vinolas,ESP,1988-01-17,3706598
15,Nick,Kyrgios,AUS,1995-04-27,3649403
81,Carlos,Berlocq,ARG,1983-02-03,3633396
41,Joao,Sousa,POR,1989-03-30,3607668
137,Rajeev,Ram,USA,1984-03-18,3576190
273,Jerzy,Janowicz,POL,1990-11-13,3508297
60,Adrian,Mannarino,FRA,1988-06-29,3484303
74,Donald,Young,USA,1989-07-23,3368309
31,Steve,Johnson,USA,1989-12-24,3315302
99,Mikhail,Kukushkin,KAZ,1987-12-26,3170668
75,Dudi,Sela,ISR,1985-04-04,3149972
116,Daniel,Gimeno-Traver,ESP,1985-08-07,3126031
282,Alejandro,Falla,COL,1983-11-14,3085471
43,Paolo,Lorenzi,ITA,1981-12-15,2976663
35,Mischa,Zverev,GER,1987-08-22,2969476
26,Pablo,Carreno Busta,ESP,1991-07-12,2910871
101,Pierre-Hugues,Herbert,FRA,1991-03-18,2906481
72,Horacio,Zeballos,ARG,1985-04-27,2799306
185,Michael,Berrer,GER,1980-07-01,2766701
235,Andrey,Golubev,KAZ,1987-07-22,2651612
108,Lukas,Lacko,SVK,1987-11-03,2554386
58,Steve,Darcis,BEL,1984-03-13,2531869
17,Lucas,Pouille,FRA,1994-02-23,2519113
49,Federico,Delbonis,ARG,1990-10-05,2437321
78,Ryan,Harrison,USA,1992-05-07,2357872
154,Ruben,Ramirez Hidalgo,ESP,1978-01-06,2310115
55,Andrey,Kuznetsov,RUS,1991-02-22,2305563
54,Jiri,Vesely,CZE,1993-07-10,2219188
64,Dustin,Brown,GER,1984-12-08,2206234
422,Jan,Hernych,CZE,1979-07-07,2177834
188,Igor,Sijsling,NED,1987-08-18,2118668
1136,Karol,Beck,SVK,1982-04-03,2110582
126,Tobias,Kamke,GER,1986-05-21,2110078
62,Stephane,Robert,FRA,1980-05-17,2043985
22,Alexander,Zverev,GER,1997-04-20,2030104
228,Marinko,Matosevic,AUS,1985-08-08,2009140
206,Daniel,Brands,GER,1987-07-17,1948057
146,Marco,Chiudinelli,SUI,1981-09-10,1924754
51,Malek,Jaziri,TUN,1984-01-20,1884454
102,Ricardas,Berankis,LTU,1990-06-21,1871791
93,Illya,Marchenko,UKR,1987-09-08,1819357
92,Dusan,Lajovic,SRB,1990-06-30,1807172
148,Maximo,Gonzalez,ARG,1983-07-20,1786086
182,Sam,Groth,AUS,1987-10-19,1783586
242,Frank,Dancevic,CAN,1984-09-26,1779942
359,Matthew,Ebden,AUS,1987-11-26,1774729
311,Thiemo,de Bakker,NED,1988-09-19,1704597
110,Aljaz,Bedene,GBR,1989-07-18,1683698
138,Go,Soeda,JPN,1984-09-05,1651408
96,Victor,Estrella Burgos,DOM,1980-08-02,1648679
57,Borna,Coric,CRO,1996-11-14,1647574
202,Flavio,Cipolla,ITA,1983-10-20,1610665
59,Jan-Lennard,Struff,GER,1990-04-25,1600442
393,Andreas,Beck,GER,1986-02-05,1564600
171,Blaz,Kavcic,SLO,1987-03-05,1562404
134,Denis,Kudla,USA,1992-08-17,1545515
132,Evgeny,Donskoy,RUS,1990-05-09,1511186
1865,Evgeny,Korolev,RUS,1988-02-14,1510466
152,Tim,Smyczek,USA,1987-12-30,1494579
53,Diego,Schwartzman,ARG,1992-08-16,1478301
1365,Somdev,Devvarman,IND,1985-02-13,1459122
84,Guido,Pella,ARG,1990-05-17,1456844
297,Fred,Gil,POR,1985-03-24,1418056
155,Kenny,De Schepper,FRA,1987-05-29,1387703
274,Pere,Riba,ESP,1988-04-07,1355754
406,Michal,Przysiezny,POL,1984-02-16,1326365
238,Marsel,Ilhan,TUR,1987-06-11,1314356
125,Joao,Souza,BRA,1988-05-27,1229949
47,Kyle,Edmund,GBR,1995-01-08,1229680
151,Grega,Zemlja,SLO,1986-09-29,1219267
436,Matthias,Bachinger,GER,1987-04-02,1206266
1279,Ivo,Minar,CZE,1984-05-21,1198859
184,Tatsuma,Ito,JPN,1988-05-18,1191578
82,Damir,Dzumhur,BIH,1992-05-20,1184271
489,James,Ward,GBR,1987-02-09,1154997
390,Jimmy,Wang,TPE,1985-02-08,1138876
141,Ruben,Bemelmans,BEL,1988-01-14,1122312
45,Daniel,Evans,GBR,1990-05-23,1116692
112,James,Duckworth,AUS,1992-01-21,1076096
106,John,Millman,AUS,1989-06-14,1056882
521,Daniel,Munoz de la Nava,ESP,1982-01-29,1049655
253,Brian,Baker,USA,1985-04-30,1038522
90,Rogerio,Dutra Silva,BRA,1984-02-03,1020804
107,Inigo,Cervantes,ESP,1989-11-30,992684
231,Alejandro,Gonzalez,COL,1989-02-07,992025
313,Adrian,Ungur,ROU,1985-01-22,951683
437,Jesse,Huta Galung,NED,1985-10-06,946581
79,Facundo,Bagnis,ARG,1990-02-27,926899
392,Alex,Kuznetsov,USA,1987-02-05,923666
171,Frederik,Nielsen,DEN,1983-08-27,914312
889,Rui,Machado,POR,1984-04-10,901479
117,Yuichi,Sugita,JPN,1988-09-18,882762
203,Alexander,Kudryavtsev,RUS,1985-10-26,881895
634,Julian,Reister,GER,1986-04-02,858260
87,Konstantin,Kravchuk,RUS,1985-02-23,833506
76,Gastao,Elias,POR,1990-11-24,830211
95,Radu,Albot,MDA,1989-11-11,822915
128,Peter,Polansky,CAN,1988-06-15,789476
129,Marius,Copil,ROU,1990-10-17,782845
162,Peter,Gojowczyk,GER,1989-07-15,778373
88,Mikhail,Elgin,RUS,1981-10-14,767461
177,Aleksandr,Nedovyesov,KAZ,1987-02-15,767233
321,Austin,Krajicek,USA,1990-06-16,756108
233,Adrian,Menendez-Maceiras,ESP,1985-10-28,752197
317,Jurgen,Zopp,EST,1988-03-29,748452
339,David,Guez,FRA,1982-12-08,739645
229,Filip,Krajinovic,SRB,1992-02-27,738716
140,Vincent,Millot,FRA,1986-01-30,728986
954,Takao,Suzuki,JPN,1976-09-20,727381
73,Hyeon,Chung,KOR,1996-05-19,703024
89,Nikoloz,Basilashvili,GEO,1992-02-23,695155
52,Karen,Khachanov,RUS,1996-05-21,688007
199,Ze,Zhang,CHN,1990-07-04,678747
131,Thomas,Fabbiano,ITA,1989-05-26,660541
100,Jared,Donaldson,USA,1996-10-09,647950
222,John-Patrick,Smith,AUS,1989-01-24,645702
135,Andrej,Martin,SVK,1989-09-20,638342
85,Yoshihito,Nishioka,JPN,1995-09-27,627058
1096,Victor,Crivoi,ROU,1982-05-25,626504
98,Taylor,Fritz,USA,1997-10-28,608106
114,Taro,Daniel,JPN,1993-01-27,608012
405,Cedrik-Marcel,Stebe,GER,1990-10-09,598173
193,Andrea,Arnaboldi,ITA,1987-12-27,588836
383,Jan,Mertl,CZE,1982-01-03,581147
260,Blaz,Rola,SLO,1990-10-05,579116
640,Giovanni,Lapentti,ECU,1983-01-25,578873
126,Igor,Zelenay,SVK,1982-10-02,577870
34,Fabrice,Martin,FRA,1986-09-11,571027
65,Jordan,Thompson,AUS,1994-04-20,568895
36,Michael,Venus,NZL,1987-10-16,567595
198,Di,Wu,CHN,1991-09-14,565194
767,Bradley,Klahn,USA,1990-08-20,562750
190,Marco,Cecchinato,ITA,1992-09-30,554201
265,Frank,Moser,GER,1976-09-23,542427
391,Matteo,Viola,ITA,1987-07-07,540179
109,Gerald,Melzer,AUT,1990-07-13,539820
113,Bjorn,Fratangelo,USA,1993-07-19,535716
176,Hiroki,Moriya,JPN,1990-10-16,529353
245,Brydan,Klein,GBR,1989-12-31,528436
149,Luca,Vanni,ITA,1985-06-04,524598
386,Jaroslav,Pospisil,CZE,1981-02-09,522906
213,Andre,Ghem,BRA,1982-05-29,521312
88,Renzo,Olivo,ARG,1992-03-15,506527
503,Farrukh,Dustov,UZB,1986-05-22,497694
266,Alexandre,Sidorenko,FRA,1988-02-18,490766
1388,Martin,Alund,ARG,1985-12-26,476558
150,Uladzimir,Ignatik,BLR,1990-07-14,458990
153,Facundo,Arguello,ARG,1992-08-04,458865
111,Franko,Skugor,CRO,1987-09-20,457906
395,Rhyne,Williams,USA,1991-03-22,455377
50,Matwe,Middelkoop,NED,1983-09-03,454830
281,Guilherme,Clezar,BRA,1992-12-31,449142
157,Ti,Chen,TPE,1983-10-03,448236
236,Amir,Weintraub,ISR,1986-09-16,447978
124,Alessandro,Giannessi,ITA,1990-05-30,440948
252,Luke,Saville,AUS,1994-01-02,439637
370,Lamine,Ouahab,MAR,1984-12-22,436196
90,Jonathan,Eysseric,FRA,1990-05-27,435730
109,Denys,Molchanov,UKR,1987-05-16,432206
121,Andrey,Rublev,RUS,1997-10-20,429556
368,Yuki,Bhambri,IND,1992-07-04,426790
156,Elias,Ymer,SWE,1996-04-10,418730
246,Yannick,Mertens,BEL,1987-06-25,412522
164,Marco,Trungelliti,ARG,1990-01-31,406143
119,Guido,Andreozzi,ARG,1991-08-05,402620
663,Gianluca,Naso,ITA,1987-01-06,402480
145,Roberto,Carballes Baena,ESP,1993-03-23,402226
161,Dennis,Novikov,USA,1993-11-06,400086
1055,Jesse,Witten,USA,1982-10-15,398158
97,Frances,Tiafoe,USA,1998-01-20,390990
170,Quentin,Halys,FRA,1996-10-26,388634
562,Niels,Desein,BEL,1987-06-09,384171
55,Marcelo,Demoliner,BRA,1989-01-18,381212
65,Nikola,Mektic,CRO,1988-12-24,377446
159,Marton,Fucsovics,HUN,1992-02-08,376875
127,Henri,Laaksonen,SUI,1992-03-31,373113
110,Albano,Olivetti,FRA,1991-11-24,372446
262,Tsung-Hua,Yang,TPE,1991-03-29,370140
760,Benjamin,Balleret,MON,1983-01-15,363382
212,Mirza,Basic,BIH,1991-07-12,363341
96,Matt,Reid,AUS,1990-07-17,361139
492,Ricardo,Hocevar,BRA,1985-05-09,357826
136,Norbert,Gombos,SVK,1990-08-13,357316
58,Andres,Molteni,ARG,1988-03-15,356878
115,Jozef,Kovalik,SVK,1992-11-04,348114
649,Maxime,Teixeira,FRA,1989-01-18,341218
349,Ante,Pavic,CRO,1989-03-07,337782
810,Javier,Marti,ESP,1992-01-11,337335
73,Hans,Podlipnik-Castillo,CHI,1988-01-09,337197
551,Greg,Jones,AUS,1989-01-31,335002
749,Carlos,Salamanca,COL,1983-01-15,333689
271,Maxime,Authom,BEL,1987-03-29,332901
83,Adam,Pavlasek,CZE,1994-10-08,325989
243,Zhe,Li,CHN,1986-09-20,325018
208,James,McGee,IRL,1987-06-10,324904
329,Axel,Michon,FRA,1990-12-16,321387
86,Andrew,Whittington,AUS,1993-08-11,318959
180,Alex,Bolt,AUS,1993-01-05,308654
119,Riccardo,Ghedin,ITA,1985-12-05,304222
248,Aldin,Setkic,BIH,1987-12-21,291030
523,Benjamin,Mitchell,AUS,1992-11-30,290352
165,Steven,Diez,CAN,1991-03-17,289028
125,Tristan,Lamasine,FRA,1993-03-05,286828
202,Noah,Rubin,USA,1996-02-21,279369
294,Liam,Broady,GBR,1994-01-04,278711
173,Mathias,Bourgue,FRA,1994-01-18,278108
553,Gerard,Granollers,ESP,1989-01-30,277256
164,Caio,Zampieri,BRA,1986-05-27,275427
1286,Jan,Minar,CZE,1981-04-09,270701
63,Daniil,Medvedev,RUS,1996-02-11,268887
225,Jordi,Samper-Montana,ESP,1990-04-05,268460
1290,Mikhail,Ledovskikh,RUS,1986-08-08,267854
186,Kimmer,Coppejans,BEL,1994-02-07,267168
605,Daniel,Cox,GBR,1990-09-28,260172
86,Thiago,Monteiro,BRA,1994-05-31,257709
195,Matthew,Barton,AUS,1991-12-18,257609
194,Tennys,Sandgren,USA,1991-07-22,252515
162,Philip,Bester,CAN,1988-10-06,252407
163,Enrique,Lopez-Perez,ESP,1991-06-03,251405
205,Saketh,Myneni,IND,1987-10-19,250311
237,Denis,Matsukevich,RUS,1986-03-28,249247
120,Ernesto,Escobedo,USA,1996-07-04,246653
183,Agustin,Velotti,ARG,1992-05-24,243406
255,Aslan,Karatsev,RUS,1993-09-04,241173
404,Romain,Jouan,FRA,1985-07-16,239548
576,Tim,Puetz,GER,1987-11-19,239442
157,Jan,Satral,CZE,1990-07-24,237440
200,Mohamed,Safwat,EGY,1990-09-19,236072
267,Laurynas,Grigelis,LTU,1991-08-14,235665
1654,Gregoire,Burquier,FRA,1984-07-08,234935
228,Yasutaka,Uchiyama,JPN,1992-08-05,234275
467,Boy,Westerhof,NED,1985-10-24,233545
417,Jose,Statham,NZL,1987-04-25,230478
400,Christian,Lindell,SWE,1991-11-20,225058
285,Marcel,Felder,URU,1984-07-09,224612
635,Daniel,Garza,MEX,1985-04-08,222109
270,Eduardo,Struvay,COL,1990-12-17,221268
657,Alberto,Brizzi,ITA,1984-03-26,220823
192,Pedro,Sousa,POR,1988-05-27,220583
589,Yan,Bai,CHN,1989-05-21,218463
178,Nicolas,Barrientos,COL,1987-04-24,218094
443,Marc,Fornell-Mestres,ESP,1982-01-26,214676
122,Stefan,Kozlov,USA,1998-02-01,209893
275,Germain,Gigounon,BEL,1989-04-20,209892
216,Matteo,Donati,ITA,1995-02-28,208437
181,Marcelo,Arevalo,ESA,1990-10-17,207401
178,Federico,Gaio,ITA,1992-03-05,206437
143,Arthur,De Greef,BEL,1992-03-27,203771
285,Nils,Langer,GER,1990-01-25,202156
267,Ramkumar,Ramanathan,IND,1994-11-08,201560
361,Omar,Jasika,AUS,1997-05-18,198514
910,Woong-Sun,Jun,KOR,1986-06-14,195307
222,Antal,Van Der Duim,NED,1987-09-16,195113
852,Cristian,Villagran,SUI,1982-01-20,194754
118,Nicolas,Kicker,ARG,1992-08-16,193964
192,Sergey,Betov,BLR,1987-10-15,193674
205,Mitchell,Krueger,USA,1994-01-12,191354
220,Lorenzo,Giustino,ITA,1991-09-10,190072
917,Daniel,Smethurst,GBR,1990-10-13,186522
254,Fernando,Romboli,BRA,1989-01-04,186233
368,Grzegorz,Panfil,POL,1988-01-01,185239
1216,Marek,Semjan,SVK,1987-11-07,184104
269,Edward,Corrie,GBR,1988-02-21,183521
193,Michael,Mmoh,USA,1998-01-10,181800
456,Peter,Torebko,GER,1988-02-10,181737
819,Hiroki,Kondo,JPN,1982-11-05,180617
399,Alexander,Ward,GBR,1990-04-30,180596
180,Laslo,Djere,SRB,1995-06-02,178205
620,Artem,Smirnov,UKR,1988-02-02,177332
525,Laurent,Rochette,FRA,1988-02-05,176848
142,Darian,King,BAR,1992-04-26,173284
187,Reilly,Opelka,USA,1997-08-28,172450
1491,Daniele,Giorgini,ITA,1984-04-24,171393
166,Jason,Jung,TPE,1989-06-15,170724
632,Mate,Delic,CRO,1993-04-29,170532
306,Tommy,Paul,USA,1997-05-17,170227
443,Marcus,Willis,GBR,1990-10-09,166746
343,Dzmitry,Zhyrmont,BLR,1989-03-01,166662
278,Dennis,Novak,AUT,1993-08-28,166314
211,Pedja,Krstin,SRB,1994-09-03,165653
341,Egor,Gerasimov,BLR,1992-11-11,165523
284,Attila,Balazs,HUN,1988-12-27,164871
293,Emilio,Gomez,ECU,1991-11-28,164318
901,Andre,Miele,BRA,1987-04-12,164009
209,Miljan,Zekic,SRB,1988-07-12,163416
227,Gregoire,Barrere,FRA,1994-02-16,163234
342,Catalin-Ionut,Gard,ROU,1981-07-10,160593
346,Juan Ignacio,Londero,ARG,1993-08-15,159877
280,Sekou,Bangoura,USA,1991-11-18,159479
332,Yann,Marti,SUI,1988-06-07,157007
277,Mackenzie,McDonald,USA,1995-04-16,156853
377,Walter,Trusendi,ITA,1985-01-03,156289
215,Alexander,Sarkissian,USA,1990-04-03,156162
682,Reda,El Amrani,MAR,1988-05-19,155092
250,Fabiano,De Paula,BRA,1988-11-28,151783
306,Laurent,Lokoli,FRA,1994-10-18,150109
124,Kevin,Krawietz,GER,1992-01-24,149975
245,Kristijan,Mesaros,CRO,1988-07-02,149357
103,Roman,Jebavy,CZE,1989-11-16,148737
651,Marcin,Gawron,POL,1988-05-25,148604
328,Daniel,Nguyen,USA,1990-10-16,147145
338,Vishnu,Vardhan,IND,1987-07-27,146931
1482,Adam,Chadaj,POL,1984-05-01,146813
385,Jarmere,Jenkins,USA,1990-11-25,145669
375,Daniel,Dutra da Silva,BRA,1988-07-05,145630
485,Adrien,Bossel,SUI,1986-12-28,145230
139,Duckhee,Lee,KOR,1998-05-29,145055
639,Liang-Chi,Huang,TPE,1992-03-08,144315
138,Dino,Marcan,CRO,1991-02-12,144189
357,Marek,Michalicka,CZE,1986-12-23,143900
241,Gonzalo,Lama,CHI,1993-04-27,143454
1654,Mathieu,Rodrigues,FRA,1985-11-07,142657
1390,Joshua,Milton,GBR,1989-10-14,141240
360,Michal,Konecny,CZE,1989-10-13,140652
218,Yannik,Reuter,BEL,1991-03-06,140588
339,Gianni,Mina,FRA,1992-02-09,139530
374,Andrea,Collarini,ARG,1992-01-31,138177
369,Petru-Alexandru,Luncanu,ROU,1989-05-07,137407
263,Jose,Hernandez-Fernandez,DOM,1990-03-13,136960
1056,Jason,Kubler,AUS,1993-05-19,135700
247,Salvatore,Caruso,ITA,1992-12-15,134968
494,Filip,Peliwo,CAN,1994-01-30,133728
78,Marc,Polmans,AUS,1997-05-02,133063
367,Sanam,Singh,IND,1988-01-11,132820
233,Oriol,Roca Batalla,ESP,1993-04-30,132771
742,Teodor-Dacian,Craciun,ROU,1980-06-06,132517
1951,Valery,Rudnev,RUS,1988-02-16,130883
197,Nicolas,Jarry,CHI,1995-10-11,130840
366,Cristobal,Saavedra-Corvalan,CHI,1990-08-01,130745
295,Calvin,Hemery ,FRA,1995-01-28,130717
320,Adam,El Mihdawy,USA,1989-08-09,130424
304,Michael,Linzer,AUT,1989-11-02,129649
167,Alexander,Bublik,KAZ,1997-06-17,129576
655,Roberto,Marcora,ITA,1989-08-30,128456
335,Tomislav,Brkic,BIH,1990-03-09,128325
84,Jeevan,Nedunchezhiyan,IND,1988-10-20,127896
438,Jose,Pereira,BRA,1991-01-26,127616
474,Christian,Harrison,USA,1994-05-29,126629
214,Nicolas,Meister,USA,1989-05-15,124714
175,Ilya,Ivashka,BLR,1994-02-24,123881
768,Matteo,Trevisan,ITA,1989-08-13,123130
444,Yong-Kyu,Lim,KOR,1991-06-18,121842
540,Kento,Takeuchi,JPN,1987-12-19,121687
359,Roberto,Ortega-Olmedo,ESP,1991-04-30,121363
189,Christian,Garin,CHI,1996-05-30,119843
227,Riccardo,Bellotti,ITA,1991-08-05,118619
327,Stefano,Travaglia,ITA,1991-12-18,118583
292,N.Sriram,Balaji,IND,1990-03-18,117381
351,Ivan,Nedelko,RUS,1986-05-12,115781
893,Tiago,Lopes,BRA,1986-11-27,115701
412,Enzo,Couacaud,FRA,1995-03-01,115373
174,Constant,Lestienne,FRA,1992-05-23,113501
168,Maximilian,Marterer,GER,1995-06-15,112427
466,Marcos,Giron,USA,1993-07-24,112352
217,Maximilian,Neuchrist,AUT,1991-07-22,111605
479,Ivan,Endara,ECU,1988-03-04,111197
191,Joris,De Loore,BEL,1993-04-21,111132
756,Adrian,Sikora,SVK,1988-07-05,110950
621,Victor,Baluda,RUS,1992-09-30,110397
218,Eric,Quigley,USA,1989-01-30,109830
77,Antonio,Sancic,CRO,1988-11-23,109328
172,Stefano,Napolitano,ITA,1995-04-11,109094
177,Ruan,Roelofse,RSA,1989-11-18,108541
173,David,Perez Sanz,ESP,1994-05-15,108069
303,Maxime,Hamou,FRA,1995-06-08,107521
434,Erik,Crepaldi,ITA,1990-05-04,107247
305,Shuichi,Sekiguchi,JPN,1991-07-15,107145
219,Dmitry,Popko,KAZ,1996-10-24,106571
355,Takuto,Niki,JPN,1987-10-12,105419
388,Marc,Giner,ESP,1991-06-18,104923
699,Guillermo,Rivera-Aranguiz,CHI,1989-02-02,104804
224,Christopher,Rungkat,INA,1990-01-14,103714
251,Blake,Mott,AUS,1996-04-21,103629
348,Markus,Eriksson,SWE,1989-11-29,103099
355,Frederico Ferreira,Silva,POR,1995-03-18,102071
735,Alexander,Lobkov,RUS,1990-10-07,101888
476,Andriej,Kapas,POL,1989-08-11,101830
818,Sherif,Sabry,EGY,1986-08-29,101412
112,Chu-Huan,Yi,TPE,1987-08-31,101274
853,Kevin,King,USA,1991-02-28,101005
466,Yuichi,Ito,JPN,1986-08-06,100338
250,Alex,De Minaur,AUS,1999-02-17,99674
201,Nikola,Milojevic,SRB,1995-06-19,99557
529,Nikola,Cacic,SRB,1990-12-07,99000
561,Bastian,Trinker,AUT,1990-05-11,98341
475,Maximiliano,Estevez,ARG,1989-05-18,98105
766,Ivan,Bjelica,SRB,1984-02-15,97844
108,Fabricio,Neis,BRA,1990-06-15,97606
287,Gleb,Sakharov,FRA,1988-06-10,97485
286,Sam,Barry,IRL,1992-01-27,97418
413,Patrik,Rosenholm,SWE,1988-03-05,97362
261,Yannick,Jankovits,FRA,1987-01-06,96566
107,Andrei,Vasilevski,BLR,1991-05-28,95872
920,Karan,Rastogi,HKG,1986-10-08,95828
717,Thales,Turini,BRA,1989-07-18,95793
310,Alessandro,Bega,ITA,1991-01-11,95306
553,Mauricio,Echazu,PER,1989-01-21,95001
256,Marc,Sieber,GER,1988-02-28,94063
397,Kittipong,Wachiramanowong,THA,1990-06-25,94011
322,Tomas,Lipovsek Puches,ARG,1993-04-17,93918
336,Gavin,Van Peperzeel,AUS,1992-03-29,93741
435,Maverick,Banes,AUS,1992-04-10,93061
204,Marko,Tepavac,SRB,1994-04-05,92453
232,Christopher,O'Connell,AUS,1994-06-03,91531
486,Christopher,Diaz-Figueroa,GUA,1990-03-14,91405
1654,Julien,Obry,FRA,1991-09-04,91177
223,Yaraslav,Shyla,BLR,1993-03-05,90961
212,Hugo,Nys,FRA,1991-02-16,90164
415,Dayne,Kelly,AUS,1990-07-23,89918
294,Alexey,Vatutin,RUS,1992-10-27,89821
570,Chuhan,Wang,CHN,1992-02-24,88581
536,Pedro,Cachin,ARG,1995-04-12,88527
328,Evan,King,USA,1992-03-25,88004
1290,Oh-Hee,Kwon,KOR,1978-06-18,87978
354,Cem,Ilkel,TUR,1995-08-21,87921
249,Federico,Coria,ARG,1992-03-09,87366
326,Danilo,Petrovic,SRB,1992-01-24,87146
520,Juan Carlos,Saez,CHI,1991-08-05,86909
350,Maxime,Chazal,FRA,1993-04-24,86179
397,Facundo,Mena,ARG,1992-09-22,85604
139,Bradley,Mousley,AUS,1996-01-03,85459
298,Gianluigi,Quinzi,ITA,1996-02-01,84819
1163,Tigre,Hank,MEX,1991-09-30,84049
492,Takanyi,Garanganga,ZIM,1990-09-06,83810
361,Connor,Smith,USA,1990-12-19,82854
207,Akira,Santillan,JPN,1997-05-22,82203
1086,Jules,Marie,FRA,1991-09-01,80794
704,Patricio,Heras,ARG,1989-01-21,80577
577,Robin,Kern,GER,1993-10-03,80417
290,Luis David,Martinez,VEN,1989-05-12,80278
982,Daniel,Yoo,KOR,1985-09-25,79822
442,Vladimir,Ivanov,EST,1987-04-10,79787
660,Manuel,Sanchez,MEX,1991-01-05,79280
574,Michal,Schmid,CZE,1988-11-28,79134
373,Alexandar,Lazov,BUL,1990-07-09,78250
411,Julien,Dubail,BEL,1988-02-14,78076
488,Ji Sung,Nam,KOR,1993-08-15,77856
283,Gonzalo,Escobar,ECU,1989-01-20,76053
226,Yuya,Kibi,JPN,1986-07-23,75801
309,N Vijay Sundar,Prashanth,IND,1986-10-27,75772
616,Carlos,Gomez-Herrera,ESP,1990-04-30,75060
391,Tak Khunn,Wang,FRA,1991-10-13,74680
344,Edoardo,Eremin,ITA,1993-10-05,74670
221,Daniel,Masur,GER,1994-11-06,74590
625,Hugo,Dellien,BOL,1993-06-16,74558
279,Jaume,Munar,ESP,1997-05-05,74558
896,Ranjeet,Virali-Murugesan,IND,1985-09-30,74239
846,Arata,Onozawa,JPN,1988-04-28,73966
524,Nicolas,Santos,BRA,1988-01-05,73549
