ranking,first_name,last_name,country,birthday,prize_money
37,Andrey,Rublev,RUS,1997-10-20,1271103
332,Grega,Zemlja,SLO,1986-09-29,1242858
110,Radu,Albot,MDA,1989-11-11,1231784
310,Matthias,Bachinger,GER,1987-04-02,1225472
860,James,Ward,GBR,1987-02-09,1222984
37,Brian,Baker,USA,1985-04-30,1184653
44,Hyeon,Chung,KOR,1996-05-19,1181710
799,Jimmy,Wang,TPE,1985-02-08,1143176
112,Facundo,Bagnis,ARG,1990-02-27,1108930
83,Marius,Copil,ROU,1990-10-17,1088058
173,James,Duckworth,AUS,1992-01-21,1076096
392,Daniel,Munoz de la Nava,ESP,1982-01-29,1072836
484,Alejandro,Gonzalez,COL,1989-02-07,1049595
215,Inigo,Cervantes,ESP,1989-11-30,1039684
169,Konstantin,Kravchuk,RUS,1985-02-23,1017835
148,Gastao,Elias,POR,1990-11-24,999235
97,Peter,Gojowczyk,GER,1989-07-15,986236
72,Thomas,Fabbiano,ITA,1989-05-26,982459
536,Adrian,Ungur,ROU,1985-01-22,957189
70,Jordan,Thompson,AUS,1994-04-20,953202
128,Peter,Polansky,CAN,1988-06-15,947288
1028,Jesse,Huta Galung,NED,1985-10-06,946839
213,Thanasi,Kokkinakis,AUS,1996-04-10,937959
94,Taylor,Fritz,USA,1997-10-28,926473
313,Frederik,Nielsen,DEN,1983-08-27,923846
130,Adrian,Menendez-Maceiras,ESP,1985-10-28,915912
365,Alexander,Kudryavtsev,RUS,1985-10-26,903977
129,Taro,Daniel,JPN,1993-01-27,890877
150,Vincent,Millot,FRA,1986-01-30,887028
1197,Julian,Reister,GER,1986-04-02,858260
187,John-Patrick,Smith,AUS,1989-01-24,834275
111,Filip,Krajinovic,SRB,1992-02-27,831188
70,Mikhail,Elgin,RUS,1981-10-14,821269
281,Austin,Krajicek,USA,1990-06-16,819453
235,Aleksandr,Nedovyesov,KAZ,1987-02-15,811479
124,Bjorn,Fratangelo,USA,1993-07-19,791248
117,Renzo,Olivo,ARG,1992-03-15,787407
71,Frances,Tiafoe,USA,1998-01-20,779731
90,Cedrik-Marcel,Stebe,GER,1990-10-09,778739
123,Yoshihito,Nishioka,JPN,1995-09-27,776988
217,Jurgen,Zopp,EST,1988-03-29,768095
314,David,Guez,FRA,1982-12-08,760758
61,Daniil,Medvedev,RUS,1996-02-11,755958
99,Marco,Cecchinato,ITA,1992-09-30,729374
970,Takao,Suzuki,JPN,1976-09-20,729199
234,Ze,Zhang,CHN,1990-07-04,716267
1682,Razvan,Sabau,ROU,1977-06-18,714904
172,Andrej,Martin,SVK,1989-09-20,701638
133,Gerald,Melzer,AUT,1990-07-13,679920
51,Denis,Shapovalov,CAN,1999-04-15,672046
116,Thiago,Monteiro,BRA,1994-05-31,638142
167,Brydan,Klein,GBR,1989-12-31,637095
245,Andrea,Arnaboldi,ITA,1987-12-27,634200
243,Blaz,Rola,SLO,1990-10-05,634096
263,Bradley,Klahn,USA,1990-08-20,625665
219,Di,Wu,CHN,1991-09-14,613427
93,Alessandro,Giannessi,ITA,1990-05-30,605765
418,Jan,Mertl,CZE,1982-01-03,596129
42,Franko,Skugor,CRO,1987-09-20,588911
827,Giovanni,Lapentti,ECU,1983-01-25,588402
113,Marton,Fucsovics,HUN,1992-02-08,581920
31,Nikola,Mektic,CRO,1988-12-24,579478
41,Matwe,Middelkoop,NED,1983-09-03,578360
152,Luca,Vanni,ITA,1985-06-04,577128
199,Hiroki,Moriya,JPN,1990-10-16,572070
85,Norbert,Gombos,SVK,1990-08-13,569402
299,Matteo,Viola,ITA,1987-07-07,568226
115,Henri,Laaksonen,SUI,1992-03-31,560353
127,Quentin,Halys,FRA,1996-10-26,547812
81,Ernesto,Escobedo,USA,1996-07-04,545607
203,Marco,Trungelliti,ARG,1990-01-31,535853
91,Nicolas,Kicker,ARG,1992-08-16,531311
456,Jaroslav,Pospisil,CZE,1981-02-09,530147
382,Andre,Ghem,BRA,1982-05-29,529756
157,Yuki,Bhambri,IND,1992-07-04,513408
160,Uladzimir,Ignatik,BLR,1990-07-14,512671
206,Dennis,Novikov,USA,1993-11-06,510337
161,Guido,Andreozzi,ARG,1991-08-05,507520
106,Roberto,Carballes Baena,ESP,1993-03-23,505553
200,Elias,Ymer,SWE,1996-04-10,504399
82,Jonathan,Eysseric,FRA,1990-05-27,504231
170,Ti,Chen,TPE,1983-10-03,498025
666,Alexandre,Sidorenko,FRA,1988-02-18,492431
308,Facundo,Arguello,ARG,1992-08-04,484470
244,Guilherme,Clezar,BRA,1992-12-31,479559
48,Andres,Molteni,ARG,1988-03-15,469183
145,Adam,Pavlasek,CZE,1994-10-08,468319
375,Luke,Saville,AUS,1994-01-02,467848
315,Rhyne,Williams,USA,1991-03-22,460657
171,Jozef,Kovalik,SVK,1992-11-04,456985
130,Denys,Molchanov,UKR,1987-05-16,452647
98,Tennys,Sandgren,USA,1991-07-22,450405
465,Amir,Weintraub,ISR,1986-09-16,447978
497,Lamine,Ouahab,MAR,1984-12-22,438383
60,Matt,Reid,AUS,1990-07-17,438269
331,Yannick,Mertens,BEL,1987-06-25,434524
175,Mirza,Basic,BIH,1991-07-12,422120
270,Andrew,Whittington,AUS,1993-08-11,415343
63,Hans,Podlipnik-Castillo,CHI,1988-01-09,412324
1159,Jesse,Witten,USA,1982-10-15,399938
177,Albano,Olivetti,FRA,1991-11-24,398673
676,Niels,Desein,BEL,1987-06-09,390349
416,Tsung-Hua,Yang,TPE,1991-03-29,389444
247,James,McGee,IRL,1987-06-10,380510
153,Mathias,Bourgue,FRA,1994-01-18,377688
144,Stefan,Kozlov,USA,1998-02-01,370631
655,Ricardo,Hocevar,BRA,1985-05-09,363500
293,Javier,Marti,ESP,1992-01-11,356598
325,Ante,Pavic,CRO,1989-03-07,353537
174,Aldin,Setkic,BIH,1987-12-21,350892
108,Alex,Bolt,AUS,1993-01-05,350302
158,Tommy,Paul,USA,1997-05-17,347680
302,Zhe,Li,CHN,1986-09-20,346432
321,Steven,Diez,CAN,1991-03-17,343887
367,Maxime,Authom,BEL,1987-03-29,338499
328,Axel,Michon,FRA,1990-12-16,338278
583,Carlos,Salamanca,COL,1983-01-15,338003
775,Greg,Jones,AUS,1989-01-31,337512
224,Tristan,Lamasine,FRA,1993-03-05,330836
156,Darian,King,BAR,1992-04-26,325819
107,Pedro,Sousa,POR,1988-05-27,325704
180,Reilly,Opelka,USA,1997-08-28,320851
248,Liam,Broady,GBR,1994-01-04,318465
187,Riccardo,Ghedin,ITA,1985-12-05,312887
205,Noah,Rubin,USA,1996-02-21,311034
288,Kimmer,Coppejans,BEL,1994-02-07,310902
225,Jan,Satral,CZE,1990-07-24,310849
194,Mitchell,Krueger,USA,1994-01-12,307311
154,Ramkumar,Ramanathan,IND,1994-11-08,299882
211,Mohamed,Safwat,EGY,1990-09-19,297607
312,Gerard,Granollers,ESP,1989-01-30,296904
147,Arthur,De Greef,BEL,1992-03-27,294631
125,Stefano,Travaglia,ITA,1991-12-18,294040
182,Caio,Zampieri,BRA,1986-05-27,292766
1283,Benjamin,Mitchell,AUS,1992-11-30,290352
197,Yasutaka,Uchiyama,JPN,1992-08-05,288975
304,Enrique,Lopez-Perez,ESP,1991-06-03,288135
563,Jordi,Samper-Montana,ESP,1990-04-05,287025
95,Laslo,Djere,SRB,1995-06-02,281753
118,Nicolas,Jarry,CHI,1995-10-11,279574
121,Maximilian,Marterer,GER,1995-06-15,276409
155,Tim,Puetz,GER,1987-11-19,274774
258,Philip,Bester,CAN,1988-10-06,272057
1287,Jan,Minar,CZE,1981-04-09,270701
358,Agustin,Velotti,ARG,1992-05-24,269776
301,Federico,Gaio,ITA,1992-03-05,268643
142,Michael,Mmoh,USA,1998-01-10,267880
241,Laurynas,Grigelis,LTU,1991-08-14,266318
967,Daniel,Cox,GBR,1990-09-28,265733
152,Mateusz,Kowalczyk,POL,1987-05-03,263759
381,Matthew,Barton,AUS,1991-12-18,263654
219,Marcelo,Arevalo,ESA,1990-10-17,261784
1792,Ivan,Sergeyev,UKR,1988-01-20,261683
327,Matteo,Donati,ITA,1995-02-28,259887
166,Stefano,Napolitano,ITA,1995-04-11,259195
385,Denis,Matsukevich,RUS,1986-03-28,258545
101,Alexander,Bublik,KAZ,1997-06-17,256650
665,Saketh,Myneni,IND,1987-10-19,255011
315,Jose,Statham,NZL,1987-04-25,254210
137,Casper,Ruud,NOR,1998-12-22,253648
615,Guillermo,Olaso,ESP,1988-03-25,253243
114,Aliaksandr,Bury,BLR,1987-09-14,252744
257,Boy,Westerhof,NED,1985-10-24,251214
176,Toshihide,Matsui,JPN,1978-04-19,248337
329,Christian,Lindell,SWE,1991-11-20,246745
625,Aslan,Karatsev,RUS,1993-09-04,246666
198,Lorenzo,Giustino,ITA,1991-09-10,246078
503,Romain,Jouan,FRA,1985-07-16,242863
120,Stefanos,Tsitsipas,GRE,1998-08-12,237434
126,Egor,Gerasimov,BLR,1992-11-11,236941
571,Alexander,Ward,GBR,1990-04-30,235312
250,Marcel,Felder,URU,1984-07-09,234062
506,Yan,Bai,CHN,1989-05-21,231722
186,Cameron,Norrie,GBR,1995-08-23,229152
189,Alex,de Minaur,AUS,1999-02-17,228882
341,Eduardo,Struvay,COL,1990-12-17,227983
75,Marc,Polmans,AUS,1997-05-02,222360
164,Attila,Balazs,HUN,1988-12-27,221371
1085,Alberto,Brizzi,ITA,1984-03-26,220823
201,Mackenzie,McDonald,USA,1995-04-16,220814
240,Jason,Jung,TPE,1989-06-15,220691
515,Marc,Fornell-Mestres,ESP,1982-01-26,218563
735,Nicolas,Barrientos,COL,1987-04-24,218094
264,Omar,Jasika,AUS,1997-05-18,217119
514,Marcus,Willis,GBR,1990-10-09,214091
591,Germain,Gigounon,BEL,1989-04-20,212748
289,Miljan,Zekic,SRB,1988-07-12,211001
430,Nils,Langer,GER,1990-01-25,208894
386,Sekou,Bangoura,USA,1991-11-18,208170
163,Duckhee,Lee,KOR,1998-05-29,207539
138,Sebastian,Ofner,AUT,1996-05-12,206983
167,Salvatore,Caruso,ITA,1992-12-15,206871
1380,Michael,Quintero,COL,1980-07-11,205626
356,Laurent,Lokoli,FRA,1994-10-18,205073
348,Sergey,Betov,BLR,1987-10-15,203690
394,Edward,Corrie,GBR,1988-02-21,202499
830,Antal,Van Der Duim,NED,1987-09-16,199933
214,Christian,Garin,CHI,1996-05-30,197878
274,Christian,Harrison,USA,1994-05-29,195582
240,Fernando,Romboli,BRA,1989-01-04,195364
268,Alexander,Sarkissian,USA,1990-04-03,194562
190,Grzegorz,Panfil,POL,1988-01-01,194505
179,Calvin,Hemery ,FRA,1995-01-28,192944
220,Joris,De Loore,BEL,1993-04-21,192682
162,Akira,Santillan,AUS,1997-05-22,191191
457,Peter,Torebko,GER,1988-02-10,189991
459,Gregoire,Barrere,FRA,1994-02-16,188492
333,Dzmitry,Zhyrmont,BLR,1989-03-01,188280
493,Artem,Smirnov,UKR,1988-02-02,187443
1240,Marek,Semjan,SVK,1987-11-07,186690
291,Pedja,Krstin,SRB,1994-09-03,186177
280,Dennis,Novak,AUT,1993-08-28,184915
106,Kevin,Krawietz,GER,1992-01-24,181933
214,Juan Ignacio,Londero,ARG,1993-08-15,181228
221,Ilya,Ivashka,BLR,1994-02-24,181030
123,Vishnu,Vardhan,IND,1987-07-27,179889
517,Mate,Delic,CRO,1993-04-29,179134
343,Daniel,Nguyen,USA,1990-10-16,178535
724,Laurent,Rochette,FRA,1988-02-05,176848
255,Riccardo,Bellotti,ITA,1991-08-05,176792
552,Emilio,Gomez,ECU,1991-11-28,176411
258,Evan,King,USA,1992-03-25,175263
263,Andrea,Collarini,ARG,1992-01-31,174474
136,Yannick,Hanfmann,GER,1991-11-13,171875
302,Walter,Trusendi,ITA,1985-01-03,170205
94,Hugo,Nys,FRA,1991-02-16,167973
190,Gleb,Sakharov,FRA,1988-06-10,167859
265,Filip,Peliwo,CAN,1994-01-30,167398
913,Andre,Miele,BRA,1987-04-12,167300
752,Reda,El Amrani,MAR,1988-05-19,167278
136,Fabiano,De Paula,BRA,1988-11-28,166707
307,Yannik,Reuter,BEL,1991-03-06,166691
159,Nikola,Milojevic,SRB,1995-06-19,163656
455,Yann,Marti,SUI,1988-06-07,161803
351,Maxime,Hamou,FRA,1995-06-08,161690
341,Jose,Hernandez-Fernandez,DOM,1990-03-13,160533
398,Kristijan,Mesaros,CRO,1988-07-02,160507
477,Daniel,Dutra da Silva,BRA,1988-07-05,159143
196,Dmitry,Popko,KAZ,1996-10-24,158098
404,Michal,Konecny,CZE,1989-10-13,155767
531,Adrien,Bossel,SUI,1986-12-28,155077
272,Michael,Linzer,AUT,1989-11-02,154029
847,Marcin,Gawron,POL,1988-05-25,152884
519,Sergio,Gutierrez-Ferrol,ESP,1989-03-05,151668
764,Adam,Chadaj,POL,1984-05-01,151667
313,Tomislav,Brkic,BIH,1990-03-09,151256
513,Gonzalo,Lama,CHI,1993-04-27,150848
134,N.Sriram,Balaji,IND,1990-03-18,150689
246,Roberto,Ortega-Olmedo,ESP,1991-04-30,149858
253,Marcos,Giron,USA,1993-07-24,149142
193,Benjamin,Bonzi,FRA,1996-06-09,148986
195,Vaclav,Safranek,CZE,1994-05-20,148891
339,Constant,Lestienne,FRA,1992-05-23,148621
907,Liang-Chi,Huang,TPE,1992-03-08,146846
342,Gianni,Mina,FRA,1992-02-09,146323
437,Jarmere,Jenkins,USA,1990-11-25,145669
363,Petru-Alexandru,Luncanu,ROU,1989-05-07,144906
310,Oriol,Roca Batalla,ESP,1993-04-30,144750
228,Cem,Ilkel,TUR,1995-08-21,143565
242,Blake,Mott,AUS,1996-04-21,141625
301,Dane,Propoggia,AUS,1990-04-24,140743
676,Roberto,Marcora,ITA,1989-08-30,139898
945,Jason,Kubler,AUS,1993-05-19,139238
422,Kento,Takeuchi,JPN,1987-12-19,138480
316,Christopher,Eubanks,USA,1996-05-05,138261
521,Adam,El Mihdawy,USA,1989-08-09,136932
462,Cristobal,Saavedra-Corvalan,CHI,1990-08-01,136667
624,Sanam,Singh,IND,1988-01-11,135103
1317,Teodor-Dacian,Craciun,ROU,1980-06-06,134193
188,Alexey,Vatutin,RUS,1992-10-27,134152
355,Ivan,Nedelko,RUS,1986-05-12,132041
684,Jose,Pereira,BRA,1991-01-26,130246
233,Federico,Coria,ARG,1992-03-09,128655
326,Markus,Eriksson,SWE,1989-11-29,128140
322,Shuichi,Sekiguchi,JPN,1991-07-15,127877
296,Daniel,Masur,GER,1994-11-06,126902
208,Maximilian,Neuchrist,AUT,1991-07-22,126799
135,Oscar,Otte,GER,1993-07-16,126376
345,Frederico,Ferreira Silva,POR,1995-03-18,124920
353,Takuto,Niki,JPN,1987-10-12,124837
350,Marc,Giner,ESP,1991-06-18,124735
215,Roberto,Quiroz,ECU,1992-02-23,124321
1549,Matteo,Trevisan,ITA,1989-08-13,124230
586,Yong-Kyu,Lim,KOR,1991-06-18,123837
122,Christopher,Rungkat,INA,1990-01-14,123812
290,Eric,Quigley,USA,1989-01-30,122680
143,Ruan,Roelofse,RSA,1989-11-18,121398
330,Alessandro,Bega,ITA,1991-01-11,121202
364,Enzo,Couacaud,FRA,1995-03-01,121041
373,Ivan,Endara,ECU,1988-03-04,120410
276,Maxime,Janvier,FRA,1996-10-18,119782
340,Kevin,King,USA,1991-02-28,119460
454,Erik,Crepaldi,ITA,1990-05-04,118922
319,David,Perez Sanz,ESP,1994-05-15,118101
207,Jaume,Munar,ESP,1997-05-05,117032
1792,Harri,Heliovaara,FIN,1989-06-04,116998
298,Gianluigi,Quinzi,ITA,1996-02-01,115853
387,Marko,Tepavac,SRB,1994-04-05,115767
1204,Tiago,Lopes,BRA,1986-11-27,115701
284,Dayne,Kelly,AUS,1990-07-23,114862
538,Victor,Baluda,RUS,1992-09-30,112863
335,Pedro,Cachin,ARG,1995-04-12,112364
118,Bradley,Mousley,AUS,1996-01-03,112081
1240,Adrian,Sikora,SVK,1988-07-05,111886
407,Sam,Barry,IRL,1992-01-27,111841
154,Fabricio,Neis,BRA,1990-06-15,111006
299,Yannick,Jankovits,FRA,1987-01-06,110868
303,Danilo,Petrovic,SRB,1992-01-24,110512
550,Andriej,Kapas,POL,1989-08-11,109876
202,Brayden,Schnur,CAN,1995-07-04,109858
438,Nikola,Cacic,SRB,1990-12-07,109077
181,Ricardo,Ojeda Lara,ESP,1993-01-26,108517
227,Tomas,Lipovsek Puches,ARG,1993-04-17,108177
381,Marc,Sieber,GER,1988-02-28,107268
266,Yaraslav,Shyla,BLR,1993-03-05,107263
184,Joao,Domingues,POR,1993-10-05,106665
594,Yuichi,Ito,JPN,1986-08-06,106283
312,Christopher,O'Connell,AUS,1994-06-03,105976
777,Sherif,Sabry,EGY,1986-08-29,105848
912,Alexander,Lobkov,RUS,1990-10-07,105668
424,Maxime,Chazal,FRA,1993-04-24,105195
385,Maverick,Banes,AUS,1992-04-10,104978
1008,Guillermo,Rivera-Aranguiz,CHI,1989-02-02,104804
218,Jeremy,Jahn,GER,1990-04-05,104507
317,Facundo,Mena,ARG,1992-09-22,104169
498,Chuhan,Wang,CHN,1992-02-24,102820
698,Thales,Turini,BRA,1989-07-18,102419
105,Cheng-Peng,Hsieh,TPE,1991-09-22,102009
452,Mauricio,Echazu,PER,1989-01-21,100882
345,Gavin,Van Peperzeel,AUS,1992-03-29,100643
649,Christopher,Diaz-Figueroa,GUA,1990-03-14,100000
317,Hugo,Dellien,BOL,1993-06-16,99280
559,Manuel,Sanchez,MEX,1991-01-05,99094
1036,Maximiliano,Estevez,ARG,1989-05-18,98993
1168,Bastian,Trinker,AUT,1990-05-11,98857
610,Patrik,Rosenholm,SWE,1988-03-05,98688
334,Geoffrey,Blancaneaux,FRA,1998-08-08,98449
1183,Ivan,Bjelica,SRB,1984-02-15,97844
323,Mikael,Ymer,SWE,1998-09-09,97652
858,Oliver,Golding,GBR,1993-09-29,97580
1109,Kittipong,Wachiramanowong,THA,1990-06-25,96783
177,Yannick,Maden,GER,1989-10-28,96644
141,Matteo,Berrettini,ITA,1996-04-12,96110
928,Karan,Rastogi,HKG,1986-10-08,95828
428,Takanyi,Garanganga,ZIM,1990-09-06,95505
366,Gianluca,Mager,ITA,1994-12-01,95362
202,Goncalo,Oliveira,POR,1995-02-17,94601
239,Viktor,Galovic,CRO,1990-09-19,93932
561,Juan Carlos,Saez,CHI,1991-08-05,93702
228,Gonzalo,Escobar,ECU,1989-01-20,92472
233,Luis David,Martinez,VEN,1989-05-12,92119
256,Joao Pedro,Sorgi,BRA,1993-10-18,91945
463,Dimitar,Kuzmanov,BUL,1993-07-28,91692
376,Alexandar,Lazov,BUL,1990-07-09,90964
1682,Julien,Obry,FRA,1991-09-04,90889
348,Filip,Horansky,SVK,1993-01-07,90742
208,Soon Woo,Kwon,KOR,1997-12-02,90130
267,Kamil,Majchrzak,POL,1996-01-13,89887
140,Zdenek,Kolar,CZE,1996-10-09,89447
389,Carlos,Gomez-Herrera,ESP,1990-04-30,89384
1549,Oh-Hee,Kwon,KOR,1978-06-18,89268
260,Karim-Mohamed,Maamoun ,EGY,1991-04-09,89066
421,Vladimir,Ivanov,EST,1987-04-10,88895
226,N Vijay Sundar,Prashanth,IND,1986-10-27,88354
520,Robin,Kern,GER,1993-10-03,88179
485,Martin,Cuevas,URU,1992-01-14,87958
488,Yuya,Kibi,JPN,1986-07-23,87951
430,Marco,Bortolotti,ITA,1991-01-21,87895
387,Connor,Smith,USA,1990-12-19,86911
1380,Tigre,Hank,MEX,1991-09-30,86603
384,Bruno,Santanna,BRA,1993-07-12,86401
147,Luke,Bambridge,GBR,1995-01-21,86010
907,David,Souto,VEN,1992-03-26,85541
751,Patricio,Heras,ARG,1989-01-21,84982
