ranking,first_name,last_name,country,birthday,prize_money
36,Pablo,Cuevas,URU,1986-01-01,6647129
201,Ernests,Gulbis,LAT,1988-08-30,6459404
265,Paul-Henri,Mathieu,FRA,1982-01-12,6289958
22,Jack,Sock,USA,1992-09-24,6288599
6,Ivan,Dodig,CRO,1985-01-02,6243135
486,Dmitry,Tursunov,RUS,1982-12-12,5920125
4,Alexander,Zverev,GER,1997-04-20,5825597
21,Nick,Kyrgios,AUS,1995-04-27,5514920
26,Gilles,Muller,LUX,1983-05-09,5403128
24,Albert,Ramos-Vinolas,ESP,1988-01-17,5386625
56,Denis,Istomin,UZB,1986-09-07,5333945
145,Bernard,Tomic,AUS,1992-10-21,5291080
11,Pablo,Carreno Busta,ESP,1991-07-12,5289261
43,Robin,Haase,NED,1987-04-06,5204646
107,Thomaz,Bellucci,BRA,1987-12-30,5157757
40,Benoit,Paire,FRA,1989-05-08,5154532
808,Edouard,Roger-Vasselin,FRA,1983-11-28,4956398
71,Yen-Hsun,Lu,TPE,1983-08-14,4796896
52,Leonardo,Mayer,ARG,1987-05-15,4784952
104,Sergiy,Stakhovsky,UKR,1986-01-06,4781845
109,Vasek,Pospisil,CAN,1990-06-23,4730308
175,Simone,Bolelli,ITA,1985-10-08,4725577
28,Adrian,Mannarino,FRA,1988-06-29,4724137
18,Lucas,Pouille,FRA,1994-02-23,4444543
498,Benjamin,Becker,GER,1981-06-16,4399584
1740,Pablo,Andujar,ESP,1986-01-23,4301653
198,Santiago,Giraldo,COL,1987-11-27,4278893
140,Martin,Klizan,SVK,1989-07-11,4274759
58,Joao,Sousa,POR,1989-03-30,4262893
59,Donald,Young,USA,1989-07-23,4216868
42,Steve,Johnson,USA,1989-12-24,4213136
195,Lukas,Rosol,CZE,1985-07-24,4096004
32,Mischa,Zverev,GER,1987-08-22,4092131
15,Rajeev,Ram,USA,1984-03-18,4065328
1740,Younes,El Aynaoui,MAR,1971-09-12,4044667
41,Paolo,Lorenzi,ITA,1981-12-15,4021311
120,Carlos,Berlocq,ARG,1983-02-03,4007077
235,Teymuraz,Gabashvili,RUS,1985-05-23,3994681
75,Pierre-Hugues,Herbert,FRA,1991-03-18,3930750
136,Jerzy,Janowicz,POL,1990-11-13,3745410
79,Mikhail,Kukushkin,KAZ,1987-12-26,3654764
61,Horacio,Zeballos,ARG,1985-04-27,3602816
65,Dudi,Sela,ISR,1985-04-04,3574712
45,Ryan,Harrison,USA,1992-05-07,3495849
368,Daniel,Gimeno-Traver,ESP,1985-08-07,3159310
403,Alejandro,Falla,COL,1983-11-14,3101331
67,Steve,Darcis,BEL,1984-03-13,2989098
25,Diego,Schwartzman,ARG,1992-08-16,2970064
60,Jiri,Vesely,CZE,1993-07-10,2917835
66,Federico,Delbonis,ARG,1990-10-05,2788347
125,Lukas,Lacko,SVK,1987-11-03,2754391
100,Andrey,Kuznetsov,RUS,1991-02-22,2712720
585,Andrey,Golubev,KAZ,1987-07-22,2663623
121,Dustin,Brown,GER,1984-12-08,2632220
51,Borna,Coric,CRO,1996-11-14,2431346
94,Malek,Jaziri,TUN,1984-01-20,2393035
48,Jan-Lennard,Struff,GER,1990-04-25,2359170
427,Ruben,Ramirez Hidalgo,ESP,1978-01-06,2346155
69,Dusan,Lajovic,SRB,1990-06-30,2305784
47,Aljaz,Bedene,GBR,1989-07-18,2289561
337,Stephane,Robert,FRA,1980-05-17,2203244
236,Tobias,Kamke,GER,1986-05-21,2199599
31,Damir,Dzumhur,BIH,1992-05-20,2180869
1326,Jan,Hernych,CZE,1979-07-07,2178092
142,Ricardas,Berankis,LTU,1990-06-21,2160650
575,Igor,Sijsling,NED,1987-08-18,2146448
1341,Karol,Beck,SVK,1982-04-03,2110636
50,Kyle,Edmund,GBR,1995-01-08,2083961
314,Daniel,Brands,GER,1987-07-17,2037887
421,Marinko,Matosevic,AUS,1985-08-08,2025660
367,Marco,Chiudinelli,SUI,1981-09-10,2023620
81,Victor,Estrella Burgos,DOM,1980-08-02,1957131
117,Matthew,Ebden,AUS,1987-11-26,1947300
191,Illya,Marchenko,UKR,1987-09-08,1943799
76,Evgeny,Donskoy,RUS,1990-05-09,1917201
237,Sam,Groth,AUS,1987-10-19,1906262
64,Guido,Pella,ARG,1990-05-17,1888539
391,Maximo,Gonzalez,ARG,1983-07-20,1856497
338,Frank,Dancevic,CAN,1984-09-26,1844432
157,Go,Soeda,JPN,1984-09-05,1756931
450,Andreas,Haider-Maurer,AUT,1987-03-22,1755614
44,Karen,Khachanov,RUS,1996-05-21,1745239
370,Thiemo,de Bakker,NED,1988-09-19,1719418
99,Blaz,Kavcic,SLO,1987-03-05,1711371
206,Denis,Kudla,USA,1992-08-17,1656057
189,Tim,Smyczek,USA,1987-12-30,1653136
38,Yuichi,Sugita,JPN,1988-09-18,1595197
95,Rogerio,Dutra Silva,BRA,1984-02-05,1497695
156,Kenny,De Schepper,FRA,1987-05-29,1497465
35,Andrey,Rublev,RUS,1997-10-20,1439458
275,Fred,Gil,POR,1985-03-24,1437891
57,Nikoloz,Basilashvili,GEO,1992-02-23,1407599
54,Jared,Donaldson,USA,1996-10-09,1405074
86,Ruben,Bemelmans,BEL,1988-01-14,1399700
771,Pere,Riba,ESP,1988-04-07,1360863
188,John,Millman,AUS,1989-06-14,1349241
310,Marsel,Ilhan,TUR,1987-06-11,1343705
133,Daniel,Evans,GBR,1990-05-23,1339693
426,Michal,Przysiezny,POL,1984-02-16,1335820
243,Joao,Souza,BRA,1988-05-27,1301742
147,Tatsuma,Ito,JPN,1988-05-18,1296735
55,Hyeon,Chung,KOR,1996-05-19,1263031
103,Radu,Albot,MDA,1989-11-11,1256819
544,Grega,Zemlja,SLO,1986-09-29,1242858
194,Matthias,Bachinger,GER,1987-04-02,1239797
848,James,Ward,GBR,1987-02-09,1222984
41,Brian,Baker,USA,1985-04-30,1184653
850,Jimmy,Wang,TPE,1985-02-08,1143626
92,Marius,Copil,ROU,1990-10-17,1143393
62,Peter,Gojowczyk,GER,1989-07-15,1131945
164,Facundo,Bagnis,ARG,1990-02-27,1112090
289,Daniel,Munoz de la Nava,ESP,1982-01-29,1080506
221,James,Duckworth,AUS,1992-01-21,1076096
386,Alejandro,Gonzalez,COL,1989-02-07,1056955
16,Mate,Pavic,CRO,1993-07-04,1052937
232,Inigo,Cervantes,ESP,1989-11-30,1046875
255,Konstantin,Kravchuk,RUS,1985-02-23,1031186
73,Thomas,Fabbiano,ITA,1989-05-26,1019079
127,Gastao,Elias,POR,1990-11-24,1011841
91,Jordan,Thompson,AUS,1994-04-20,981007
128,Peter,Polansky,CAN,1988-06-15,965103
105,Taylor,Fritz,USA,1997-10-28,961973
511,Adrian,Ungur,ROU,1985-01-22,961008
1036,Jesse,Huta Galung,NED,1985-10-06,946839
210,Thanasi,Kokkinakis,AUS,1996-04-10,938439
129,Adrian,Menendez-Maceiras,ESP,1985-10-28,933322
253,Frederik,Nielsen,DEN,1983-08-27,926741
108,Taro,Daniel,JPN,1993-01-27,925502
514,Alexander,Kudryavtsev,RUS,1985-10-26,909894
196,Vincent,Millot,FRA,1986-01-30,895200
77,Filip,Krajinovic,SRB,1992-02-27,860429
207,John-Patrick,Smith,AUS,1989-01-24,858407
78,Frances,Tiafoe,USA,1998-01-20,849255
86,Mikhail,Elgin,RUS,1981-10-14,833289
63,Daniil,Medvedev,RUS,1996-02-11,827292
263,Austin,Krajicek,USA,1990-06-16,826788
229,Aleksandr,Nedovyesov,KAZ,1987-02-15,820144
118,Bjorn,Fratangelo,USA,1993-07-19,803375
144,Renzo,Olivo,ARG,1992-03-15,797546
80,Cedrik-Marcel,Stebe,GER,1990-10-09,794974
199,Ze,Zhang,CHN,1990-07-04,791587
179,Jurgen,Zopp,EST,1988-03-29,785883
124,Yoshihito,Nishioka,JPN,1995-09-27,776988
254,David,Guez,FRA,1982-12-08,770232
102,Marco,Cecchinato,ITA,1992-09-30,736837
49,Denis,Shapovalov,CAN,1999-04-15,730552
94,Andre,Begemann,GER,1984-07-12,730348
950,Takao,Suzuki,JPN,1976-09-20,729199
1639,Razvan,Sabau,ROU,1977-06-18,714904
162,Andrej,Martin,SVK,1989-09-20,707348
200,Di,Wu,CHN,1991-09-14,706947
119,Gerald,Melzer,AUT,1990-07-13,692460
131,Thiago,Monteiro,BRA,1994-05-31,666407
84,Marton,Fucsovics,HUN,1992-02-08,656377
133,Brydan,Klein,GBR,1989-12-31,650495
223,Bradley,Klahn,USA,1990-08-20,647435
227,Andrea,Arnaboldi,ITA,1987-12-27,641598
218,Blaz,Rola,SLO,1990-10-05,639914
97,Henri,Laaksonen,SUI,1992-03-31,636871
138,Alessandro,Giannessi,ITA,1990-05-30,633414
295,Franko,Skugor,CRO,1987-09-20,620712
34,Matwe,Middelkoop,NED,1983-09-03,620462
32,Nikola,Mektic,CRO,1988-12-24,610246
110,Norbert,Gombos,SVK,1990-08-13,606948
410,Jan,Mertl,CZE,1982-01-03,597668
809,Giovanni,Lapentti,ECU,1983-01-25,588402
329,Hiroki,Moriya,JPN,1990-10-16,585195
152,Luca,Vanni,ITA,1985-06-04,581364
267,Matteo,Viola,ITA,1987-07-07,572430
115,Ernesto,Escobedo,USA,1996-07-04,562924
130,Quentin,Halys,FRA,1996-10-26,560328
82,Nicolas,Kicker,ARG,1992-08-16,555076
220,Marco,Trungelliti,ARG,1990-01-31,543117
139,Yuki,Bhambri,IND,1992-07-04,534963
443,Andre,Ghem,BRA,1982-05-29,532716
718,Jaroslav,Pospisil,CZE,1981-02-09,530147
174,Uladzimir,Ignatik,BLR,1990-07-14,526229
186,Elias,Ymer,SWE,1996-04-10,524053
226,Dennis,Novikov,USA,1993-11-06,521522
82,Jonathan,Eysseric,FRA,1990-05-27,515465
174,Guido,Andreozzi,ARG,1991-08-05,513069
101,Roberto,Carballes Baena,ESP,1993-03-23,512696
167,Ti,Chen,TPE,1983-10-03,503416
1111,Alexandre,Sidorenko,FRA,1988-02-18,492431
277,Facundo,Arguello,ARG,1992-08-04,489094
223,Guilherme,Clezar,BRA,1992-12-31,486379
47,Andres,Molteni,ARG,1988-03-15,485092
407,Luke,Saville,AUS,1994-01-02,475918
192,Adam,Pavlasek,CZE,1994-10-08,470739
96,Tennys,Sandgren,USA,1991-07-22,469455
158,Mirza,Basic,BIH,1991-07-12,466505
123,Denys,Molchanov,UKR,1987-05-16,465315
161,Jozef,Kovalik,SVK,1992-11-04,464753
592,Rhyne,Williams,USA,1991-03-22,460657
758,Amir,Weintraub,ISR,1986-09-16,447978
321,Yannick,Mertens,BEL,1987-06-25,443299
513,Lamine,Ouahab,MAR,1984-12-22,438383
59,Hans,Podlipnik-Castillo,CHI,1988-01-09,424846
312,Andrew,Whittington,AUS,1993-08-11,418143
165,Albano,Olivetti,FRA,1991-11-24,402506
1136,Jesse,Witten,USA,1982-10-15,399938
297,Tsung-Hua,Yang,TPE,1991-03-29,397872
537,Niels,Desein,BEL,1987-06-09,396119
153,Mathias,Bourgue,FRA,1994-01-18,386530
135,Stefan,Kozlov,USA,1998-02-01,382751
369,James,McGee,IRL,1987-06-10,380510
173,Aldin,Setkic,BIH,1987-12-21,367984
294,Ante,Pavic,CRO,1989-03-07,366487
140,Yasutaka,Uchiyama,JPN,1992-08-05,364505
804,Ricardo,Hocevar,BRA,1985-05-09,363656
278,Javier,Marti,ESP,1992-01-11,362523
97,Alex,Bolt,AUS,1993-01-05,360512
284,Zhe,Li,CHN,1986-09-20,354987
170,Liam,Broady,GBR,1994-01-04,354255
303,Steven,Diez,CAN,1991-03-17,353166
64,Guillermo,Duran,ARG,1988-06-06,352475
89,Stefanos,Tsitsipas,GRE,1998-08-12,351082
159,Tommy,Paul,USA,1997-05-17,347680
480,Maxime,Authom,BEL,1987-03-29,344469
182,Tristan,Lamasine,FRA,1993-03-05,341736
335,Axel,Michon,FRA,1990-12-16,340847
503,Carlos,Salamanca,COL,1983-01-15,338323
760,Greg,Jones,AUS,1989-01-31,338004
178,Darian,King,BAR,1992-04-26,337779
123,Pedro,Sousa,POR,1988-05-27,326574
169,Reilly,Opelka,USA,1997-08-28,325141
204,Noah,Rubin,USA,1996-02-21,320484
290,Kimmer,Coppejans,BEL,1994-02-07,316762
199,Riccardo,Ghedin,ITA,1985-12-05,316172
334,Jan,Satral,CZE,1990-07-24,315290
190,Mitchell,Krueger,USA,1994-01-12,315061
214,Mohamed,Safwat,EGY,1990-09-19,308482
146,Ramkumar,Ramanathan,IND,1994-11-08,307505
106,Maximilian,Marterer,GER,1995-06-15,307348
90,Laslo,Djere,SRB,1995-06-02,303548
134,Stefano,Travaglia,ITA,1991-12-18,303493
149,Arthur,De Greef,BEL,1992-03-27,301628
354,Gerard,Granollers,ESP,1989-01-30,300867
327,Enrique,Lopez-Perez,ESP,1991-06-03,300035
826,Benjamin,Mitchell,AUS,1992-11-30,295212
210,Caio,Zampieri,BRA,1986-05-27,292766
466,Jordi,Samper-Montana,ESP,1990-04-05,291511
116,Nicolas,Jarry,CHI,1995-10-11,288144
112,Alexander,Bublik,KAZ,1997-06-17,287741
162,Tim,Puetz,GER,1987-11-19,282885
150,Michael,Mmoh,USA,1998-01-10,279280
261,Federico,Gaio,ITA,1992-03-05,277706
213,Marcelo,Arevalo,ESA,1990-10-17,273754
476,Philip,Bester,CAN,1988-10-06,272057
1463,Jan,Minar,CZE,1981-04-09,270701
243,Matteo,Donati,ITA,1995-02-28,270342
388,Agustin,Velotti,ARG,1992-05-24,269776
268,Laurynas,Grigelis,LTU,1991-08-14,268505
1138,Daniel,Cox,GBR,1990-09-28,265733
282,Rubin,Statham,NZL,1987-04-25,265021
163,Stefano,Napolitano,ITA,1995-04-11,264849
113,Cameron,Norrie,GBR,1995-08-23,264632
490,Matthew,Barton,AUS,1991-12-18,264614
188,Mateusz,Kowalczyk,POL,1987-05-03,263759
359,Denis,Matsukevich,RUS,1986-03-28,261825
1639,Ivan,Sergeyev,UKR,1988-01-20,261683
158,Aliaksandr,Bury,BLR,1987-09-14,260011
141,Casper,Ruud,NOR,1998-12-22,259378
487,Guillermo,Olaso,ESP,1988-03-25,257425
610,Saketh,Myneni,IND,1987-10-19,257081
149,Toshihide,Matsui,JPN,1978-04-19,256397
295,Boy,Westerhof,NED,1985-10-24,251370
247,Lorenzo,Giustino,ITA,1991-09-10,250570
761,Aslan,Karatsev,RUS,1993-09-04,249116
168,Mackenzie,McDonald,USA,1995-04-16,247824
326,Christian,Lindell,SWE,1991-11-20,247785
402,Alexander,Ward,GBR,1990-04-30,244272
932,Romain,Jouan,FRA,1985-07-16,242863
456,Yan,Bai,CHN,1989-05-21,241092
70,Marc,Polmans,AUS,1997-05-02,237805
126,Egor,Gerasimov,BLR,1992-11-11,236941
302,Marcel,Felder,URU,1984-07-09,234062
137,Sebastian,Ofner,AUT,1996-05-12,230764
183,Alex,de Minaur,AUS,1999-02-17,229487
603,Eduardo,Struvay,COL,1990-12-17,227983
167,Attila,Balazs,HUN,1988-12-27,227051
253,Jason,Jung,TPE,1989-06-15,226571
217,Dennis,Novak,AUT,1993-08-28,222753
250,Omar,Jasika,AUS,1997-05-18,222039
553,Marc,Fornell-Mestres,ESP,1982-01-26,220955
171,Salvatore,Caruso,ITA,1992-12-15,216054
205,Duckhee,Lee,KOR,1998-05-29,215239
520,Marcus,Willis,GBR,1990-10-09,214831
359,Miljan,Zekic,SRB,1988-07-12,214556
449,Sekou,Bangoura,USA,1991-11-18,214440
646,Germain,Gigounon,BEL,1989-04-20,214128
366,Edward,Corrie,GBR,1988-02-21,209829
461,Nils,Langer,GER,1990-01-25,208894
260,Christian,Garin,CHI,1996-05-30,205798
1340,Michael,Quintero,COL,1980-07-11,205626
307,Sergey,Betov,BLR,1987-10-15,205350
451,Laurent,Lokoli,FRA,1994-10-18,205073
148,Akira,Santillan,AUS,1997-05-22,204026
241,Christian,Harrison,USA,1994-05-29,201082
279,Alexander,Sarkissian,USA,1990-04-03,200662
813,Antal,Van Der Duim,NED,1987-09-16,199933
215,Pedja,Krstin,SRB,1994-09-03,198838
255,Fernando,Romboli,BRA,1989-01-04,197944
193,Calvin,Hemery ,FRA,1995-01-28,197407
176,Grzegorz,Panfil,POL,1988-01-01,196465
467,Peter,Torebko,GER,1988-02-10,193621
202,Evan,King,USA,1992-03-25,193453
382,Artem,Smirnov,UKR,1988-02-02,192778
276,Joris,De Loore,BEL,1993-04-21,192682
411,Gregoire,Barrere,FRA,1994-02-16,192194
358,Dzmitry,Zhyrmont,BLR,1989-03-01,191190
1207,Marek,Semjan,SVK,1987-11-07,186690
112,Kevin,Krawietz,GER,1992-01-24,185809
114,Yannick,Hanfmann,GER,1991-11-13,184517
221,Juan Ignacio,Londero,ARG,1993-08-15,183808
448,Mate,Delic,CRO,1993-04-29,183217
134,Vishnu,Vardhan,IND,1987-07-27,182379
166,Gleb,Sakharov,FRA,1988-06-10,181935
246,Ilya,Ivashka,BLR,1994-02-24,181030
339,Daniel,Nguyen,USA,1990-10-16,179790
896,Laurent,Rochette,FRA,1988-02-05,179173
635,Emilio,Gomez,ECU,1991-11-28,178331
256,Andrea,Collarini,ARG,1992-01-31,178164
305,Riccardo,Bellotti,ITA,1991-08-05,177849
93,Hugo,Nys,FRA,1991-02-16,175201
254,Walter,Trusendi,ITA,1985-01-03,173010
155,Nikola,Milojevic,SRB,1995-06-19,170673
285,Filip,Peliwo,CAN,1994-01-30,170628
132,Fabiano,De Paula,BRA,1988-11-28,169297
458,Yannik,Reuter,BEL,1991-03-06,167987
904,Andre,Miele,BRA,1987-04-12,167606
743,Reda,El Amrani,MAR,1988-05-19,167278
187,Dmitry,Popko,KAZ,1996-10-24,165054
80,Antonio,Sancic,CRO,1988-11-23,164832
396,Jose,Hernandez-Fernandez,DOM,1990-03-13,164423
392,Daniel,Dutra da Silva,BRA,1988-07-05,163781
512,Yann,Marti,SUI,1988-06-07,161803
348,Maxime,Hamou,FRA,1995-06-08,161690
182,Benjamin,Bonzi,FRA,1996-06-09,161220
602,Kristijan,Mesaros,CRO,1988-07-02,160507
272,Tomislav,Brkic,BIH,1990-03-09,160059
266,Marcos,Giron,USA,1993-07-24,159657
526,Adrien,Bossel,SUI,1986-12-28,158572
398,Sergio,Gutierrez-Ferrol,ESP,1989-03-05,158427
406,Michal,Konecny,CZE,1989-10-13,157627
268,Michael,Linzer,AUT,1989-11-02,157549
197,Vaclav,Safranek,CZE,1994-05-20,157227
349,Jason,Kubler,AUS,1993-05-19,155678
741,Marcin,Gawron,POL,1988-05-25,155450
245,Roberto,Ortega-Olmedo,ESP,1991-04-30,155141
384,Constant,Lestienne,FRA,1992-05-23,154161
495,Gonzalo,Lama,CHI,1993-04-27,152302
147,N.Sriram,Balaji,IND,1990-03-18,151739
750,Adam,Chadaj,POL,1984-05-01,151667
387,Gianni,Mina,FRA,1992-02-09,150509
269,Cem,Ilkel,TUR,1995-08-21,149872
890,Liang-Chi,Huang,TPE,1992-03-08,146846
185,Alexey,Vatutin,RUS,1992-10-27,146295
454,Petru-Alexandru,Luncanu,ROU,1989-05-07,146026
883,Jarmere,Jenkins,USA,1990-11-25,145669
483,Oriol,Roca Batalla,ESP,1993-04-30,145446
261,Dane,Propoggia,AUS,1990-04-24,143418
308,Christopher,Eubanks,USA,1996-05-05,143131
311,Ivan,Nedelko,RUS,1986-05-12,142315
273,Blake,Mott,AUS,1996-04-21,141625
640,Roberto,Marcora,ITA,1989-08-30,141316
400,Kento,Takeuchi,JPN,1987-12-19,140806
281,Daniel,Masur,GER,1994-11-06,140780
203,Kevin,King,USA,1991-02-28,139880
735,Adam,El Mihdawy,USA,1989-08-09,138572
633,Cristobal,Saavedra-Corvalan,CHI,1990-08-01,136667
797,Sanam,Singh,IND,1988-01-11,135103
1211,Teodor-Dacian,Craciun,ROU,1980-06-06,134451
228,Federico,Coria,ARG,1992-03-09,133835
457,Jose,Pereira,BRA,1991-01-26,133488
317,Markus,Eriksson,SWE,1989-11-29,132910
355,Shuichi,Sekiguchi,JPN,1991-07-15,131437
132,Oscar,Otte,GER,1993-07-16,131202
193,Roberto,Quiroz,ECU,1992-02-23,129481
312,Takuto,Niki,JPN,1987-10-12,128957
241,Maximilian,Neuchrist,AUT,1991-07-22,128929
353,Marc,Giner,ESP,1991-06-18,128025
316,Frederico,Ferreira Silva,POR,1995-03-18,127539
119,Christopher,Rungkat,INA,1990-01-14,126872
328,Alessandro,Bega,ITA,1991-01-11,125265
251,Danilo,Petrovic,SRB,1992-01-24,124912
108,Bradley,Mousley,AUS,1996-01-03,124526
264,Dayne,Kelly,AUS,1990-07-23,124507
141,Ruan,Roelofse,RSA,1989-11-18,124328
1489,Matteo,Trevisan,ITA,1989-08-13,124230
412,Maxime,Janvier,FRA,1996-10-18,123964
683,Yong-Kyu,Lim,KOR,1991-06-18,123837
287,David,Perez Sanz,ESP,1994-05-15,123753
542,Eric,Quigley,USA,1989-01-30,122680
437,Ivan,Endara,ECU,1988-03-04,121420
219,Jaume,Munar,ESP,1997-05-05,121409
379,Erik,Crepaldi,ITA,1990-05-04,121385
356,Enzo,Couacaud,FRA,1995-03-01,121041
1055,Harri,Heliovaara,FIN,1989-06-04,118219
351,Sam,Barry,IRL,1992-01-27,118007
270,Maverick,Banes,AUS,1992-04-10,117563
445,Mikael,Ymer,SWE,1998-09-09,117338
165,Yannick,Maden,GER,1989-10-28,116338
294,Gianluigi,Quinzi,ITA,1996-02-01,115853
433,Marko,Tepavac,SRB,1994-04-05,115767
1192,Tiago,Lopes,BRA,1986-11-27,115701
309,Pedro,Cachin,ARG,1995-04-12,115084
208,Brayden,Schnur,CAN,1995-07-04,115068
344,Christopher,O'Connell,AUS,1994-06-03,114482
509,Victor,Baluda,RUS,1992-09-30,114392
284,Yannick,Jankovits,FRA,1987-01-06,113974
181,Ricardo,Ojeda Lara,ESP,1993-01-26,113664
360,Marc,Sieber,GER,1988-02-28,111993
1341,Adrian,Sikora,SVK,1988-07-05,111886
234,Tomas,Lipovsek Puches,ARG,1993-04-17,111567
539,Andriej,Kapas,POL,1989-08-11,111387
323,Nikola,Cacic,SRB,1990-12-07,111106
172,Joao,Domingues,POR,1993-10-05,110721
476,Chuhan,Wang,CHN,1992-02-24,110235
230,Yaraslav,Shyla,BLR,1993-03-05,109903
122,Matteo,Berrettini,ITA,1996-04-12,109402
305,Facundo,Mena,ARG,1992-09-22,108049
249,Jeremy,Jahn,GER,1990-04-05,107927
664,Sherif,Sabry,EGY,1986-08-29,107528
222,Kamil,Majchrzak,POL,1996-01-13,107067
435,Maxime,Chazal,FRA,1993-04-24,107057
292,Geoffrey,Blancaneaux,FRA,1998-08-08,106875
687,Yuichi,Ito,JPN,1986-08-06,106763
1110,Alexander,Lobkov,RUS,1990-10-07,105668
163,Goncalo,Oliveira,POR,1995-02-17,105580
258,Hugo,Dellien,BOL,1993-06-16,105234
984,Guillermo,Rivera-Aranguiz,CHI,1989-02-02,104804
520,Thales,Turini,BRA,1989-07-18,103757
378,Gavin,Van Peperzeel,AUS,1992-03-29,103753
518,Mauricio,Echazu,PER,1989-01-21,103202
113,Cheng-Peng,Hsieh,TPE,1991-09-22,103079
341,Zhizhen,Zhang,CHN,1996-10-16,103005
510,Christopher,Diaz-Figueroa,GUA,1990-03-14,101770
460,Manuel,Sanchez,MEX,1991-01-05,101214
855,Bastian,Trinker,AUT,1990-05-11,100801
907,Maximiliano,Estevez,ARG,1989-05-18,99926
705,Oliver,Golding,GBR,1993-09-29,99692
934,Patrik,Rosenholm,SWE,1988-03-05,98688
224,Viktor,Galovic,CRO,1990-09-19,97686
1075,Kittipong,Wachiramanowong,THA,1990-06-25,97449
438,Takanyi,Garanganga,ZIM,1990-09-06,96789
225,Zdenek,Kolar,CZE,1996-10-09,96625
234,Karim-Mohamed,Maamoun ,EGY,1991-04-09,96359
320,Filip,Horansky,SVK,1993-01-07,96061
447,Robin,Kern,GER,1993-10-03,96028
911,Karan,Rastogi,HKG,1986-10-08,95828
479,Juan Carlos,Saez,CHI,1991-08-05,95826
417,Gianluca,Mager,ITA,1994-12-01,95792
283,Joao Pedro,Sorgi,BRA,1993-10-18,95265
130,Luke,Bambridge,GBR,1995-01-21,95205
372,Dimitar,Kuzmanov,BUL,1993-07-28,94812
260,Gonzalo,Escobar,ECU,1989-01-20,94164
200,Soon Woo,Kwon,KOR,1997-12-02,93880
375,Carlos,Gomez-Herrera,ESP,1990-04-30,93059
327,Alexandar,Lazov,BUL,1990-07-09,92890
251,Luis David,Martinez,VEN,1989-05-12,92659
442,Patricio,Heras,ARG,1989-01-21,92186
387,Yuya,Kibi,JPN,1986-07-23,91601
216,Lorenzo,Sonego,ITA,1995-05-11,91567
408,Martin,Cuevas,URU,1992-01-14,91130
1639,Julien,Obry,FRA,1991-09-04,90889
233,N Vijay Sundar,Prashanth,IND,1986-10-27,90742
508,Vladimir,Ivanov,EST,1987-04-10,90645
355,Marco,Bortolotti,ITA,1991-01-21,90550
1523,Oh-Hee,Kwon,KOR,1978-06-18,89268
1375,Tigre,Hank,MEX,1991-09-30,87903
330,Alexandre,Muller,FRA,1997-02-01,87706
378,Bruno,Santanna,BRA,1993-07-12,87441
576,Connor,Smith,USA,1990-12-19,86911
160,Corentin,Moutet,FRA,1999-04-19,86906
229,Xin,Gao,CHN,1994-05-12,86781
