ranking,first_name,last_name,country,birthday,prize_money
185,Uladzimir,Ignatik,BLR,1990-07-14,431548
186,Hiroki,Moriya,JPN,1990-10-16,496419
187,Peter,Gojowczyk,GER,1989-07-15,747785
188,James,McGee,IRL,1987-06-10,300915
189,Eduardo,Struvay,COL,1990-12-17,216324
190,Pedja,Krstin,SRB,1994-09-03,150068
191,Marcelo,Arevalo,ESA,1990-10-17,181702
192,Pedro,Sousa,POR,1988-05-27,211104
193,Mathias,Bourgue,FRA,1994-01-18,260363
194,Marius,Copil,ROU,1990-10-17,739211
195,Alejandro,Gonzalez,COL,1989-02-07,990625
196,Edouard,Roger-Vasselin,FRA,1983-11-28,4560059
197,Ze,Zhang,CHN,1990-07-04,648431
198,Lorenzo,Giustino,ITA,1991-09-10,177977
199,Mohamed,Safwat,EGY,1990-09-19,211716
200,Miljan,Zekic,SRB,1988-07-12,152205
201,Julien,Benneteau,FRA,1981-12-20,8217065
202,Alexander,Sarkissian,USA,1990-04-03,142466
203,Gonzalo,Lama,CHI,1993-04-27,142034
204,Aleksandr,Nedovyesov,KAZ,1987-02-15,754693
205,Matteo,Donati,ITA,1995-02-28,202661
206,Blaz,Rola,SLO,1990-10-05,578046
207,Jerzy,Janowicz,POL,1990-11-13,3458635
208,Blaz,Kavcic,SLO,1987-03-05,1538689
209,Adrian,Menendez-Maceiras,ESP,1985-10-28,733453
210,Aldin,Setkic,BIH,1987-12-21,273440
96,Franko,Skugor,CRO,1987-09-20,444076
212,Marsel,Ilhan,TUR,1987-06-11,1308703
213,Gregoire,Barrere,FRA,1994-02-16,156965
214,Guilherme,Clezar,BRA,1992-12-31,432435
107,Tristan,Lamasine,FRA,1993-03-05,265427
216,Norbert,Gombos,SVK,1990-08-13,318534
196,Mitchell,Krueger,USA,1994-01-12,170578
218,Egor,Gerasimov,BLR,1992-11-11,152976
219,Aslan,Karatsev,RUS,1993-09-04,231946
220,Jordi,Samper-Montana,ESP,1990-04-05,259872
221,Filip,Krajinovic,SRB,1992-02-27,737376
193,Antal,Van Der Duim,NED,1987-09-16,195113
223,Stefano,Napolitano,ITA,1995-04-11,90959
224,Austin,Krajicek,USA,1990-06-16,744238
225,Daniel,Munoz de la Nava,ESP,1982-01-29,1049220
226,Akira,Santillan,JPN,1997-05-22,62134
227,Ruben,Bemelmans,BEL,1988-01-14,1088817
228,Ramkumar,Ramanathan,IND,1994-11-08,185593
229,Marinko,Matosevic,AUS,1985-08-08,2001142
230,Andrey,Golubev,KAZ,1987-07-22,2642574
231,Nikola,Milojevic,SRB,1995-06-19,79648
232,Amir,Weintraub,ISR,1986-09-16,434449
233,Michael,Mmoh,USA,1998-01-10,125265
234,Daniel,Nguyen,USA,1990-10-16,145585
235,Yuya,Kibi,JPN,1986-07-23,60160
199,Andre,Ghem,BRA,1982-05-29,495839
237,Jurgen,Zopp,EST,1988-03-29,733620
132,Jonathan,Eysseric,FRA,1990-05-27,398471
239,Dmitry,Popko,KAZ,1996-10-24,91811
240,Pere,Riba,ESP,1988-04-07,1349588
241,Stefanos,Tsitsipas,GRE,1998-08-12,34447
242,Denis,Shapovalov,CAN,1999-04-15,63392
225,Jose,Hernandez-Fernandez,DOM,1990-03-13,127302
159,Ti,Chen,TPE,1983-10-03,438147
245,Alexandre,Sidorenko,FRA,1988-02-18,487698
246,Yannik,Reuter,BEL,1991-03-06,117922
247,Sekou,Bangoura,USA,1991-11-18,145166
248,Tommy,Paul,USA,1997-05-17,163357
249,Benjamin,Mitchell,AUS,1992-11-30,290092
250,Tennys,Sandgren,USA,1991-07-22,229489
251,Zhe,Li,CHN,1986-09-20,292043
179,Andrea,Arnaboldi,ITA,1987-12-27,580720
253,James,Ward,GBR,1987-02-09,1154336
254,Dennis,Novak,AUT,1993-08-28,158688
255,Frank,Dancevic,CAN,1984-09-26,1775404
256,Kristijan,Mesaros,CRO,1988-07-02,143659
257,Jeremy,Jahn,GER,1990-04-05,52356
258,Yannick,Mertens,BEL,1987-06-25,404276
259,Sam,Groth,AUS,1987-10-19,1688287
260,Dzmitry,Zhyrmont,BLR,1989-03-01,161863
261,Alejandro,Falla,COL,1983-11-14,3071081
262,Zdenek,Kolar,CZE,1996-10-09,38633
263,Casper,Ruud,NOR,1998-12-22,33168
264,Luke,Saville,AUS,1994-01-02,416056
183,Caio,Zampieri,BRA,1986-05-27,267246
164,David,Perez Sanz,ESP,1994-05-15,105477
267,Filippo,Volandri,ITA,1981-09-05,3949631
266,Christian,Garin,CHI,1996-05-30,103489
269,Jan,Mertl,CZE,1982-01-03,578423
270,John-Patrick,Smith,AUS,1989-01-24,605249
271,Brian,Baker,USA,1985-04-30,1005793
272,Emilio,Gomez,ECU,1991-11-28,156686
226,Yasutaka,Uchiyama,JPN,1992-08-05,215708
240,Marc,Polmans,AUS,1997-05-02,55600
275,Daniel,Masur,GER,1994-11-06,56054
276,Axel,Michon,FRA,1990-12-16,316207
277,Clement,Geens,BEL,1996-03-11,38517
278,Cameron,Norrie,GBR,1995-08-23,34203
279,Frederico Ferreira,Silva,POR,1995-03-18,98312
280,Marc,Sieber,GER,1988-02-28,88088
281,Christopher,O'Connell,AUS,1994-06-03,40926
282,Vaclav,Safranek,CZE,1994-05-20,52090
283,Yuki,Bhambri,IND,1992-07-04,395874
284,Sam,Barry,IRL,1992-01-27,87990
285,Gleb,Sakharov,FRA,1988-06-10,90828
286,Nils,Langer,GER,1990-01-25,196501
251,Lloyd,Glasspool,GBR,1993-11-19,47425
288,Riccardo,Bellotti,ITA,1991-08-05,108111
289,Reilly,Opelka,USA,1997-08-28,124820
290,Lorenzo,Sonego,ITA,1995-05-11,53307
291,Alessandro,Bega,ITA,1991-01-11,88033
292,Adrian,Ungur,ROU,1985-01-22,950712
293,Liam,Broady,GBR,1994-01-04,270279
294,Germain,Gigounon,BEL,1989-04-20,203946
295,Edward,Corrie,GBR,1988-02-21,176886
296,Tim,Van Rijthoven,NED,1997-04-24,28578
297,Soon Woo,Kwon,KOR,1997-12-02,29129
298,Dragos,Dima,ROU,1992-06-16,43340
73,Nikola,Mektic,CRO,1988-12-24,346722
300,Adam,El Mihdawy,USA,1989-08-09,127121
301,Blake,Mott,AUS,1996-04-21,59079
302,Kamil,Majchrzak,POL,1996-01-13,58817
303,Michael,Linzer,AUT,1989-11-02,119860
304,Yannick,Maden,GER,1989-10-28,39779
142,Philip,Bester,CAN,1988-10-06,250327
306,Maxime,Hamou,FRA,1995-06-08,104751
307,Roberto,Quiroz,ECU,1992-02-23,54466
308,Tomas,Lipovsek Puches,ARG,1993-04-17,88742
309,Matthew,Ebden,AUS,1987-11-26,1743271
310,Ante,Pavic,CRO,1989-03-07,332468
311,Alexey,Vatutin,RUS,1992-10-27,78308
252,Oriol,Roca Batalla,ESP,1993-04-30,129733
313,Robin,Stanek,CZE,1995-01-03,41540
314,Michal,Konecny,CZE,1989-10-13,133584
315,Salvatore,Caruso,ITA,1992-12-15,127044
316,Juan Ignacio,Londero,ARG,1993-08-15,155885
317,Maximiliano,Estevez,ARG,1989-05-18,95465
318,Cem,Ilkel,TUR,1995-08-21,76036
319,Miki,Jankovic,SRB,1994-09-26,68316
320,Federico,Coria,ARG,1992-03-09,79376
321,Gianluca,Mager,ITA,1994-12-01,57867
303,Pedro,Martinez Portero,ESP,1997-04-26,30526
323,Roberto,Ortega-Olmedo,ESP,1991-04-30,114957
146,Facundo,Arguello,ARG,1992-08-04,457913
325,Yannick,Hanfmann,GER,1991-11-13,34351
326,Marek,Michalicka,CZE,1986-12-23,143900
295,Yannick,Jankovits,FRA,1987-01-06,90853
328,Alexander,Bublik,RUS,1997-06-17,38211
180,Brydan,Klein,GBR,1989-12-31,508825
330,Peter,Torebko,GER,1988-02-10,177668
331,Ivan,Nedelko,RUS,1986-05-12,107421
332,Jaume,Munar,ESP,1997-05-05,68108
333,Alexander,Ward,GBR,1990-04-30,180596
334,Matija,Pecotic,CRO,1989-07-03,50367
335,Gianluigi,Quinzi,ITA,1996-02-01,82287
213,Eric,Quigley,USA,1989-01-30,104942
337,Maxime,Chazal,FRA,1993-04-24,82999
338,Laurent,Lokoli,FRA,1994-10-18,145296
339,Dayne,Kelly,AUS,1990-07-23,83933
221,Aleksandre,Metreveli,GEO,1993-08-10,56220
341,Christopher,Heyman,BEL,1993-10-08,24563
342,Mackenzie,McDonald,USA,1995-04-16,141923
333,Calvin,Hemery ,FRA,1995-01-28,123443
344,Prajnesh,Gunneswaran,IND,1989-11-12,31970
345,Alex,Kuznetsov,USA,1987-02-05,923666
346,Seong-chan,Hong,KOR,1997-06-30,20331
347,Andrea,Collarini,ARG,1992-01-31,134243
348,Carlos,Taberner,ESP,1997-08-08,22671
349,Juan Pablo,Paz,ARG,1995-01-04,49580
350,Sumit,Nagal,IND,1997-08-16,27025
300,Maxime,Authom,BEL,1987-03-29,324835
352,Edan,Leshem,ISR,1997-03-19,25376
353,Bastian,Trinker,AUT,1990-05-11,96884
286,Hugo,Nys,FRA,1991-02-16,86385
355,Maxime,Janvier,FRA,1996-10-18,62184
356,Finn,Tearney,NZL,1990-09-27,45286
357,Mikelis,Libietis,LAT,1992-07-09,28347
145,Nicolas,Barrientos,COL,1987-04-24,217652
359,Andreas,Beck,GER,1986-02-05,1564600
187,Nicolas,Meister,USA,1989-05-15,124284
361,Ricardo,Ojeda Lara,ESP,1993-01-26,55882
362,Evan,King,USA,1992-03-25,76880
285,Karim-Mohamed,Maamoun ,EGY,1991-04-09,56988
317,Tallon,Griekspoor,NED,1996-07-02,27602
365,Edoardo,Eremin,ITA,1993-10-05,71245
366,Mats,Moraing,GER,1992-06-20,31017
76,Hans,Podlipnik-Castillo,CHI,1988-01-09,325142
368,Joao,Domingues,POR,1993-10-05,53560
369,Scott,Griekspoor,NED,1991-01-10,45985
370,Makoto,Ochi,JPN,1996-05-03,21748
371,Simone,Bolelli,ITA,1985-10-08,4463912
372,Mikael,Torpegaard,DEN,1994-05-08,16042
373,Raymond,Sarmiento,USA,1992-07-24,37809
374,Max,Purcell,AUS,1998-04-03,15841
375,Danilo,Petrovic,SRB,1992-01-24,83994
367,Lloyd,Harris,RSA,1997-02-24,22324
377,Dimitar,Kuzmanov,BUL,1993-07-28,69974
378,Sebastian,Ofner,AUT,1996-05-12,20579
298,Sadio,Doumbia,FRA,1990-09-12,40568
380,Farrukh,Dustov,UZB,1986-05-22,497694
197,Kevin,Krawietz,GER,1992-01-24,137231
382,Petr,Michnev,CZE,1989-08-03,26511
383,Niels,Desein,BEL,1987-06-09,383171
384,Evgeny,Tyurnev,RUS,1997-04-08,35877
385,Filip,Horansky,SVK,1993-01-07,70835
386,Roman,Safiullin,RUS,1997-08-07,25866
387,Yann,Marti,SUI,1988-06-07,152298
388,Julien,Dubail,BEL,1988-02-14,74526
389,Filip,Peliwo,CAN,1994-01-30,132636
390,Matteo,Viola,ITA,1987-07-07,538187
391,Stefano,Travaglia,ITA,1991-12-18,112001
392,Alvaro,Lopez San Martin,ESP,1997-06-02,20111
393,Hernan,Casanova,ARG,1994-02-06,41228
394,Walter,Trusendi,ITA,1985-01-03,154647
395,Shuichi,Sekiguchi,JPN,1991-07-15,98573
396,Hubert,Hurkacz,POL,1997-02-11,24962
374,Erik,Crepaldi,ITA,1990-05-04,106017
398,Jimmy,Wang,TPE,1985-02-08,1136056
399,Facundo,Mena,ARG,1992-09-22,79324
400,Bernabe,Zapata Miralles,ESP,1997-01-12,24121
289,David,Guez,FRA,1982-12-08,736823
402,Omar,Jasika,AUS,1997-05-18,150794
403,Michal,Przysiezny,POL,1984-02-16,1322671
404,Dmitry,Tursunov,RUS,1982-12-12,5744748
347,Alex,Bolt,AUS,1993-01-05,238013
406,Jaroslav,Pospisil,CZE,1981-02-09,521054
407,Alexandre,Muller,FRA,1997-02-01,20582
151,Albano,Olivetti,FRA,1991-11-24,360446
409,Jan,Hernych,CZE,1979-07-07,2177186
410,Roberto,Marcora,ITA,1989-08-30,128456
411,Sebastian,Fanselow,GER,1991-12-30,23668
331,Kaichi,Uchida,JPN,1994-08-23,44413
328,Connor,Smith,USA,1990-12-19,79908
414,Cheong-Eui,Kim,KOR,1990-03-23,60647
415,Peter,Kobelt,USA,1990-11-17,41038
362,Tomislav,Brkic,BIH,1990-03-09,123697
105,Frederik,Nielsen,DEN,1983-08-27,910551
384,Jose,Pereira,BRA,1991-01-26,127616
419,Peter,Nagy,HUN,1992-03-17,26902
280,Gregoire,Jacq,FRA,1992-11-09,37247
322,Vishnu,Vardhan,IND,1987-07-27,143296
422,Carl,Soderlund,SWE,1997-06-03,18735
242,Nicolas,Jarry,CHI,1995-10-11,122304
424,Martin,Cuevas,URU,1992-01-14,72766
425,Yan,Bai,CHN,1989-05-21,214881
426,Jose,Statham,NZL,1987-04-25,221117
427,Marek,Jaloviec,CZE,1994-02-21,23526
335,Vladyslav,Manafov,UKR,1993-04-22,55226
429,Pablo,Andujar,ESP,1986-01-23,4298517
430,Maxim,Dubarenco,BLR,1993-06-24,72876
431,Pedro,Cachin,ARG,1995-04-12,87656
432,Marc,Giner,ESP,1991-06-18,100752
433,Marcelo Tomas,Barrios Vera,CHI,1997-12-10,14312
398,Gavin,Van Peperzeel,AUS,1992-03-29,82633
375,Christian,Lindell,SWE,1991-11-20,222716
373,Evgeny,Karlovskiy,RUS,1994-08-07,44294
376,Maverick,Banes,AUS,1992-04-10,78333
250,Bradley,Mousley,AUS,1996-01-03,44556
437,Lamine,Ouahab,MAR,1984-12-22,432968
440,Mate,Delic,CRO,1993-04-29,168984
441,Lennert,Van Der Linden,NED,1989-07-29,22347
287,N.Sriram,Balaji,IND,1990-03-18,110056
443,Romain,Jouan,FRA,1985-07-16,235052
365,Nicolaas,Scholtz,RSA,1991-02-05,56852
445,Jesse,Huta Galung,NED,1985-10-06,944945
414,Daniel,Dutra da Silva,BRA,1988-07-05,143842
447,Takuto,Niki,JPN,1987-10-12,99847
308,Laurynas,Grigelis,LTU,1991-08-14,226673
449,Bastian,Malla,CHI,1996-09-22,36301
450,Kento,Takeuchi,JPN,1987-12-19,116903
451,Jurgen,Melzer,AUT,1981-05-22,9785551
276,Lucas,Miedler,AUT,1996-06-21,44177
329,Christopher,Rungkat,INA,1990-01-14,98134
370,Juan Ignacio,Galarza,ARG,1994-03-18,49373
409,Antoine,Hoang,FRA,1995-11-04,28016
231,Xin,Gao,CHN,1994-05-12,59850
457,Tommy,Robredo,ESP,1982-05-01,12886038
458,Marvin,Netuschil,GER,1991-07-02,32082
241,Benjamin,Bonzi,FRA,1996-06-09,27022
460,Marco,Bortolotti,ITA,1991-01-21,71061
377,Andrea,Pellegrino,ITA,1997-03-23,19562
323,Mariano,Kestelboim,ARG,1996-02-06,27443
202,Flavio,Cipolla,ITA,1983-10-20,1610665
415,Cristian,Rodriguez,COL,1990-06-24,39479
465,Laurent,Rochette,FRA,1988-02-05,175256
466,Pablo,Vivero Gonzalez,ESP,1995-04-26,29241
405,Tak Khunn,Wang,FRA,1991-10-13,73822
366,Lukas,Mugevicius,LTU,1994-12-07,34456
469,Antoine,Escoffier,FRA,1992-02-29,42365
470,Andres,Artunedo Martinavarro,ESP,1993-09-14,59763
471,Mario,Vilella Martinez,ESP,1995-07-03,30437
327,Markus,Eriksson,SWE,1989-11-29,100945
473,Giovanni,Lapentti,ECU,1983-01-25,578663
474,Hugo,Grenier,FRA,1996-03-23,21240
417,Lenny,Hampel,AUT,1996-12-24,23080
476,Takanyi,Garanganga,ZIM,1990-09-06,79585
451,Petru-Alexandru,Luncanu,ROU,1989-05-07,135192
478,Andriej,Kapas,POL,1989-08-11,98537
479,Romain,Barbosa,BEL,1994-04-17,36395
480,Claudio,Fortuna,ITA,1990-04-19,57543
481,Corentin,Denolly,FRA,1997-06-06,22295
482,Albert,Alcaraz Ivorra,ESP,1995-05-15,43549
407,Anis,Ghorbel,TUN,1989-04-24,20902
484,Andre,Gaspar Murta,POR,1994-08-08,38693
430,Pol,Toledo Bague,ESP,1994-12-22,43167
486,Lucas,Gomez,MEX,1995-08-11,48091
395,Markos,Kalovelonis,RUS,1994-05-18,41552
455,Alexandar,Lazov,BUL,1990-07-09,70417
489,Riccardo,Bonadio,ITA,1993-07-13,36024
490,Cedrik-Marcel,Stebe,GER,1990-10-09,588778
491,Adrien,Bossel,SUI,1986-12-28,137012
101,Denys,Molchanov,UKR,1987-05-16,424276
493,Dennis,Nevolo,USA,1989-12-22,61976
494,Anil,Yuksel,TUR,1990-05-19,49760
495,Marcus,Willis,GBR,1990-10-09,163389
496,Francisco,Bahamonde,ITA,1996-11-07,28075
106,Matt,Reid,AUS,1990-07-17,345792
498,Clay,Thompson,USA,1992-05-04,28624
499,Yusuke,Takahashi,JPN,1997-10-17,9988
500,Christian,Harrison,USA,1994-05-29,124479
501,Miliaan,Niesten,NED,1988-06-27,47794
269,Oscar,Otte,GER,1993-07-16,35667
503,Temur,Ismailov,UZB,1995-01-14,56121
504,Jarmere,Jenkins,USA,1990-11-25,135545
505,Remi,Boutillier,FRA,1990-01-15,57144
283,Tucker,Vorster,RSA,1988-09-03,56140
441,Richard,Gabb,GBR,1992-02-12,69604
508,Vit,Kopriva,CZE,1997-06-15,9830
509,Botic,Van de Zandschulp,NED,1995-10-04,10791
385,Christopher,Diaz-Figueroa,GUA,1990-03-14,90395
511,Jonas,Luetjen,GER,1990-08-13,21613
174,Maximilian,Neuchrist,AUT,1991-07-22,103360
513,Gabriel Alejandro,Hidalgo,ARG,1990-08-06,53322
514,Kuan-Yi,Lee,TPE,1996-09-09,16219
515,Joao Pedro,Sorgi,BRA,1993-10-18,62094
516,Ljubomir,Celebic,MNE,1991-09-15,24886
517,Jan,Choinski,GER,1996-06-10,36440
140,Sergey,Betov,BLR,1987-10-15,191786
519,Pawel,Cias,POL,1994-02-22,32065
520,Vladimir,Ivanov,EST,1987-04-10,74275
