ranking,first_name,last_name,country,birthday,prize_money
18,Roberto,Bautista Agut,ESP,1988-04-14,6093810
9,Dominic,Thiem,AUT,1993-09-03,5954084
254,Albert,Montanes,ESP,1980-11-26,5849233
14,David,Goffin,BEL,1990-12-07,5839962
656,Dmitry,Tursunov,RUS,1982-12-12,5795928
233,Ivan,Dodig,CRO,1985-01-02,5741761
26,Pablo,Cuevas,URU,1986-01-01,5580615
16,Jack,Sock,USA,1992-09-24,5579424
43,Bernard,Tomic,AUS,1992-10-21,4948902
72,Denis,Istomin,UZB,1986-09-07,4832707
65,Thomaz,Bellucci,BRA,1987-12-30,4827414
416,Edouard,Roger-Vasselin,FRA,1983-11-28,4646548
109,Sergiy,Stakhovsky,UKR,1986-01-06,4510699
119,Vasek,Pospisil,CAN,1990-06-23,4480925
624,Simone,Bolelli,ITA,1985-10-08,4479270
62,Yen-Hsun,Lu,TPE,1983-08-14,4444682
27,Gilles,Muller,LUX,1983-05-09,4431752
48,Robin,Haase,NED,1987-04-06,4397920
167,Benjamin,Becker,GER,1981-06-16,4377202
39,Benoit,Paire,FRA,1989-05-08,4333231
524,Pablo,Andujar,ESP,1986-01-23,4301135
15,Nick,Kyrgios,AUS,1995-04-27,4237999
103,Santiago,Giraldo,COL,1987-11-27,4108016
144,Leonardo,Mayer,ARG,1987-05-15,4097599
60,Martin,Klizan,SVK,1989-07-11,4066361
1761,Younes,El Aynaoui,MAR,1971-09-12,4044613
161,Lukas,Rosol,CZE,1985-07-24,3972746
24,Albert,Ramos-Vinolas,ESP,1988-01-17,3951563
295,Filippo,Volandri,ITA,1981-09-05,3949631
159,Teymuraz,Gabashvili,RUS,1985-05-23,3891900
183,Rajeev,Ram,USA,1984-03-18,3824465
36,Joao,Sousa,POR,1989-03-30,3727268
64,Carlos,Berlocq,ARG,1983-02-03,3681266
56,Adrian,Mannarino,FRA,1988-06-29,3631388
42,Donald,Young,USA,1989-07-23,3605144
169,Jerzy,Janowicz,POL,1990-11-13,3531772
29,Steve,Johnson,USA,1989-12-24,3487107
19,Pablo,Carreno Busta,ESP,1991-07-12,3486466
77,Mikhail,Kukushkin,KAZ,1987-12-26,3260578
104,Dudi,Sela,ISR,1985-04-04,3211105
37,Paolo,Lorenzi,ITA,1981-12-15,3135638
158,Daniel,Gimeno-Traver,ESP,1985-08-07,3130442
33,Mischa,Zverev,GER,1987-08-22,3112398
279,Alejandro,Falla,COL,1983-11-14,3094221
80,Pierre-Hugues,Herbert,FRA,1991-03-18,3077229
87,Horacio,Zeballos,ARG,1985-04-27,2911751
17,Lucas,Pouille,FRA,1994-02-23,2799669
420,Michael,Berrer,GER,1980-07-01,2766701
421,Andrey,Golubev,KAZ,1987-07-22,2658519
82,Federico,Delbonis,ARG,1990-10-05,2583551
108,Lukas,Lacko,SVK,1987-11-03,2575741
51,Steve,Darcis,BEL,1984-03-13,2574015
50,Ryan,Harrison,USA,1992-05-07,2529892
71,Andrey,Kuznetsov,RUS,1991-02-22,2376043
20,Alexander,Zverev,GER,1997-04-20,2374206
149,Ruben,Ramirez Hidalgo,ESP,1978-01-06,2320711
53,Jiri,Vesely,CZE,1993-07-10,2309209
75,Dustin,Brown,GER,1984-12-08,2286370
808,Jan,Hernych,CZE,1979-07-07,2177834
142,Tobias,Kamke,GER,1986-05-21,2131365
241,Igor,Sijsling,NED,1987-08-18,2122777
1114,Karol,Beck,SVK,1982-04-03,2110582
86,Stephane,Robert,FRA,1980-05-17,2109805
58,Malek,Jaziri,TUN,1984-01-20,2045169
297,Marinko,Matosevic,AUS,1985-08-08,2010700
209,Daniel,Brands,GER,1987-07-17,1959062
193,Marco,Chiudinelli,SUI,1981-09-10,1931694
85,Dusan,Lajovic,SRB,1990-06-30,1926917
136,Ricardas,Berankis,LTU,1990-06-21,1871791
117,Illya,Marchenko,UKR,1987-09-08,1845591
350,Matthew,Ebden,AUS,1987-11-26,1812344
151,Maximo,Gonzalez,ARG,1983-07-20,1797036
196,Sam,Groth,AUS,1987-10-19,1790256
257,Frank,Dancevic,CAN,1984-09-26,1779942
79,Borna,Coric,CRO,1996-11-14,1767152
84,Victor,Estrella Burgos,DOM,1980-08-02,1766914
76,Aljaz,Bedene,GBR,1989-07-18,1762491
480,Thiemo,de Bakker,NED,1988-09-19,1704597
59,Jan-Lennard,Struff,GER,1990-04-25,1698450
152,Go,Soeda,JPN,1984-09-05,1655913
99,Evgeny,Donskoy,RUS,1990-05-09,1620256
41,Diego,Schwartzman,ARG,1992-08-16,1610716
128,Blaz,Kavcic,SLO,1987-03-05,1578537
525,Andreas,Beck,GER,1986-02-05,1564600
139,Denis,Kudla,USA,1992-08-17,1564345
143,Guido,Pella,ARG,1990-05-17,1552484
194,Tim,Smyczek,USA,1987-12-30,1533729
1857,Evgeny,Korolev,RUS,1988-02-14,1510466
318,Fred,Gil,POR,1985-03-24,1419478
145,Kenny,De Schepper,FRA,1987-05-29,1409726
247,Pere,Riba,ESP,1988-04-07,1358763
294,Michal,Przysiezny,POL,1984-02-16,1335040
70,Damir,Dzumhur,BIH,1992-05-20,1328522
280,Marsel,Ilhan,TUR,1987-06-11,1316327
47,Kyle,Edmund,GBR,1995-01-08,1291460
138,Joao,Souza,BRA,1988-05-27,1267974
146,Grega,Zemlja,SLO,1986-09-29,1225274
394,Matthias,Bachinger,GER,1987-04-02,1209662
44,Daniel,Evans,GBR,1990-05-23,1209397
202,Tatsuma,Ito,JPN,1988-05-18,1208818
1101,Ivo,Minar,CZE,1984-05-21,1199273
630,James,Ward,GBR,1987-02-09,1154997
541,Jimmy,Wang,TPE,1985-02-08,1139396
133,Ruben,Bemelmans,BEL,1988-01-14,1138983
261,Brian,Baker,USA,1985-04-30,1111517
69,Rogerio,Dutra Silva,BRA,1984-02-05,1079814
107,James,Duckworth,AUS,1992-01-21,1076096
120,John,Millman,AUS,1989-06-14,1056882
571,Daniel,Munoz de la Nava,ESP,1982-01-29,1051940
106,Facundo,Bagnis,ARG,1990-02-27,1000049
132,Inigo,Cervantes,ESP,1989-11-30,999869
345,Alejandro,Gonzalez,COL,1989-02-07,992025
307,Adrian,Ungur,ROU,1985-01-22,952413
613,Jesse,Huta Galung,NED,1985-10-06,946581
495,Alex,Kuznetsov,USA,1987-02-05,923666
150,Frederik,Nielsen,DEN,1983-08-27,917578
93,Yuichi,Sugita,JPN,1988-09-18,904772
1761,Rui,Machado,POR,1984-04-10,900563
97,Gastao,Elias,POR,1990-11-24,890286
83,Radu,Albot,MDA,1989-11-11,885614
228,Alexander,Kudryavtsev,RUS,1985-10-26,882547
101,Konstantin,Kravchuk,RUS,1985-02-23,878386
661,Julian,Reister,GER,1986-04-02,858260
114,Marius,Copil,ROU,1990-10-17,849247
57,Nikoloz,Basilashvili,GEO,1992-02-23,820580
141,Peter,Gojowczyk,GER,1989-07-15,810057
127,Peter,Polansky,CAN,1988-06-15,805976
68,Mikhail,Elgin,RUS,1981-10-14,779164
52,Karen,Khachanov,RUS,1996-05-21,777021
63,Yoshihito,Nishioka,JPN,1995-09-27,776988
193,Aleksandr,Nedovyesov,KAZ,1987-02-15,771447
206,Adrian,Menendez-Maceiras,ESP,1985-10-28,768019
314,Austin,Krajicek,USA,1990-06-16,765888
73,Jared,Donaldson,USA,1996-10-09,751730
316,David,Guez,FRA,1982-12-08,748524
367,Jurgen,Zopp,EST,1988-03-29,748452
173,Vincent,Millot,FRA,1986-01-30,747623
218,Filip,Krajinovic,SRB,1992-02-27,747550
943,Takao,Suzuki,JPN,1976-09-20,727561
102,Hyeon,Chung,KOR,1996-05-19,720279
131,Taylor,Fritz,USA,1997-10-28,715496
203,Ze,Zhang,CHN,1990-07-04,702887
166,Thomas,Fabbiano,ITA,1989-05-26,681179
220,John-Patrick,Smith,AUS,1989-01-24,658987
153,Andrej,Martin,SVK,1989-09-20,645960
1084,Victor,Crivoi,ROU,1982-05-25,626504
78,Jordan,Thompson,AUS,1994-04-20,626210
96,Taro,Daniel,JPN,1993-01-27,621462
40,Fabrice,Martin,FRA,1986-09-11,613500
324,Cedrik-Marcel,Stebe,GER,1990-10-09,609334
237,Andrea,Arnaboldi,ITA,1987-12-27,593012
625,Giovanni,Lapentti,ECU,1983-01-25,588348
261,Blaz,Rola,SLO,1990-10-05,587166
105,Gerald,Melzer,AUT,1990-07-13,584740
370,Jan,Mertl,CZE,1982-01-03,584283
112,Igor,Zelenay,SVK,1982-10-02,583697
154,Marco,Cecchinato,ITA,1992-09-30,581417
219,Di,Wu,CHN,1991-09-14,572494
474,Bradley,Klahn,USA,1990-08-20,570285
92,Renzo,Olivo,ARG,1992-03-15,570087
116,Bjorn,Fratangelo,USA,1993-07-19,568291
359,Matteo,Viola,ITA,1987-07-07,548027
457,Frank,Moser,GER,1976-09-23,542427
186,Brydan,Klein,GBR,1989-12-31,538237
122,Luca,Vanni,ITA,1985-06-04,534767
205,Hiroki,Moriya,JPN,1990-10-16,534200
458,Jaroslav,Pospisil,CZE,1981-02-09,524235
238,Andre,Ghem,BRA,1982-05-29,521312
742,Farrukh,Dustov,UZB,1986-05-22,497694
498,Alexandre,Sidorenko,FRA,1988-02-18,492431
48,Matwe,Middelkoop,NED,1983-09-03,490751
118,Andrey,Rublev,RUS,1997-10-20,480807
121,Alessandro,Giannessi,ITA,1990-05-30,468503
150,Uladzimir,Ignatik,BLR,1990-07-14,468353
95,Franko,Skugor,CRO,1987-09-20,467299
151,Facundo,Arguello,ARG,1992-08-04,463516
238,Guilherme,Clezar,BRA,1992-12-31,460277
331,Rhyne,Williams,USA,1991-03-22,458306
155,Ti,Chen,TPE,1983-10-03,454820
89,Frances,Tiafoe,USA,1998-01-20,454150
81,Jonathan,Eysseric,FRA,1990-05-27,452401
319,Luke,Saville,AUS,1994-01-02,450642
281,Amir,Weintraub,ISR,1986-09-16,447978
155,Elias,Ymer,SWE,1996-04-10,442270
123,Roberto,Carballes Baena,ESP,1993-03-23,441491
125,Denys,Molchanov,UKR,1987-05-16,439014
285,Yuki,Bhambri,IND,1992-07-04,437135
52,Nikola,Mektic,CRO,1988-12-24,435213
453,Lamine,Ouahab,MAR,1984-12-22,434121
125,Guido,Andreozzi,ARG,1991-08-05,425775
251,Yannick,Mertens,BEL,1987-06-25,420822
165,Marco,Trungelliti,ARG,1990-01-31,419411
138,Dennis,Novikov,USA,1993-11-06,415246
137,Quentin,Halys,FRA,1996-10-26,413042
55,Marcelo,Demoliner,BRA,1989-01-18,407637
113,Henri,Laaksonen,SUI,1992-03-31,406353
875,Gianluca,Naso,ITA,1987-01-06,402480
1048,Jesse,Witten,USA,1982-10-15,398158
147,Marton,Fucsovics,HUN,1992-02-08,392722
110,Norbert,Gombos,SVK,1990-08-13,388978
627,Niels,Desein,BEL,1987-06-09,387828
71,Matt,Reid,AUS,1990-07-17,383812
171,Mirza,Basic,BIH,1991-07-12,378794
131,Albano,Olivetti,FRA,1991-11-24,377629
239,Tsung-Hua,Yang,TPE,1991-03-29,375602
59,Andres,Molteni,ARG,1988-03-15,371123
148,Jozef,Kovalik,SVK,1992-11-04,368357
807,Benjamin,Balleret,MON,1983-01-15,363382
98,Adam,Pavlasek,CZE,1994-10-08,358439
546,Ricardo,Hocevar,BRA,1985-05-09,357826
81,Thiago,Monteiro,BRA,1994-05-31,354249
61,Daniil,Medvedev,RUS,1996-02-11,350822
89,Hans,Podlipnik-Castillo,CHI,1988-01-09,344172
963,Maxime,Teixeira,FRA,1989-01-18,340404
207,James,McGee,IRL,1987-06-10,340154
338,Ante,Pavic,CRO,1989-03-07,339134
619,Javier,Marti,ESP,1992-01-11,338470
599,Greg,Jones,AUS,1989-01-31,337512
292,Maxime,Authom,BEL,1987-03-29,335133
740,Carlos,Salamanca,COL,1983-01-15,333689
82,Andrew,Whittington,AUS,1993-08-11,332539
268,Zhe,Li,CHN,1986-09-20,328657
325,Axel,Michon,FRA,1990-12-16,323264
157,Alex,Bolt,AUS,1993-01-05,317549
126,Riccardo,Ghedin,ITA,1985-12-05,306117
128,Tristan,Lamasine,FRA,1993-03-05,301335
226,Aldin,Setkic,BIH,1987-12-21,298839
151,Mathias,Bourgue,FRA,1994-01-18,298175
179,Steven,Diez,CAN,1991-03-17,297526
181,Noah,Rubin,USA,1996-02-21,295534
91,Ernesto,Escobedo,USA,1996-07-04,295473
668,Benjamin,Mitchell,AUS,1992-11-30,290352
133,Caio,Zampieri,BRA,1986-05-27,286622
308,Liam,Broady,GBR,1994-01-04,281291
180,Kimmer,Coppejans,BEL,1994-02-07,280939
412,Gerard,Granollers,ESP,1989-01-30,280488
215,Jordi,Samper-Montana,ESP,1990-04-05,274640
157,Tennys,Sandgren,USA,1991-07-22,270805
1279,Jan,Minar,CZE,1981-04-09,270701
1283,Mikhail,Ledovskikh,RUS,1986-08-08,267854
277,Matthew,Barton,AUS,1991-12-18,263654
201,Mohamed,Safwat,EGY,1990-09-19,262449
629,Daniel,Cox,GBR,1990-09-28,260172
174,Enrique,Lopez-Perez,ESP,1991-06-03,258902
190,Philip,Bester,CAN,1988-10-06,257552
210,Agustin,Velotti,ARG,1992-05-24,253141
100,Nicolas,Kicker,ARG,1992-08-16,251879
286,Denis,Matsukevich,RUS,1986-03-28,251145
335,Saketh,Myneni,IND,1987-10-19,250311
135,Stefan,Kozlov,USA,1998-02-01,248642
494,Tim,Puetz,GER,1987-11-19,245372
177,Yasutaka,Uchiyama,JPN,1992-08-05,244935
293,Aslan,Karatsev,RUS,1993-09-04,244886
160,Jan,Satral,CZE,1990-07-24,243876
463,Romain,Jouan,FRA,1985-07-16,240280
249,Laurynas,Grigelis,LTU,1991-08-14,239150
164,Federico,Gaio,ITA,1992-03-05,238105
407,Jose,Statham,NZL,1987-04-25,235152
1453,Gregoire,Burquier,FRA,1984-07-08,234988
469,Boy,Westerhof,NED,1985-10-24,233545
112,Darian,King,BAR,1992-04-26,232904
134,Arthur,De Greef,BEL,1992-03-27,230431
366,Christian,Lindell,SWE,1991-11-20,229170
236,Eduardo,Struvay,COL,1990-12-17,227983
245,Marcel,Felder,URU,1984-07-09,225782
213,Pedro,Sousa,POR,1988-05-27,223676
581,Yan,Bai,CHN,1989-05-21,223620
864,Daniel,Garza,MEX,1985-04-08,222109
658,Alberto,Brizzi,ITA,1984-03-26,220823
212,Marcelo,Arevalo,ESA,1990-10-17,218276
200,Nicolas,Barrientos,COL,1987-04-24,218094
532,Marc,Fornell-Mestres,ESP,1982-01-26,215240
246,Omar,Jasika,AUS,1997-05-18,212469
276,Germain,Gigounon,BEL,1989-04-20,210946
222,Matteo,Donati,ITA,1995-02-28,209137
232,Ramkumar,Ramanathan,IND,1994-11-08,205761
182,Mitchell,Krueger,USA,1994-01-12,205259
168,Reilly,Opelka,USA,1997-08-28,205060
186,Michael,Mmoh,USA,1998-01-10,204525
342,Nils,Langer,GER,1990-01-25,204293
352,Antal,Van Der Duim,NED,1987-09-16,198285
214,Lorenzo,Giustino,ITA,1991-09-10,198254
897,Woong-Sun,Jun,KOR,1986-06-14,195307
852,Cristian,Villagran,SUI,1982-01-20,194754
187,Sergey,Betov,BLR,1987-10-15,194514
334,Edward,Corrie,GBR,1988-02-21,189997
257,Fernando,Romboli,BRA,1989-01-04,189634
296,Grzegorz,Panfil,POL,1988-01-01,187652
1195,Marek,Semjan,SVK,1987-11-07,184104
447,Peter,Torebko,GER,1988-02-10,184014
478,Alexander,Ward,GBR,1990-04-30,183465
184,Laslo,Djere,SRB,1995-06-02,183292
507,Artem,Smirnov,UKR,1988-02-02,181625
162,Jason,Jung,TPE,1989-06-15,177274
714,Laurent,Rochette,FRA,1988-02-05,176848
405,Tommy,Paul,USA,1997-05-17,176112
265,Egor,Gerasimov,BLR,1992-11-11,174425
275,Emilio,Gomez,ECU,1991-11-28,173463
565,Mate,Delic,CRO,1993-04-29,173079
328,Pedja,Krstin,SRB,1994-09-03,172854
207,Gregoire,Barrere,FRA,1994-02-16,171690
1511,Daniele,Giorgini,ITA,1984-04-24,171393
216,Miljan,Zekic,SRB,1988-07-12,169830
409,Marcus,Willis,GBR,1990-10-09,169623
363,Dzmitry,Zhyrmont,BLR,1989-03-01,168408
260,Sekou,Bangoura,USA,1991-11-18,168141
236,Mackenzie,McDonald,USA,1995-04-16,166468
278,Attila,Balazs,HUN,1988-12-27,166246
284,Dennis,Novak,AUT,1993-08-28,166027
908,Andre,Miele,BRA,1987-04-12,164327
126,Casper,Ruud,NOR,1998-12-22,163627
382,Juan Ignacio,Londero,ARG,1993-08-15,163375
389,Walter,Trusendi,ITA,1985-01-03,162066
298,Alexander,Sarkissian,USA,1990-04-03,161807
350,Catalin-Ionut,Gard,ROU,1981-07-10,160593
359,Yann,Marti,SUI,1988-06-07,160259
667,Reda,El Amrani,MAR,1988-05-19,156268
271,Laurent,Lokoli,FRA,1994-10-18,156179
116,Kevin,Krawietz,GER,1992-01-24,154323
93,Roman,Jebavy,CZE,1989-11-16,154193
327,Daniel,Nguyen,USA,1990-10-16,153670
206,Fabiano,De Paula,BRA,1988-11-28,153633
244,Vishnu,Vardhan,IND,1987-07-27,153564
130,Duckhee,Lee,KOR,1998-05-29,153245
227,Kristijan,Mesaros,CRO,1988-07-02,152708
103,Dino,Marcan,CRO,1991-02-12,150594
681,Marcin,Gawron,POL,1988-05-25,149604
569,Adrien,Bossel,SUI,1986-12-28,147950
176,Nicolas,Jarry,CHI,1995-10-11,147725
356,Michal,Konecny,CZE,1989-10-13,147330
391,Daniel,Dutra da Silva,BRA,1988-07-05,146920
1483,Adam,Chadaj,POL,1984-05-01,146813
756,Liang-Chi,Huang,TPE,1992-03-08,145980
76,Marc,Polmans,AUS,1997-05-02,145778
217,Yannik,Reuter,BEL,1991-03-06,145685
392,Jarmere,Jenkins,USA,1990-11-25,145669
240,Jose,Hernandez-Fernandez,DOM,1990-03-13,144460
140,Alexander,Bublik,KAZ,1997-06-17,144406
381,Andrea,Collarini,ARG,1992-01-31,144160
296,Gonzalo,Lama,CHI,1993-04-27,143974
376,Marek,Michalicka,CZE,1986-12-23,143900
209,Oriol,Roca Batalla,ESP,1993-04-30,143139
239,Salvatore,Caruso,ITA,1992-12-15,142861
387,Christian,Harrison,USA,1994-05-29,142779
1650,Mathieu,Rodrigues,FRA,1985-11-07,142657
1369,Joshua,Milton,GBR,1989-10-14,141240
357,Gianni,Mina,FRA,1992-02-09,139686
327,Petru-Alexandru,Luncanu,ROU,1989-05-07,138705
301,Calvin,Hemery ,FRA,1995-01-28,137234
78,Jeevan,Nedunchezhiyan,IND,1988-10-20,137209
530,Filip,Peliwo,CAN,1994-01-30,136884
1761,Jason,Kubler,AUS,1993-05-19,136390
341,Tomislav,Brkic,BIH,1990-03-09,135663
420,Dane,Propoggia,AUS,1990-04-24,135554
300,Cristobal,Saavedra-Corvalan,CHI,1990-08-01,134753
384,Sanam,Singh,IND,1988-01-11,134431
290,Michael,Linzer,AUT,1989-11-02,133258
743,Teodor-Dacian,Craciun,ROU,1980-06-06,132517
316,Adam,El Mihdawy,USA,1989-08-09,132484
170,Ilya,Ivashka,BLR,1994-02-24,131889
225,Stefano,Travaglia,ITA,1991-12-18,130884
1857,Valery,Rudnev,RUS,1988-02-16,130883
336,Roberto,Ortega-Olmedo,ESP,1991-04-30,128991
792,Roberto,Marcora,ITA,1989-08-30,128716
222,N.Sriram,Balaji,IND,1990-03-18,128351
129,Maximilian,Marterer,GER,1995-06-15,128146
435,Jose,Pereira,BRA,1991-01-26,127616
208,Riccardo,Bellotti,ITA,1991-08-05,127184
317,Nicolas,Meister,USA,1989-05-15,124714
497,Kento,Takeuchi,JPN,1987-12-19,123775
771,Matteo,Trevisan,ITA,1989-08-13,123382
189,Christian,Garin,CHI,1996-05-30,123199
461,Yong-Kyu,Lim,KOR,1991-06-18,121842
345,Ivan,Nedelko,RUS,1986-05-12,121823
419,Marcos,Giron,USA,1993-07-24,121132
348,Enzo,Couacaud,FRA,1995-03-01,120783
188,Dmitry,Popko,KAZ,1996-10-24,118452
176,Stefano,Napolitano,ITA,1995-04-11,118149
191,Maximilian,Neuchrist,AUT,1991-07-22,118028
252,Blake,Mott,AUS,1996-04-21,117439
1761,Harri,Heliovaara,FIN,1989-06-04,116998
197,Joris,De Loore,BEL,1993-04-21,116618
310,Eric,Quigley,USA,1989-01-30,116455
965,Tiago,Lopes,BRA,1986-11-27,115701
87,Antonio,Sancic,CRO,1988-11-23,115200
187,Constant,Lestienne,FRA,1992-05-23,114449
306,Takuto,Niki,JPN,1987-10-12,113242
429,Ivan,Endara,ECU,1988-03-04,112813
313,Maxime,Hamou,FRA,1995-06-08,112181
143,Christopher,Rungkat,INA,1990-01-14,111928
1235,Adrian,Sikora,SVK,1988-07-05,111202
737,Victor,Baluda,RUS,1992-09-30,110937
344,Marc,Giner,ESP,1991-06-18,110907
173,Ruan,Roelofse,RSA,1989-11-18,110691
200,Nikola,Milojevic,SRB,1995-06-19,110517
235,Gleb,Sakharov,FRA,1988-06-10,110021
398,Erik,Crepaldi,ITA,1990-05-04,109962
182,David,Perez Sanz,ESP,1994-05-15,108069
229,Alex,De Minaur,AUS,1999-02-17,107749
326,Shuichi,Sekiguchi,JPN,1991-07-15,107485
451,Andriej,Kapas,POL,1989-08-11,106149
430,Markus,Eriksson,SWE,1989-11-29,106123
693,Guillermo,Rivera-Aranguiz,CHI,1989-02-02,104804
105,Fabricio,Neis,BRA,1990-06-15,103337
134,Chu-Huan,Yi,TPE,1987-08-31,103154
686,Sherif,Sabry,EGY,1986-08-29,102981
720,Alexander,Lobkov,RUS,1990-10-07,102948
407,Frederico Ferreira,Silva,POR,1995-03-18,102733
805,Kevin,King,USA,1991-02-28,102425
434,Yuichi,Ito,JPN,1986-08-06,102282
226,Yannick,Jankovits,FRA,1987-01-06,101996
90,Andrei,Vasilevski,BLR,1991-05-28,101406
358,Maverick,Banes,AUS,1992-04-10,101176
289,Alessandro,Bega,ITA,1991-01-11,100716
517,Nikola,Cacic,SRB,1990-12-07,100461
302,Sam,Barry,IRL,1992-01-27,100198
230,Marko,Tepavac,SRB,1994-04-05,100090
315,Cem,Ilkel,TUR,1995-08-21,99973
190,Akira,Santillan,JPN,1997-05-22,99838
540,Bastian,Trinker,AUT,1990-05-11,98857
386,Dayne,Kelly,AUS,1990-07-23,98843
243,Marc,Sieber,GER,1988-02-28,98434
687,Thales,Turini,BRA,1989-07-18,98297
432,Patrik,Rosenholm,SWE,1988-03-05,98220
723,Maximiliano,Estevez,ARG,1989-05-18,98105
880,Ivan,Bjelica,SRB,1984-02-15,97844
250,Christopher,O'Connell,AUS,1994-06-03,97711
315,Tomas,Lipovsek Puches,ARG,1993-04-17,97502
274,Alexey,Vatutin,RUS,1992-10-27,96823
329,Gavin,Van Peperzeel,AUS,1992-03-29,96631
183,Hugo,Nys,FRA,1991-02-16,96499
483,Mauricio,Echazu,PER,1989-01-21,96084
903,Karan,Rastogi,HKG,1986-10-08,95828
234,Federico,Coria,ARG,1992-03-09,95516
172,Denis,Shapovalov,CAN,1999-04-15,95490
287,Evan,King,USA,1992-03-25,95461
399,Pedro,Cachin,ARG,1995-04-12,95359
389,Kittipong,Wachiramanowong,THA,1990-06-25,94917
317,Danilo,Petrovic,SRB,1992-01-24,94725
223,Yaraslav,Shyla,BLR,1993-03-05,94545
113,Bradley,Mousley,AUS,1996-01-03,94449
391,Maxime,Chazal,FRA,1993-04-24,93720
510,Christopher,Diaz-Figueroa,GUA,1990-03-14,93016
610,Chuhan,Wang,CHN,1992-02-24,91143
1650,Julien,Obry,FRA,1991-09-04,90889
480,Juan Carlos,Saez,CHI,1991-08-05,88886
1283,Oh-Hee,Kwon,KOR,1978-06-18,87978
304,Gianluigi,Quinzi,ITA,1996-02-01,86333
444,Facundo,Mena,ARG,1992-09-22,86126
291,Connor,Smith,USA,1990-12-19,85885
1137,Tigre,Hank,MEX,1991-09-30,85099
492,Takanyi,Garanganga,ZIM,1990-09-06,84850
668,Manuel,Sanchez,MEX,1991-01-05,83740
355,Alexandar,Lazov,BUL,1990-07-09,83532
539,Robin,Kern,GER,1993-10-03,82399
362,Luis David,Martinez,VEN,1989-05-12,81842
586,Michal,Schmid,CZE,1988-11-28,81456
443,Vladimir,Ivanov,EST,1987-04-10,81305
1076,Jules,Marie,FRA,1991-09-01,80950
198,Stefanos,Tsitsipas,GRE,1998-08-12,80898
508,Dimitar,Kuzmanov,BUL,1993-07-28,80825
900,Patricio,Heras,ARG,1989-01-21,80577
211,Daniel,Masur,GER,1994-11-06,80222
276,N Vijay Sundar,Prashanth,IND,1986-10-27,80198
211,Gonzalo,Escobar,ECU,1989-01-20,80189
245,Jaume,Munar,ESP,1997-05-05,80047
967,Daniel,Yoo,KOR,1985-09-25,79822
479,Julien,Dubail,BEL,1988-02-14,79803
413,Marco,Bortolotti,ITA,1991-01-21,79040
488,Ji Sung,Nam,KOR,1993-08-15,77856
600,Hugo,Dellien,BOL,1993-06-16,77826
259,Maxime,Janvier,FRA,1996-10-18,77612
282,Yuya,Kibi,JPN,1986-07-23,77371
580,Carlos,Gomez-Herrera,ESP,1990-04-30,77191
499,Nicolas,Santos,BRA,1988-01-05,76648
333,Edoardo,Eremin,ITA,1993-10-05,76530
437,Filip,Horansky,SVK,1993-01-07,76270
223,Jeremy,Jahn,GER,1990-04-05,76007
