ranking,first_name,last_name,country,birthday,prize_money
310,Matthew,Ebden,AUS,1987-11-26,1752551
66,Illya,Marchenko,UKR,1987-09-08,1739051
186,Thiemo,de Bakker,NED,1988-09-19,1704597
77,Dusan,Lajovic,SRB,1990-06-30,1703245
185,Sam,Groth,AUS,1987-10-19,1699587
85,Aljaz,Bedene,GBR,1989-07-18,1633238
122,Go,Soeda,JPN,1984-09-05,1608263
46,Borna,Coric,CRO,1996-11-14,1605559
94,Victor,Estrella Burgos,DOM,1980-08-02,1586821
358,Andreas,Beck,GER,1986-02-05,1564600
232,Blaz,Kavcic,SLO,1987-03-05,1541639
131,Denis,Kudla,USA,1992-08-17,1520548
108,Evgeny,Donskoy,RUS,1990-05-09,1483361
133,Tim,Smyczek,USA,1987-12-30,1472037
93,Jan-Lennard,Struff,GER,1990-04-25,1463136
341,Fred,Gil,POR,1985-03-24,1414092
54,Diego,Schwartzman,ARG,1992-08-16,1387160
59,Guido,Pella,ARG,1990-05-17,1368949
170,Kenny,De Schepper,FRA,1987-05-29,1367122
260,Pere,Riba,ESP,1988-04-07,1351338
476,Michal,Przysiezny,POL,1984-02-16,1322671
244,Marsel,Ilhan,TUR,1987-06-11,1310323
125,Joao,Souza,BRA,1988-05-27,1221541
169,Grega,Zemlja,SLO,1986-09-29,1206519
545,Matthias,Bachinger,GER,1987-04-02,1194602
163,Tatsuma,Ito,JPN,1988-05-18,1173972
353,James,Ward,GBR,1987-02-09,1154997
386,Jimmy,Wang,TPE,1985-02-08,1138356
40,Kyle,Edmund,GBR,1995-01-08,1138089
92,Damir,Dzumhur,BIH,1992-05-20,1112981
216,Ruben,Bemelmans,BEL,1988-01-14,1091617
70,John,Millman,AUS,1989-06-14,1056882
269,Daniel,Munoz de la Nava,ESP,1982-01-29,1049655
164,James,Duckworth,AUS,1992-01-21,1018506
268,Brian,Baker,USA,1985-04-30,1012163
201,Alejandro,Gonzalez,COL,1989-02-07,992025
81,Inigo,Cervantes,ESP,1989-11-30,983398
307,Adrian,Ungur,ROU,1985-01-22,951204
447,Jesse,Huta Galung,NED,1985-10-06,945375
105,Rogerio,Dutra Silva,BRA,1984-02-03,944415
362,Alex,Kuznetsov,USA,1987-02-05,923666
114,Frederik,Nielsen,DEN,1983-08-27,912616
60,Daniel,Evans,GBR,1990-05-23,909486
176,Alexander,Kudryavtsev,RUS,1985-10-26,866010
88,Yuichi,Sugita,JPN,1988-09-18,863677
67,Facundo,Bagnis,ARG,1990-02-27,845317
79,Konstantin,Kravchuk,RUS,1985-02-23,786521
57,Gastao,Elias,POR,1990-11-24,779326
101,Radu,Albot,MDA,1989-11-11,772713
197,Aleksandr,Nedovyesov,KAZ,1987-02-15,760073
175,Marius,Copil,ROU,1990-10-17,757178
199,Peter,Gojowczyk,GER,1989-07-15,751715
237,Austin,Krajicek,USA,1990-06-16,745638
267,Jurgen,Zopp,EST,1988-03-29,745205
148,Peter,Polansky,CAN,1988-06-15,741886
234,Filip,Krajinovic,SRB,1992-02-27,737376
311,David,Guez,FRA,1982-12-08,736823
223,Adrian,Menendez-Maceiras,ESP,1985-10-28,735790
137,Vincent,Millot,FRA,1986-01-30,708952
198,Ze,Zhang,CHN,1990-07-04,676647
114,Andrej,Martin,SVK,1989-09-20,630651
107,Nikoloz,Basilashvili,GEO,1992-02-23,618406
120,Thomas,Fabbiano,ITA,1989-05-26,616609
135,Hyeon,Chung,KOR,1996-05-19,612775
255,John-Patrick,Smith,AUS,1989-01-24,610192
109,Jared,Donaldson,USA,1996-10-09,595730
488,Cedrik-Marcel,Stebe,GER,1990-10-09,589070
96,Taro,Daniel,JPN,1993-01-27,588241
224,Andrea,Arnaboldi,ITA,1987-12-27,583310
340,Jan,Mertl,CZE,1982-01-03,579243
236,Blaz,Rola,SLO,1990-10-05,579116
503,Giovanni,Lapentti,ECU,1983-01-25,578663
73,Taylor,Fritz,USA,1997-10-28,553620
99,Yoshihito,Nishioka,JPN,1995-09-27,551669
181,Marco,Cecchinato,ITA,1992-09-30,548622
161,Di,Wu,CHN,1991-09-14,541481
389,Matteo,Viola,ITA,1987-07-07,538237
63,Karen,Khachanov,RUS,1996-05-21,535665
428,Jaroslav,Pospisil,CZE,1981-02-09,521262
180,Brydan,Klein,GBR,1989-12-31,518491
166,Hiroki,Moriya,JPN,1990-10-16,508200
439,Farrukh,Dustov,UZB,1986-05-22,497694
190,Andre,Ghem,BRA,1982-05-29,496679
110,Bjorn,Fratangelo,USA,1993-07-19,495671
256,Alexandre,Sidorenko,FRA,1988-02-18,488916
192,Luca,Vanni,ITA,1985-06-04,468126
74,Gerald,Melzer,AUT,1990-07-13,459716
144,Facundo,Arguello,ARG,1992-08-04,458613
95,Jordan,Thompson,AUS,1994-04-20,457744
86,Renzo,Olivo,ARG,1992-03-15,450805
106,Franko,Skugor,CRO,1987-09-20,445741
167,Ti,Chen,TPE,1983-10-03,441388
222,Amir,Weintraub,ISR,1986-09-16,439504
209,Guilherme,Clezar,BRA,1992-12-31,434535
465,Lamine,Ouahab,MAR,1984-12-22,432968
193,Uladzimir,Ignatik,BLR,1990-07-14,432366
89,Denys,Molchanov,UKR,1987-05-16,430008
273,Luke,Saville,AUS,1994-01-02,418072
136,Alessandro,Giannessi,ITA,1990-05-30,417232
158,Elias,Ymer,SWE,1996-04-10,409747
259,Yannick,Mertens,BEL,1987-06-25,407643
116,Jonathan,Eysseric,FRA,1990-05-27,403676
550,Gianluca,Naso,ITA,1987-01-06,402480
330,Yuki,Bhambri,IND,1992-07-04,397918
127,Guido,Andreozzi,ARG,1991-08-05,391985
157,Dennis,Novikov,USA,1993-11-06,390218
140,Roberto,Carballes Baena,ESP,1993-03-23,388535
451,Niels,Desein,BEL,1987-06-09,384171
139,Marco,Trungelliti,ARG,1990-01-31,382196
153,Marton,Fucsovics,HUN,1992-02-08,366648
145,Albano,Olivetti,FRA,1991-11-24,365731
489,Ricardo,Hocevar,BRA,1985-05-09,356002
167,Andrey,Rublev,RUS,1997-10-20,352657
72,Nikola,Mektic,CRO,1988-12-24,351482
88,Matt,Reid,AUS,1990-07-17,347982
156,Mirza,Basic,BIH,1991-07-12,345553
159,Norbert,Gombos,SVK,1990-08-13,335317
149,Quentin,Halys,FRA,1996-10-26,334146
134,Henri,Laaksonen,SUI,1992-03-31,332991
325,Ante,Pavic,CRO,1989-03-07,332468
76,Hans,Podlipnik-Castillo,CHI,1988-01-09,328662
102,Frances,Tiafoe,USA,1998-01-20,327116
123,Jozef,Kovalik,SVK,1992-11-04,326254
323,Maxime,Authom,BEL,1987-03-29,325646
263,Axel,Michon,FRA,1990-12-16,318187
252,Zhe,Li,CHN,1986-09-20,317988
194,James,McGee,IRL,1987-06-10,304842
245,Benjamin,Mitchell,AUS,1992-11-30,290352
84,Adam,Pavlasek,CZE,1994-10-08,281268
162,Steven,Diez,CAN,1991-03-17,279735
202,Aldin,Setkic,BIH,1987-12-21,278563
334,Gerard,Granollers,ESP,1989-01-30,277256
304,Liam,Broady,GBR,1994-01-04,272860
182,Caio,Zampieri,BRA,1986-05-27,269021
121,Tristan,Lamasine,FRA,1993-03-05,266842
190,Mathias,Bourgue,FRA,1994-01-18,262223
213,Jordi,Samper-Montana,ESP,1990-04-05,261012
180,Kimmer,Coppejans,BEL,1994-02-07,256491
147,Philip,Bester,CAN,1988-10-06,252407
230,Aslan,Karatsev,RUS,1993-09-04,239813
340,Alex,Bolt,AUS,1993-01-05,238674
194,Saketh,Myneni,IND,1987-10-19,238433
414,Romain,Jouan,FRA,1985-07-16,237481
189,Matthew,Barton,AUS,1991-12-18,236817
179,Agustin,Velotti,ARG,1992-05-24,235098
227,Tennys,Sandgren,USA,1991-07-22,233016
172,Enrique,Lopez-Perez,ESP,1991-06-03,232471
355,Laurynas,Grigelis,LTU,1991-08-14,229253
395,Christian,Lindell,SWE,1991-11-20,222716
416,Jose,Statham,NZL,1987-04-25,221847
217,Yasutaka,Uchiyama,JPN,1992-08-05,221708
195,Eduardo,Struvay,COL,1990-12-17,218444
151,Nicolas,Barrientos,COL,1987-04-24,217824
150,Jan,Satral,CZE,1990-07-24,215786
168,Noah,Rubin,USA,1996-02-21,214935
423,Yan,Bai,CHN,1989-05-21,214881
188,Pedro,Sousa,POR,1988-05-27,214664
205,Mohamed,Safwat,EGY,1990-09-19,212299
80,Thiago,Monteiro,BRA,1994-05-31,211269
290,Germain,Gigounon,BEL,1989-04-20,206776
208,Matteo,Donati,ITA,1995-02-28,203879
184,Federico,Gaio,ITA,1992-03-05,196687
294,Nils,Langer,GER,1990-01-25,196573
193,Antal,Van Der Duim,NED,1987-09-16,195113
178,Andrew,Whittington,AUS,1993-08-11,193567
220,Ramkumar,Ramanathan,IND,1994-11-08,188726
187,Marcelo,Arevalo,ESA,1990-10-17,185962
155,Stefan,Kozlov,USA,1998-02-01,182740
347,Alexander,Ward,GBR,1990-04-30,180596
317,Peter,Torebko,GER,1988-02-10,180338
126,Ernesto,Escobedo,USA,1996-07-04,180124
106,Daniil,Medvedev,RUS,1996-02-11,179978
286,Edward,Corrie,GBR,1988-02-21,179494
200,Lorenzo,Giustino,ITA,1991-09-10,178900
130,Nicolas,Kicker,ARG,1992-08-16,177866
454,Laurent,Rochette,FRA,1988-02-05,176096
530,Artem,Smirnov,UKR,1988-02-02,175656
211,Mitchell,Krueger,USA,1994-01-12,173028
145,Jason,Jung,TPE,1989-06-15,170724
151,Arthur,De Greef,BEL,1992-03-27,169521
445,Mate,Delic,CRO,1993-04-29,169088
231,Tommy,Paul,USA,1997-05-17,167157
173,Laslo,Djere,SRB,1995-06-02,165228
288,Dzmitry,Zhyrmont,BLR,1989-03-01,163743
496,Marcus,Willis,GBR,1990-10-09,163389
132,Darian,King,BAR,1992-04-26,161167
246,Dennis,Novak,AUT,1993-08-28,159505
266,Emilio,Gomez,ECU,1991-11-28,159486
226,Gregoire,Barrere,FRA,1994-02-16,158702
224,Egor,Gerasimov,BLR,1992-11-11,158316
315,Juan Ignacio,Londero,ARG,1993-08-15,157285
460,Attila,Balazs,HUN,1988-12-27,155742
397,Walter,Trusendi,ITA,1985-01-03,155149
388,Yann,Marti,SUI,1988-06-07,153516
191,Pedja,Krstin,SRB,1994-09-03,153034
204,Miljan,Zekic,SRB,1988-07-12,152236
214,Sekou,Bangoura,USA,1991-11-18,150871
408,Omar,Jasika,AUS,1997-05-18,150794
320,Laurent,Lokoli,FRA,1994-10-18,147769
281,Daniel,Nguyen,USA,1990-10-16,146625
333,Mackenzie,McDonald,USA,1995-04-16,146063
398,Daniel,Dutra da Silva,BRA,1988-07-05,145130
331,Vishnu,Vardhan,IND,1987-07-27,144596
206,Alexander,Sarkissian,USA,1990-04-03,144076
253,Kristijan,Mesaros,CRO,1988-07-02,143951
336,Marek,Michalicka,CZE,1986-12-23,143900
219,Gonzalo,Lama,CHI,1993-04-27,142034
421,Jarmere,Jenkins,USA,1990-11-25,140424
184,Kevin,Krawietz,GER,1992-01-24,138364
492,Adrien,Bossel,SUI,1986-12-28,137442
312,Michal,Konecny,CZE,1989-10-13,137351
416,Petru-Alexandru,Luncanu,ROU,1989-05-07,135821
321,Andrea,Collarini,ARG,1992-01-31,135803
448,Gianni,Mina,FRA,1992-02-09,133573
398,Filip,Peliwo,CAN,1994-01-30,132636
212,Jose,Hernandez-Fernandez,DOM,1990-03-13,130832
258,Oriol,Roca Batalla,ESP,1993-04-30,130438
303,Adam,El Mihdawy,USA,1989-08-09,128726
196,Yannik,Reuter,BEL,1991-03-06,128460
409,Roberto,Marcora,ITA,1989-08-30,128456
295,Salvatore,Caruso,ITA,1992-12-15,128264
375,Jose,Pereira,BRA,1991-01-26,127616
280,Reilly,Opelka,USA,1997-08-28,126900
287,Michael,Mmoh,USA,1998-01-10,126305
298,Calvin,Hemery ,FRA,1995-01-28,125623
351,Tomislav,Brkic,BIH,1990-03-09,125358
506,Christian,Harrison,USA,1994-05-29,124479
188,Nicolas,Meister,USA,1989-05-15,124284
222,Nicolas,Jarry,CHI,1995-10-11,123364
313,Michael,Linzer,AUT,1989-11-02,121645
529,Yong-Kyu,Lim,KOR,1991-06-18,119452
361,Roberto,Ortega-Olmedo,ESP,1991-04-30,117557
152,Duckhee,Lee,KOR,1998-05-29,117510
559,Kento,Takeuchi,JPN,1987-12-19,117461
171,Ilya,Ivashka,BLR,1994-02-24,116913
331,Stefano,Travaglia,ITA,1991-12-18,114389
165,Constant,Lestienne,FRA,1992-05-23,111285
254,Riccardo,Bellotti,ITA,1991-08-05,111055
385,Ivan,Nedelko,RUS,1986-05-12,110655
284,N.Sriram,Balaji,IND,1990-03-18,110236
192,Eric,Quigley,USA,1989-01-30,107080
168,David,Perez Sanz,ESP,1994-05-15,106195
178,Maximilian,Neuchrist,AUT,1991-07-22,106154
374,Erik,Crepaldi,ITA,1990-05-04,106017
311,Maxime,Hamou,FRA,1995-06-08,105101
276,Christian,Garin,CHI,1996-05-30,104549
182,Maximilian,Marterer,GER,1995-06-15,104084
312,Markus,Eriksson,SWE,1989-11-29,102679
440,Marc,Giner,ESP,1991-06-18,101891
337,Shuichi,Sekiguchi,JPN,1991-07-15,101591
413,Takuto,Niki,JPN,1987-10-12,101334
177,Joris,De Loore,BEL,1993-04-21,99719
535,Andriej,Kapas,POL,1989-08-11,99357
295,Christopher,Rungkat,INA,1990-01-14,99194
283,Frederico Ferreira,Silva,POR,1995-03-18,98349
526,Nikola,Cacic,SRB,1990-12-07,97645
306,Maximiliano,Estevez,ARG,1989-05-18,97205
371,Bastian,Trinker,AUT,1990-05-11,96884
265,Dmitry,Popko,KAZ,1996-10-24,92581
332,Gleb,Sakharov,FRA,1988-06-10,92128
301,Yannick,Jankovits,FRA,1987-01-06,91476
218,Stefano,Napolitano,ITA,1995-04-11,90959
378,Christopher,Diaz-Figueroa,GUA,1990-03-14,90451
309,Tomas,Lipovsek Puches,ARG,1993-04-17,90282
282,Marc,Sieber,GER,1988-02-28,90100
297,Alessandro,Bega,ITA,1991-01-11,89785
291,Sam,Barry,IRL,1992-01-27,89043
433,Pedro,Cachin,ARG,1995-04-12,87927
271,Hugo,Nys,FRA,1991-02-16,86987
328,Dayne,Kelly,AUS,1990-07-23,86168
342,Danilo,Petrovic,SRB,1992-01-24,85922
369,Gavin,Van Peperzeel,AUS,1992-03-29,84383
322,Cem,Ilkel,TUR,1995-08-21,84257
351,Maxime,Chazal,FRA,1993-04-24,83729
289,Alexey,Vatutin,RUS,1992-10-27,83262
174,Marko,Tepavac,SRB,1994-04-05,83067
329,Gianluigi,Quinzi,ITA,1996-02-01,82287
220,Nikola,Milojevic,SRB,1995-06-19,82162
380,Facundo,Mena,ARG,1992-09-22,81600
326,Connor,Smith,USA,1990-12-19,81217
352,Evan,King,USA,1992-03-25,81048
324,Federico,Coria,ARG,1992-03-09,80076
344,Maverick,Banes,AUS,1992-04-10,80043
484,Takanyi,Garanganga,ZIM,1990-09-06,80032
531,Robin,Kern,GER,1993-10-03,79849
407,Julien,Dubail,BEL,1988-02-14,75495
536,Vladimir,Ivanov,EST,1987-04-10,74662
393,Tak Khunn,Wang,FRA,1991-10-13,73822
431,Maxim,Dubarenco,BLR,1993-06-24,72927
450,Martin,Cuevas,URU,1992-01-14,72766
319,Gonzalo,Escobar,ECU,1989-01-20,71903
409,N Vijay Sundar,Prashanth,IND,1986-10-27,71712
367,Edoardo,Eremin,ITA,1993-10-05,71330
468,Marco,Bortolotti,ITA,1991-01-21,71164
249,Maxime,Janvier,FRA,1996-10-18,71036
305,Jaume,Munar,ESP,1997-05-05,70948
383,Filip,Horansky,SVK,1993-01-07,70835
532,Alexandar,Lazov,BUL,1990-07-09,70733
378,Dimitar,Kuzmanov,BUL,1993-07-28,69991
470,Richard,Gabb,GBR,1992-02-12,69604
334,Miki,Jankovic,SRB,1994-09-26,68356
221,Akira,Santillan,JPN,1997-05-22,66724
504,Bruno,Santanna,BRA,1993-07-12,66348
210,Alexander,Bublik,RUS,1997-06-17,66181
187,Isak,Arvidsson,SWE,1992-08-06,64456
239,Denis,Shapovalov,CAN,1999-04-15,64432
369,Cheong-Eui,Kim,KOR,1990-03-23,64297
467,Dennis,Nevolo,USA,1989-12-22,63696
490,Joao Pedro,Sorgi,BRA,1993-10-18,63480
275,Blake,Mott,AUS,1996-04-21,63319
244,Xin,Gao,CHN,1994-05-12,62925
539,Anton,Zaitcev,RUS,1987-07-22,62774
233,Yuya,Kibi,JPN,1986-07-23,62465
443,Andres,Artunedo Martinavarro,ESP,1993-09-14,61341
278,Kamil,Majchrzak,POL,1996-01-13,61203
422,Remi,Boutillier,FRA,1990-01-15,59999
323,Ricardo,Ojeda Lara,ESP,1993-01-26,59864
302,Gianluca,Mager,ITA,1994-12-01,59271
300,Daniel,Masur,GER,1994-11-06,59174
287,Karim-Mohamed,Maamoun ,EGY,1991-04-09,58928
247,Marc,Polmans,AUS,1997-05-02,58897
353,Nicolaas,Scholtz,RSA,1991-02-05,58282
297,Tucker,Vorster,RSA,1988-09-03,58060
486,Claudio,Fortuna,ITA,1990-04-19,57570
283,Roberto,Quiroz,ECU,1992-02-23,57266
519,Temur,Ismailov,UZB,1995-01-14,56251
252,Aleksandre,Metreveli,GEO,1993-08-10,56226
329,Vladyslav,Manafov,UKR,1993-04-22,55924
285,Lorenzo,Sonego,ITA,1995-05-11,55033
247,Jeremy,Jahn,GER,1990-04-05,54857
277,Vaclav,Safranek,CZE,1994-05-20,54625
401,Joao,Domingues,POR,1993-10-05,54260
520,Gabriel Alejandro,Hidalgo,ARG,1990-08-06,53842
314,Juan Pablo,Paz,ARG,1995-01-04,51660
366,Matija,Pecotic,CRO,1989-07-03,50376
558,Neil,Pauffley,GBR,1990-03-29,50016
501,Anil,Yuksel,TUR,1990-05-19,49910
377,Juan Ignacio,Galarza,ARG,1994-03-18,49373
272,Lloyd,Glasspool,GBR,1993-11-19,48305
508,Miliaan,Niesten,NED,1988-06-27,47794
448,Sanjar,Fayziev,UZB,1994-07-29,47702
538,Brayden,Schnur,CAN,1995-07-04,47538
279,Yannick,Maden,GER,1989-10-28,47493
310,Kaichi,Uchida,JPN,1994-08-23,46093
370,Scott,Griekspoor,NED,1991-01-10,45995
462,Finn,Tearney,NZL,1990-09-27,45328
280,Mikael,Ymer,SWE,1998-09-09,45320
266,Lucas,Miedler,AUT,1996-06-21,45006
259,Bradley,Mousley,AUS,1996-01-03,44934
299,Dragos,Dima,ROU,1992-06-16,44755
264,Christopher,O'Connell,AUS,1994-06-03,44526
382,Evgeny,Karlovskiy,RUS,1994-08-07,44294
478,Pol,Toledo Bague,ESP,1994-12-22,43733
489,Albert,Alcaraz Ivorra,ESP,1995-05-15,43579
478,Antoine,Escoffier,FRA,1992-02-29,43071
555,Pedro,Sakamoto,BRA,1993-06-29,42944
261,Gregoire,Jacq,FRA,1992-11-09,42901
322,Sadio,Doumbia,FRA,1990-09-12,42718
348,Robin,Stanek,CZE,1995-01-03,42660
426,Peter,Kobelt,USA,1990-11-17,41886
437,Markos,Kalovelonis,RUS,1994-05-18,41581
393,Hernan,Casanova,ARG,1994-02-06,41247
374,Evgeny,Tyurnev,RUS,1997-04-08,40458
302,Goncalo,Oliveira,POR,1995-02-17,40285
207,Stefanos,Tsitsipas,GRE,1998-08-12,39998
273,Alexandr,Igoshin,RUS,1992-01-10,39856
461,Daniel Elahi,Galan,COL,1996-06-18,39752
258,Zdenek,Kolar,CZE,1996-10-09,39685
397,Cristian,Rodriguez,COL,1990-06-24,39479
284,Clement,Geens,BEL,1996-03-11,39322
494,Andre,Gaspar Murta,POR,1994-08-08,38803
441,Francesco,Vilardo,ITA,1989-12-28,38198
373,Raymond,Sarmiento,USA,1992-07-24,37829
459,Bastian,Malla,CHI,1996-09-22,37001
521,Romain,Barbosa,BEL,1994-04-17,36692
500,Riccardo,Bonadio,ITA,1993-07-13,36438
342,Lukas,Mugevicius,LTU,1994-12-07,36206
316,Yannick,Hanfmann,GER,1991-11-13,36171
292,Cameron,Norrie,GBR,1995-08-23,35923
270,Oscar,Otte,GER,1993-07-16,35752
241,Casper,Ruud,NOR,1998-12-22,35648
251,Nino,Serdarusic,CRO,1996-12-13,34265
346,Prajnesh,Gunneswaran,IND,1989-11-12,32830
379,Mats,Moraing,GER,1992-06-20,32814
444,Marvin,Netuschil,GER,1991-07-02,32620
544,Lorenzo,Frigerio,ITA,1989-02-17,32303
525,Pawel,Cias,POL,1994-02-22,32065
414,Marcelo,Zormann,BRA,1996-06-10,31302
298,Soon Woo,Kwon,KOR,1997-12-02,31229
308,Pedro,Martinez Portero,ESP,1997-04-26,30526
482,Mario,Vilella Martinez,ESP,1995-07-03,30437
436,Pablo,Vivero Gonzalez,ESP,1995-04-26,30153
534,Ivan,Gakhov,RUS,1996-11-04,29868
512,Jaume,Pla Malfeito,ESP,1995-06-03,29826
339,Antoine,Hoang,FRA,1995-11-04,29530
267,Benjamin,Bonzi,FRA,1996-06-09,29418
327,Tim,Van Rijthoven,NED,1997-04-24,29308
556,Adelchi,Virgili,ITA,1990-03-10,29299
497,Clay,Thompson,USA,1992-05-04,28624
357,Mikelis,Libietis,LAT,1992-07-09,28347
299,Mariano,Kestelboim,ARG,1996-02-06,28283
354,Petr,Michnev,CZE,1989-08-03,28261
540,Francisco,Bahamonde,ITA,1996-11-07,28075
352,Sumit,Nagal,IND,1997-08-16,27755
420,Peter,Nagy,HUN,1992-03-17,27610
315,Tallon,Griekspoor,NED,1996-07-02,27602
546,Bar Tzuf,Botzer,ISR,1994-03-02,27229
410,Michael,Geerts,BEL,1995-01-17,26374
377,Roman,Safiullin,RUS,1997-08-07,26368
