ranking,first_name,last_name,country,birthday,prize_money
161,Albert,Montanes,ESP,1980-11-26,5843292
405,Dmitry,Tursunov,RUS,1982-12-12,5744748
14,Roberto,Bautista Agut,ESP,1988-04-14,5723460
170,Ivan,Dodig,CRO,1985-01-02,5571712
22,Pablo,Cuevas,URU,1986-01-01,5195552
8,Dominic,Thiem,AUT,1993-09-03,5189149
11,David,Goffin,BEL,1990-12-07,5110599
24,Lukasz,Kubot,POL,1982-05-16,5084644
20,Jack,Sock,USA,1992-09-24,4845455
27,Bernard,Tomic,AUS,1992-10-21,4780593
62,Thomaz,Bellucci,BRA,1987-12-30,4690882
117,Denis,Istomin,UZB,1986-09-07,4618821
310,Edouard,Roger-Vasselin,FRA,1983-11-28,4615843
111,Sergiy,Stakhovsky,UKR,1986-01-06,4482143
459,Simone,Bolelli,ITA,1985-10-08,4463912
135,Vasek,Pospisil,CAN,1990-06-23,4398900
119,Benjamin,Becker,GER,1981-06-16,4338815
929,Victor,Hanescu,ROU,1981-07-21,4330340
60,Yen-Hsun,Lu,TPE,1983-08-14,4329579
499,Pablo,Andujar,ESP,1986-01-23,4301135
28,Gilles,Muller,LUX,1983-05-09,4150450
57,Robin,Haase,NED,1987-04-06,4132962
47,Benoit,Paire,FRA,1989-05-08,4090582
146,Leonardo,Mayer,ARG,1987-05-15,4081804
91,Santiago,Giraldo,COL,1987-11-27,4038571
267,Filippo,Volandri,ITA,1981-09-05,3949631
118,Lukas,Rosol,CZE,1985-07-24,3940876
34,Martin,Klizan,SVK,1989-07-11,3906682
168,Teymuraz,Gabashvili,RUS,1985-05-23,3863546
71,Philipp,Petzschner,GER,1984-03-24,3771067
26,Albert,Ramos-Vinolas,ESP,1988-01-17,3662641
13,Nick,Kyrgios,AUS,1995-04-27,3589419
90,Carlos,Berlocq,ARG,1983-02-03,3573412
37,Joao,Sousa,POR,1989-03-30,3563711
130,Rajeev,Ram,USA,1984-03-18,3547836
273,Jerzy,Janowicz,POL,1990-11-13,3460685
61,Adrian,Mannarino,FRA,1988-06-29,3440346
85,Donald,Young,USA,1989-07-23,3291454
30,Steve,Johnson,USA,1989-12-24,3255318
98,Mikhail,Kukushkin,KAZ,1987-12-26,3133178
114,Daniel,Gimeno-Traver,ESP,1985-08-07,3126031
67,Dudi,Sela,ISR,1985-04-04,3089988
270,Alejandro,Falla,COL,1983-11-14,3085471
43,Paolo,Lorenzi,ITA,1981-12-15,2910212
73,Pierre-Hugues,Herbert,FRA,1991-03-18,2838061
182,Michael,Berrer,GER,1980-07-01,2766701
68,Horacio,Zeballos,ARG,1985-04-27,2755349
31,Pablo,Carreno Busta,ESP,1991-07-12,2751538
50,Mischa,Zverev,GER,1987-08-22,2651936
237,Andrey,Golubev,KAZ,1987-07-22,2646283
16,Lucas,Pouille,FRA,1994-02-23,2481623
121,Lukas,Lacko,SVK,1987-11-03,2456912
71,Steve,Darcis,BEL,1984-03-13,2434395
44,Federico,Delbonis,ARG,1990-10-05,2393364
145,Ruben,Ramirez Hidalgo,ESP,1978-01-06,2310115
82,Ryan,Harrison,USA,1992-05-07,2297888
45,Andrey,Kuznetsov,RUS,1991-02-22,2257951
423,Jan,Hernych,CZE,1979-07-07,2177834
53,Jiri,Vesely,CZE,1993-07-10,2175231
66,Dustin,Brown,GER,1984-12-08,2162277
178,Igor,Sijsling,NED,1987-08-18,2118668
1131,Karol,Beck,SVK,1982-04-03,2110582
126,Tobias,Kamke,GER,1986-05-21,2098416
222,Marinko,Matosevic,AUS,1985-08-08,2004582
55,Stephane,Robert,FRA,1980-05-17,2000028
179,Daniel,Brands,GER,1987-07-17,1941212
24,Alexander,Zverev,GER,1997-04-20,1932630
128,Marco,Chiudinelli,SUI,1981-09-10,1918936
97,Ricardas,Berankis,LTU,1990-06-21,1871791
95,Illya,Marchenko,UKR,1987-09-08,1781867
56,Malek,Jaziri,TUN,1984-01-20,1780513
242,Frank,Dancevic,CAN,1984-09-26,1779942
151,Maximo,Gonzalez,ARG,1983-07-20,1770503
594,Matthew,Ebden,AUS,1987-11-26,1755491
94,Dusan,Lajovic,SRB,1990-06-30,1737066
162,Sam,Groth,AUS,1987-10-19,1715167
294,Thiemo,de Bakker,NED,1988-09-19,1704597
109,Aljaz,Bedene,GBR,1989-07-18,1646208
139,Go,Soeda,JPN,1984-09-05,1612628
201,Flavio,Cipolla,ITA,1983-10-20,1610665
59,Borna,Coric,CRO,1996-11-14,1610084
103,Victor,Estrella Burgos,DOM,1980-08-02,1588695
363,Andreas,Beck,GER,1986-02-05,1564600
58,Jan-Lennard,Struff,GER,1990-04-25,1556485
193,Blaz,Kavcic,SLO,1987-03-05,1548731
129,Denis,Kudla,USA,1992-08-17,1527283
1858,Evgeny,Korolev,RUS,1988-02-14,1510466
125,Evgeny,Donskoy,RUS,1990-05-09,1489199
136,Tim,Smyczek,USA,1987-12-30,1476347
1373,Somdev,Devvarman,IND,1985-02-13,1459122
289,Fred,Gil,POR,1985-03-24,1418056
81,Guido,Pella,ARG,1990-05-17,1412887
54,Diego,Schwartzman,ARG,1992-08-16,1411850
154,Kenny,De Schepper,FRA,1987-05-29,1375684
274,Pere,Riba,ESP,1988-04-07,1355754
427,Michal,Przysiezny,POL,1984-02-16,1325588
239,Marsel,Ilhan,TUR,1987-06-11,1314200
122,Joao,Souza,BRA,1988-05-27,1225391
150,Grega,Zemlja,SLO,1986-09-29,1212669
1276,Ivo,Minar,CZE,1984-05-21,1198859
469,Matthias,Bachinger,GER,1987-04-02,1197149
172,Tatsuma,Ito,JPN,1988-05-18,1181202
46,Kyle,Edmund,GBR,1995-01-08,1169696
465,James,Ward,GBR,1987-02-09,1154997
78,Damir,Dzumhur,BIH,1992-05-20,1146781
393,Jimmy,Wang,TPE,1985-02-08,1138876
159,Ruben,Bemelmans,BEL,1988-01-14,1110222
84,John,Millman,AUS,1989-06-14,1056882
485,Daniel,Munoz de la Nava,ESP,1982-01-29,1049655
107,James,Duckworth,AUS,1992-01-21,1038606
245,Brian,Baker,USA,1985-04-30,1017093
106,Inigo,Cervantes,ESP,1989-11-30,992684
220,Alejandro,Gonzalez,COL,1989-02-07,992025
100,Rogerio,Dutra Silva,BRA,1984-02-03,960820
51,Daniel,Evans,GBR,1990-05-23,951736
316,Adrian,Ungur,ROU,1985-01-22,951204
443,Jesse,Huta Galung,NED,1985-10-06,946581
393,Alex,Kuznetsov,USA,1987-02-05,923666
145,Frederik,Nielsen,DEN,1983-08-27,914312
892,Rui,Machado,POR,1984-04-10,901479
65,Facundo,Bagnis,ARG,1990-02-27,882942
195,Alexander,Kudryavtsev,RUS,1985-10-26,877336
112,Yuichi,Sugita,JPN,1988-09-18,872596
638,Julian,Reister,GER,1986-04-02,858260
88,Konstantin,Kravchuk,RUS,1985-02-23,796016
77,Gastao,Elias,POR,1990-11-24,792721
96,Radu,Albot,MDA,1989-11-11,785425
127,Marius,Copil,ROU,1990-10-17,777643
153,Peter,Gojowczyk,GER,1989-07-15,769257
173,Aleksandr,Nedovyesov,KAZ,1987-02-15,767233
90,Mikhail,Elgin,RUS,1981-10-14,764653
132,Peter,Polansky,CAN,1988-06-15,751986
271,Austin,Krajicek,USA,1990-06-16,751718
314,Jurgen,Zopp,EST,1988-03-29,747505
224,Adrian,Menendez-Maceiras,ESP,1985-10-28,743081
315,David,Guez,FRA,1982-12-08,739291
235,Filip,Krajinovic,SRB,1992-02-27,737376
949,Takao,Suzuki,JPN,1976-09-20,727381
140,Vincent,Millot,FRA,1986-01-30,717217
201,Ze,Zhang,CHN,1990-07-04,676647
92,Nikoloz,Basilashvili,GEO,1992-02-23,657665
134,Andrej,Martin,SVK,1989-09-20,633783
105,Hyeon,Chung,KOR,1996-05-19,632240
1098,Victor,Crivoi,ROU,1982-05-25,626504
141,Thomas,Fabbiano,ITA,1989-05-26,623051
227,John-Patrick,Smith,AUS,1989-01-24,621002
52,Karen,Khachanov,RUS,1996-05-21,617900
101,Jared,Donaldson,USA,1996-10-09,609680
124,Taro,Daniel,JPN,1993-01-27,592536
446,Cedrik-Marcel,Stebe,GER,1990-10-09,592274
193,Andrea,Arnaboldi,ITA,1987-12-27,588836
384,Jan,Mertl,CZE,1982-01-03,581147
259,Blaz,Rola,SLO,1990-10-05,579116
646,Giovanni,Lapentti,ECU,1983-01-25,578663
125,Igor,Zelenay,SVK,1982-10-02,577705
93,Taylor,Fritz,USA,1997-10-28,570616
99,Yoshihito,Nishioka,JPN,1995-09-27,567074
34,Fabrice,Martin,FRA,1986-09-11,560904
38,Michael,Venus,NZL,1987-10-16,557473
854,Bradley,Klahn,USA,1990-08-20,555552
188,Marco,Cecchinato,ITA,1992-09-30,549642
156,Di,Wu,CHN,1991-09-14,545911
234,Frank,Moser,GER,1976-09-23,542427
391,Matteo,Viola,ITA,1987-07-07,540179
248,Brydan,Klein,GBR,1989-12-31,528436
387,Jaroslav,Pospisil,CZE,1981-02-09,522906
181,Hiroki,Moriya,JPN,1990-10-16,511120
190,Andre,Ghem,BRA,1982-05-29,503079
76,Jordan,Thompson,AUS,1994-04-20,502444
113,Bjorn,Fratangelo,USA,1993-07-19,498226
504,Farrukh,Dustov,UZB,1986-05-22,497694
87,Gerald,Melzer,AUT,1990-07-13,495863
254,Alexandre,Sidorenko,FRA,1988-02-18,490508
157,Luca,Vanni,ITA,1985-06-04,487108
1388,Martin,Alund,ARG,1985-12-26,476558
79,Renzo,Olivo,ARG,1992-03-15,462570
149,Facundo,Arguello,ARG,1992-08-04,458613
398,Rhyne,Williams,USA,1991-03-22,455125
112,Franko,Skugor,CRO,1987-09-20,452705
158,Ti,Chen,TPE,1983-10-03,448080
48,Matwe,Middelkoop,NED,1983-09-03,444708
233,Amir,Weintraub,ISR,1986-09-16,443420
225,Guilherme,Clezar,BRA,1992-12-31,440025
192,Uladzimir,Ignatik,BLR,1990-07-14,436770
373,Lamine,Ouahab,MAR,1984-12-22,436196
123,Alessandro,Giannessi,ITA,1990-05-30,435614
109,Denys,Molchanov,UKR,1987-05-16,432206
252,Luke,Saville,AUS,1994-01-02,428612
95,Jonathan,Eysseric,FRA,1990-05-27,416491
158,Elias,Ymer,SWE,1996-04-10,414172
243,Yannick,Mertens,BEL,1987-06-25,412043
378,Yuki,Bhambri,IND,1992-07-04,408558
566,Gianluca,Naso,ITA,1987-01-06,402480
116,Guido,Andreozzi,ARG,1991-08-05,399955
1056,Jesse,Witten,USA,1982-10-15,398158
147,Dennis,Novikov,USA,1993-11-06,393938
143,Roberto,Carballes Baena,ESP,1993-03-23,393110
147,Marco,Trungelliti,ARG,1990-01-31,387266
500,Niels,Desein,BEL,1987-06-09,384171
110,Albano,Olivetti,FRA,1991-11-24,372119
160,Marton,Fucsovics,HUN,1992-02-08,371371
133,Henri,Laaksonen,SUI,1992-03-31,364790
64,Marcelo,Demoliner,BRA,1989-01-18,364341
265,Tsung-Hua,Yang,TPE,1991-03-29,363673
760,Benjamin,Balleret,MON,1983-01-15,363382
152,Andrey,Rublev,RUS,1997-10-20,361871
72,Nikola,Mektic,CRO,1988-12-24,360576
497,Ricardo,Hocevar,BRA,1985-05-09,357574
97,Matt,Reid,AUS,1990-07-17,354672
180,Mirza,Basic,BIH,1991-07-12,354225
138,Norbert,Gombos,SVK,1990-08-13,351811
155,Quentin,Halys,FRA,1996-10-26,351144
54,Andres,Molteni,ARG,1988-03-15,350411
110,Jozef,Kovalik,SVK,1992-11-04,341411
653,Maxime,Teixeira,FRA,1989-01-18,341218
375,Ante,Pavic,CRO,1989-03-07,337356
815,Javier,Marti,ESP,1992-01-11,337335
77,Hans,Podlipnik-Castillo,CHI,1988-01-09,335777
552,Greg,Jones,AUS,1989-01-31,335002
755,Carlos,Salamanca,COL,1983-01-15,333689
268,Maxime,Authom,BEL,1987-03-29,332901
108,Frances,Tiafoe,USA,1998-01-20,331006
236,Zhe,Li,CHN,1986-09-20,323458
321,Axel,Michon,FRA,1990-12-16,321387
205,James,McGee,IRL,1987-06-10,305892
120,Riccardo,Ghedin,ITA,1985-12-05,304222
1379,Dusan,Lojda,CZE,1988-03-08,302390
498,Benjamin,Mitchell,AUS,1992-11-30,290352
86,Adam,Pavlasek,CZE,1994-10-08,288499
257,Aldin,Setkic,BIH,1987-12-21,284258
167,Steven,Diez,CAN,1991-03-17,283523
124,Tristan,Lamasine,FRA,1993-03-05,280997
554,Gerard,Granollers,ESP,1989-01-30,277256
304,Liam,Broady,GBR,1994-01-04,276320
166,Caio,Zampieri,BRA,1986-05-27,275427
1290,Jan,Minar,CZE,1981-04-09,270701
176,Mathias,Bourgue,FRA,1994-01-18,268993
979,Mikhail,Ledovskikh,RUS,1986-08-08,267854
212,Jordi,Samper-Montana,ESP,1990-04-05,263902
605,Daniel,Cox,GBR,1990-09-28,260172
183,Kimmer,Coppejans,BEL,1994-02-07,258051
154,Philip,Bester,CAN,1988-10-06,252407
231,Denis,Matsukevich,RUS,1986-03-28,249247
197,Matthew,Barton,AUS,1991-12-18,247487
165,Enrique,Lopez-Perez,ESP,1991-06-03,246847
199,Saketh,Myneni,IND,1987-10-19,245753
198,Tennys,Sandgren,USA,1991-07-22,244416
248,Aslan,Karatsev,RUS,1993-09-04,241173
511,Alex,Bolt,AUS,1993-01-05,240234
581,Tim,Puetz,GER,1987-11-19,239442
186,Agustin,Velotti,ARG,1992-05-24,238848
419,Romain,Jouan,FRA,1985-07-16,238088
265,Laurynas,Grigelis,LTU,1991-08-14,235665
1653,Gregoire,Burquier,FRA,1984-07-08,234935
470,Boy,Westerhof,NED,1985-10-24,233545
63,Daniil,Medvedev,RUS,1996-02-11,231397
418,Jose,Statham,NZL,1987-04-25,230208
196,Mohamed,Safwat,EGY,1990-09-19,226956
226,Yasutaka,Uchiyama,JPN,1992-08-05,225158
285,Marcel,Felder,URU,1984-07-09,224612
410,Christian,Lindell,SWE,1991-11-20,223732
609,Daniel,Garza,MEX,1985-04-08,222109
271,Eduardo,Struvay,COL,1990-12-17,221016
663,Alberto,Brizzi,ITA,1984-03-26,220823
83,Thiago,Monteiro,BRA,1994-05-31,220219
200,Noah,Rubin,USA,1996-02-21,218605
527,Yan,Bai,CHN,1989-05-21,218463
164,Jan,Satral,CZE,1990-07-24,218428
178,Nicolas,Barrientos,COL,1987-04-24,218094
189,Pedro,Sousa,POR,1988-05-27,216024
441,Marc,Fornell-Mestres,ESP,1982-01-26,214424
275,Germain,Gigounon,BEL,1989-04-20,209892
120,Stefan,Kozlov,USA,1998-02-01,205335
210,Matteo,Donati,ITA,1995-02-28,203879
268,Ramkumar,Ramanathan,IND,1994-11-08,201560
174,Federico,Gaio,ITA,1992-03-05,201400
357,Nils,Langer,GER,1990-01-25,198273
142,Arthur,De Greef,BEL,1992-03-27,197651
194,Andrew,Whittington,AUS,1993-08-11,197117
187,Marcelo,Arevalo,ESA,1990-10-17,197017
906,Woong-Sun,Jun,KOR,1986-06-14,195307
223,Antal,Van Der Duim,NED,1987-09-16,195113
855,Cristian,Villagran,SUI,1982-01-20,194754
192,Sergey,Betov,BLR,1987-10-15,193674
115,Nicolas,Kicker,ARG,1992-08-16,189406
914,Daniel,Smethurst,GBR,1990-10-13,186522
257,Fernando,Romboli,BRA,1989-01-04,186233
216,Lorenzo,Giustino,ITA,1991-09-10,185514
131,Ernesto,Escobedo,USA,1996-07-04,185409
367,Grzegorz,Panfil,POL,1988-01-01,185239
1219,Marek,Semjan,SVK,1987-11-07,184104
272,Edward,Corrie,GBR,1988-02-21,182574
409,Peter,Torebko,GER,1988-02-10,180804
817,Hiroki,Kondo,JPN,1982-11-05,180617
401,Alexander,Ward,GBR,1990-04-30,180596
205,Mitchell,Krueger,USA,1994-01-12,180048
625,Artem,Smirnov,UKR,1988-02-02,177332
534,Laurent,Rochette,FRA,1988-02-05,176848
1492,Daniele,Giorgini,ITA,1984-04-24,171393
163,Jason,Jung,TPE,1989-06-15,170724
597,Mate,Delic,CRO,1993-04-29,169728
185,Laslo,Djere,SRB,1995-06-02,168611
282,Tommy,Paul,USA,1997-05-17,167937
442,Marcus,Willis,GBR,1990-10-09,166746
264,Dennis,Novak,AUT,1993-08-28,166314
349,Dzmitry,Zhyrmont,BLR,1989-03-01,165909
326,Egor,Gerasimov,BLR,1992-11-11,165523
144,Darian,King,BAR,1992-04-26,164167
903,Andre,Miele,BRA,1987-04-12,164009
291,Emilio,Gomez,ECU,1991-11-28,163306
225,Gregoire,Barrere,FRA,1994-02-16,162457
317,Attila,Balazs,HUN,1988-12-27,161958
290,Omar,Jasika,AUS,1997-05-18,161024
346,Catalin-Ionut,Gard,ROU,1981-07-10,160593
342,Juan Ignacio,Londero,ARG,1993-08-15,159625
215,Pedja,Krstin,SRB,1994-09-03,156537
374,Walter,Trusendi,ITA,1985-01-03,156289
332,Yann,Marti,SUI,1988-06-07,156230
685,Reda,El Amrani,MAR,1988-05-19,155092
269,Sekou,Bangoura,USA,1991-11-18,154921
285,Mackenzie,McDonald,USA,1995-04-16,154353
203,Miljan,Zekic,SRB,1988-07-12,154300
253,Fabiano,De Paula,BRA,1988-11-28,151729
304,Laurent,Lokoli,FRA,1994-10-18,150109
122,Kevin,Krawietz,GER,1992-01-24,149810
656,Marcin,Gawron,POL,1988-05-25,148604
107,Roman,Jebavy,CZE,1989-11-16,147329
330,Daniel,Nguyen,USA,1990-10-16,147145
339,Vishnu,Vardhan,IND,1987-07-27,146931
1475,Adam,Chadaj,POL,1984-05-01,146813
386,Jarmere,Jenkins,USA,1990-11-25,145669
373,Daniel,Dutra da Silva,BRA,1988-07-05,145630
488,Adrien,Bossel,SUI,1986-12-28,145230
230,Alexander,Sarkissian,USA,1990-04-03,144856
244,Kristijan,Mesaros,CRO,1988-07-02,144799
645,Liang-Chi,Huang,TPE,1992-03-08,144315
354,Marek,Michalicka,CZE,1986-12-23,143900
139,Dino,Marcan,CRO,1991-02-12,143694
241,Gonzalo,Lama,CHI,1993-04-27,143454
1653,Mathieu,Rodrigues,FRA,1985-11-07,142657
190,Michael,Mmoh,USA,1998-01-10,141850
1396,Joshua,Milton,GBR,1989-10-14,141240
369,Michal,Konecny,CZE,1989-10-13,139803
334,Gianni,Mina,FRA,1992-02-09,139530
372,Andrea,Collarini,ARG,1992-01-31,138177
369,Petru-Alexandru,Luncanu,ROU,1989-05-07,137407
1057,Jason,Kubler,AUS,1993-05-19,135700
208,Reilly,Opelka,USA,1997-08-28,134960
250,Salvatore,Caruso,ITA,1992-12-15,134530
365,Sanam,Singh,IND,1988-01-11,132820
512,Filip,Peliwo,CAN,1994-01-30,132636
742,Teodor-Dacian,Craciun,ROU,1980-06-06,132517
249,Jose,Hernandez-Fernandez,DOM,1990-03-13,132402
236,Oriol,Roca Batalla,ESP,1993-04-30,131856
209,Yannik,Reuter,BEL,1991-03-06,130993
1937,Valery,Rudnev,RUS,1988-02-16,130883
195,Nicolas,Jarry,CHI,1995-10-11,130840
364,Cristobal,Saavedra-Corvalan,CHI,1990-08-01,130745
293,Calvin,Hemery ,FRA,1995-01-28,130717
322,Adam,El Mihdawy,USA,1989-08-09,130424
302,Michael,Linzer,AUT,1989-11-02,129649
661,Roberto,Marcora,ITA,1989-08-30,128456
81,Jeevan,Nedunchezhiyan,IND,1988-10-20,127626
436,Jose,Pereira,BRA,1991-01-26,127616
374,Tomislav,Brkic,BIH,1990-03-09,127176
484,Christian,Harrison,USA,1994-05-29,126629
206,Nicolas,Meister,USA,1989-05-15,124714
148,Duckhee,Lee,KOR,1998-05-29,124170
768,Matteo,Trevisan,ITA,1989-08-13,123130
437,Yong-Kyu,Lim,KOR,1991-06-18,121842
359,Roberto,Ortega-Olmedo,ESP,1991-04-30,121009
579,Kento,Takeuchi,JPN,1987-12-19,120397
191,Christian,Garin,CHI,1996-05-30,119789
177,Ilya,Ivashka,BLR,1994-02-24,119322
329,Stefano,Travaglia,ITA,1991-12-18,118583
293,N.Sriram,Balaji,IND,1990-03-18,117381
896,Tiago,Lopes,BRA,1986-11-27,115701
413,Enzo,Couacaud,FRA,1995-03-01,115373
362,Ivan,Nedelko,RUS,1986-05-12,114299
228,Riccardo,Bellotti,ITA,1991-08-05,114061
191,Maximilian,Neuchrist,AUT,1991-07-22,111605
166,Constant,Lestienne,FRA,1992-05-23,111285
760,Adrian,Sikora,SVK,1988-07-05,110950
487,Ivan,Endara,ECU,1988-03-04,110549
634,Victor,Baluda,RUS,1992-09-30,110043
215,Eric,Quigley,USA,1989-01-30,109830
575,Marcos,Giron,USA,1993-07-24,108752
75,Antonio,Sancic,CRO,1988-11-23,108709
176,Ruan,Roelofse,RSA,1989-11-18,108271
173,David,Perez Sanz,ESP,1994-05-15,108069
171,Maximilian,Marterer,GER,1995-06-15,107390
440,Erik,Crepaldi,ITA,1990-05-04,107247
303,Shuichi,Sekiguchi,JPN,1991-07-15,107145
184,Joris,De Loore,BEL,1993-04-21,106574
355,Takuto,Niki,JPN,1987-10-12,105419
344,Maxime,Hamou,FRA,1995-06-08,105361
702,Guillermo,Rivera-Aranguiz,CHI,1989-02-02,104804
390,Marc,Giner,ESP,1991-06-18,104431
175,Stefano,Napolitano,ITA,1995-04-11,103589
188,Christopher,Rungkat,INA,1990-01-14,103444
324,Markus,Eriksson,SWE,1989-11-29,103099
219,Dmitry,Popko,KAZ,1996-10-24,102013
735,Alexander,Lobkov,RUS,1990-10-07,101888
480,Andriej,Kapas,POL,1989-08-11,101830
366,Frederico Ferreira,Silva,POR,1995-03-18,101471
816,Sherif,Sabry,EGY,1986-08-29,101412
113,Chu-Huan,Yi,TPE,1987-08-31,101274
870,Kevin,King,USA,1991-02-28,100747
469,Yuichi,Ito,JPN,1986-08-06,100338
461,Maximiliano,Estevez,ARG,1989-05-18,98105
538,Nikola,Cacic,SRB,1990-12-07,97953
771,Ivan,Bjelica,SRB,1984-02-15,97844
281,Sam,Barry,IRL,1992-01-27,97418
540,Bastian,Trinker,AUT,1990-05-11,97228
108,Fabricio,Neis,BRA,1990-06-15,97115
466,Patrik,Rosenholm,SWE,1988-03-05,96639
917,Karan,Rastogi,HKG,1986-10-08,95828
719,Thales,Turini,BRA,1989-07-18,95793
264,Yannick,Jankovits,FRA,1987-01-06,95759
309,Alessandro,Bega,ITA,1991-01-11,95306
560,Mauricio,Echazu,PER,1989-01-21,95001
202,Nikola,Milojevic,SRB,1995-06-19,94999
324,Gleb,Sakharov,FRA,1988-06-10,94791
400,Kittipong,Wachiramanowong,THA,1990-06-25,94011
111,Andrei,Vasilevski,BLR,1991-05-28,93869
323,Tomas,Lipovsek Puches,ARG,1993-04-17,93606
255,Marc,Sieber,GER,1988-02-28,93133
490,Christopher,Diaz-Figueroa,GUA,1990-03-14,91405
416,Dayne,Kelly,AUS,1990-07-23,89918
338,Gavin,Van Peperzeel,AUS,1992-03-29,89183
296,Alexey,Vatutin,RUS,1992-10-27,88972
217,Yaraslav,Shyla,BLR,1993-03-05,88666
578,Chuhan,Wang,CHN,1992-02-24,88581
441,Maverick,Banes,AUS,1992-04-10,88503
232,Hugo,Nys,FRA,1991-02-16,88407
1295,Oh-Hee,Kwon,KOR,1978-06-18,87978
492,Pedro,Cachin,ARG,1995-04-12,87927
351,Cem,Ilkel,TUR,1995-08-21,87921
204,Marko,Tepavac,SRB,1994-04-05,87895
247,Federico,Coria,ARG,1992-03-09,87366
331,Danilo,Petrovic,SRB,1992-01-24,87146
320,Evan,King,USA,1992-03-25,87004
526,Juan Carlos,Saez,CHI,1991-08-05,86909
350,Maxime,Chazal,FRA,1993-04-24,85687
400,Facundo,Mena,ARG,1992-09-22,85604
298,Gianluigi,Quinzi,ITA,1996-02-01,84819
1082,Tigre,Hank,MEX,1991-09-30,84049
496,Takanyi,Garanganga,ZIM,1990-09-06,83810
359,Connor,Smith,USA,1990-12-19,82854
703,Patricio,Heras,ARG,1989-01-21,80577
569,Robin,Kern,GER,1993-10-03,80417
243,Luis David,Martinez,VEN,1989-05-12,80128
990,Daniel,Yoo,KOR,1985-09-25,79822
665,Manuel,Sanchez,MEX,1991-01-05,79280
449,Vladimir,Ivanov,EST,1987-04-10,79187
574,Michal,Schmid,CZE,1988-11-28,78660
398,Julien,Dubail,BEL,1988-02-14,78076
493,Ji Sung,Nam,KOR,1993-08-15,77856
425,Alexandar,Lazov,BUL,1990-07-09,76036
310,N Vijay Sundar,Prashanth,IND,1986-10-27,75772
291,Gonzalo,Escobar,ECU,1989-01-20,75243
616,Carlos,Gomez-Herrera,ESP,1990-04-30,75060
394,Tak Khunn,Wang,FRA,1991-10-13,74680
340,Edoardo,Eremin,ITA,1993-10-05,74670
631,Hugo,Dellien,BOL,1993-06-16,74558
898,Ranjeet,Virali-Murugesan,IND,1985-09-30,74239
844,Arata,Onozawa,JPN,1988-04-28,73966
533,Nicolas,Santos,BRA,1988-01-05,73549
211,Akira,Santillan,JPN,1997-05-22,73087
438,Maxim,Dubarenco,BLR,1993-06-24,72927
613,Martin,Cuevas,URU,1992-01-14,72766
424,Filip,Horansky,SVK,1993-01-07,72338
453,Marco,Bortolotti,ITA,1991-01-21,72316
723,Ivan,Arenas-Gualda,ESP,1990-10-31,72300
295,Jaume,Munar,ESP,1997-05-05,72236
557,Juan,Lizariturry,ESP,1991-04-20,72178
263,Maxime,Janvier,FRA,1996-10-18,71996
717,Rafael,Camilo,BRA,1990-03-13,71599
